Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Damian Lillard29POR,30,4.3,8,1.1,0.3,0.463,0.401,0.888,1008.75
Jimmy Butler33MIA,22.9,5.9,5.3,1.8,0.3,0.539,0.35,0.85,921.84
Alex English*31DEN,27.9,5.7,4.2,1.2,0.6,0.518,0.2,0.829,779.76
Sam Cassell33MIL,19.7,4.4,5.8,1.1,0.2,0.47,0.362,0.861,771.58
Steve Smith28ATL,20.1,4.2,4,1,0.4,0.444,0.351,0.855,735.08
Isaiah Thomas24SAC,20.3,2.9,6.3,1.3,0.1,0.453,0.349,0.85,711.35
Robert Pack26WSB,18.1,4.3,7.8,2,0,0.428,0.265,0.846,675.5
Kenny Anderson25TOT,15.2,2.9,8.3,1.6,0.2,0.418,0.359,0.769,663
Cedric Maxwell24BOS,16.9,8.8,2.5,1,0.8,0.609,0,0.787,651.7
Detlef Schrempf36SEA,15,7.4,3.7,0.8,0.5,0.472,0.395,0.823,649.52
Robert Parish*31BOS,17.6,10.6,1.6,0.7,1.3,0.542,0,0.743,635.36
Mitch Richmond*26SAC,22.5,4,5.1,1.2,0.4,0.468,0.384,0.813,630.81
Orlando Woolridge26CHI,20.7,5,3,0.7,0.7,0.495,0.174,0.788,629.16
Tony Parker*22SAS,16.6,3.7,6.1,1.2,0.1,0.482,0.276,0.65,615.6
Jeff Malone24WSB,22.4,3.6,2.4,0.9,0.2,0.483,0.176,0.868,609.62
George Hill30UTA,16.9,3.4,4.2,1,0.2,0.477,0.403,0.801,607.95
Stephon Marbury28NYK,16.3,2.9,6.4,1.1,0.1,0.451,0.317,0.755,600.24
Mark Price23CLE,16,2.3,6,1.2,0.2,0.506,0.486,0.877,577.28
Otto Porter Jr.23WAS,13.4,6.4,1.5,1.5,0.5,0.516,0.434,0.832,563.98
Tony Parker*31SAS,16.7,2.3,5.7,0.5,0.1,0.499,0.373,0.811,555.66
Dwyane Wade*35CHI,18.3,4.5,3.8,1.4,0.7,0.434,0.31,0.794,553.15
Isaac Austin28LAC,15.2,8.7,3.4,0.7,0.8,0.454,0,0.652,536.64
Ben Gordon24CHI,18.6,3.1,3,0.8,0.1,0.434,0.41,0.908,521.52
Ronnie Brewer23UTA,13.7,3.7,2.2,1.7,0.4,0.508,0.259,0.702,518.42
Brad Davis25DAL,11.2,2.7,6.9,0.9,0.2,0.561,0.176,0.799,493.64
Ryan Anderson26NOP,13.7,4.8,0.9,0.5,0.3,0.399,0.34,0.854,429
Dell Curry28CHH,15.3,3.6,2.3,1.1,0.3,0.452,0.401,0.866,419.2
Cedric Ceballos29DAL,12.5,6.5,0.9,0.5,0.4,0.421,0.393,0.694,417.34
Francisco García26SAC,12.3,3.3,1.6,1.2,0.6,0.463,0.391,0.779,400.15
Terry Rozier23BOS,11.3,4.7,2.9,1,0.2,0.395,0.381,0.772,391.09
Thabo Sefolosha24OKC,8.5,5.2,2,1.7,1.1,0.417,0.243,0.833,390
Larry Smith24GSW,7.1,11,1.1,0.9,0.7,0.534,0,0.553,382.72
E'Twaun Moore28NOP,12.5,2.9,2.3,1,0.1,0.508,0.425,0.706,381.15
Keith Herron24DET,13.7,2.6,1.9,1.1,0.3,0.453,0.182,0.854,380.56
Dennis Smith Jr.20DAL,15.2,3.8,5.2,1,0.3,0.395,0.313,0.694,380.16
Coby White20CHI,15.1,4.1,4.8,0.6,0.2,0.416,0.359,0.901,374.4
Khalid Reeves22MIA,9.2,2.8,4.3,1.1,0.1,0.443,0.392,0.714,368.42
David Thompson*29SEA,12.6,2.3,0.7,0.5,0.7,0.539,0,0.849,368
Lindsey Hunter30MIL,10.1,2.1,2.7,1.2,0.1,0.381,0.373,0.802,361.12
DeMarre Carroll29TOR,11,4.7,1,1.7,0.2,0.389,0.39,0.6,359.38
Tony Massenburg28TOR,10.1,6.9,0.8,0.5,0.4,0.51,0,0.662,354.75
John Salley23DET,8.5,4.9,1.4,0.6,1.7,0.566,0,0.709,346.48
Markieff Morris29WAS,11.5,5.1,1.8,0.7,0.6,0.436,0.333,0.781,319.8
Byron Scott32IND,10.4,1.6,2,0.9,0.1,0.467,0.365,0.805,315.04
Jalen McDaniels25CHO,10.6,4.8,2,1.2,0.5,0.447,0.322,0.846,309.72
Tom Gugliotta35ATL,7.9,5.5,2.1,1.2,0.5,0.431,0.308,0.784,307.47
Byron Scott33IND,10,1.9,1.4,0.8,0.2,0.455,0.389,0.85,301.78
Keith Bogans25HOU,8.5,4.5,2.5,1,0.2,0.395,0.314,0.58,299.46
Dell Curry23CLE,10,2.1,1.9,1.2,0.3,0.458,0.346,0.782,286.9
Bojan Bogdanović26BRK,11.2,3.2,1.3,0.4,0.1,0.433,0.382,0.833,286.76
Larry Hughes21PHI,10,3.2,1.5,1.1,0.2,0.416,0.216,0.746,283.56
Shandon Anderson29NYK,8.4,3.1,1.1,0.9,0.2,0.462,0.371,0.732,282.74
Markieff Morris23PHO,8.2,4.8,1.3,0.9,0.8,0.407,0.336,0.732,282.24
Calbert Cheaney32GSW,7.6,3.3,1.7,0.8,0.2,0.481,0,0.61,277.72
M.L. Carr31BOS,8.1,2.7,2.3,1.2,0.4,0.45,0.294,0.707,274.89
Cameron Payne28PHO,10.3,2.2,4.5,0.7,0.2,0.415,0.368,0.766,266.64
Larry Kenon30CLE,7.3,3.7,1.1,0.7,0.3,0.472,0,0.761,257.4
Corliss Williamson27TOR,9.3,3.6,0.8,0.4,0.3,0.471,0,0.646,255.31
Delon Wright24TOR,5.6,1.8,2.1,1,0.4,0.422,0.333,0.764,247.5
Alize Johnson24BRK,5.2,5,0.8,0.3,0.3,0.588,0.167,1,246.75
Chuck Hayes22HOU,3.7,4.5,0.4,0.7,0.4,0.562,0,0.644,241.2
Marco Belinelli29SAC,10.2,1.7,1.9,0.5,0,0.386,0.306,0.833,231.24
Trey Lyles23DEN,8.5,3.8,1.4,0.5,0.4,0.418,0.255,0.698,222.25
Charles Jones29WSB,3.6,4.5,1,0.8,2.1,0.474,0,0.632,216.24
Gorgui Dieng31SAS,5.3,2.6,1.2,0.6,0.1,0.527,0.318,0.833,214.7
O.J. Mayo28MIL,7.8,2.6,2.9,1.2,0.2,0.371,0.321,0.775,204.82
Paul Mokeski28MIL,6.2,5.2,1.3,0.4,0.4,0.478,0,0.698,203.01
Carl Thomas22SAC,12,0,1,1,0,0.417,0.5,0.5,198.4
Cheick Diallo20NOP,5.1,4.3,0.2,0.2,0.4,0.474,0,0.714,196.56
Cory Joseph21SAS,4.5,1.9,1.9,0.5,0.1,0.464,0.286,0.857,187.65
Toni Kukoč*37MIL,4.9,2.3,2.1,0.5,0.3,0.389,0.306,0.714,186.83
Isaiah Canaan27TOT,6,1.9,2.8,0.5,0.1,0.39,0.354,0.792,168
James Michael McAdoo22GSW,4.1,2.5,0.1,0.3,0.6,0.545,0,0.56,161.07
Bernard James29DAL,2.8,2.4,0.3,0.1,0.9,0.444,0,0.87,158.4
Calvin Natt32TOT,6.3,3.3,0.8,0.3,0.1,0.405,0,0.722,157.29
Negele Knight25PHO,6.1,1.2,2.8,0.4,0.1,0.391,0,0.779,152.19
Pat Garrity29ORL,4.9,1.9,0.7,0.2,0.2,0.417,0.388,0.811,150.15
Zoran Planinić22NJN,5,1.6,1,0.6,0,0.448,0.375,0.697,150
Vander Blue22LAL,11,4.5,4,1.5,0,0.3,0.2,0.4,148
Anthony Avent25ORL,3.6,4.1,0.6,0.4,0.7,0.43,0,0.64,147
Gus Williams33ATL,4.2,1.2,4.2,0.5,0.2,0.363,0.278,0.675,140.16
Joel Przybilla24TOT,2.9,6.5,0.4,0.3,1,0.36,0,0.419,136.68
Ken Bannister24NYK,6.8,4.4,0.5,0.5,0.5,0.47,0,0.474,136.51
Jake Tsakalidis27HOU,2.3,3.1,0.2,0.1,0.1,0.409,0,0.8,122.4
JaKarr Sampson27IND,4.6,2.7,0.1,0.1,0.5,0.496,0.2,0.655,118.81
Jud Buechler22NJN,3.1,1.9,0.7,0.4,0.2,0.416,0.25,0.652,116
Tony Fuller22DET,4,2.8,1.9,0.7,0.1,0.364,0,0.75,113.85
Chris Dudley28POR,2.3,4,0.8,0.7,0.5,0.24,0,0.5,97.24
DeAndre Liggins29MIL,1.8,1.6,0.9,0.9,0.3,0.338,0.306,0.4,77.5
Udonis Haslem39MIA,3,4,0.3,0,0,0.364,0.333,0.75,71.5
Andre Barrett22HOU,2.1,0.7,1.6,0.5,0,0.29,0.243,0.7,64.96
Lavor Postell24NYK,3.6,0.3,0.3,0.2,0,0.368,0.286,0.867,63.96
P.J. Tucker21TOR,1.8,1.4,0.2,0.1,0,0.5,0,0.571,62.72
Henry James32CLE,2.9,0.5,0.2,0,0,0.407,0.44,0.955,62.54
Mario West24ATL,0.8,1.1,0.4,0.3,0.1,0.412,1,0.467,51
Randy Allen24SAC,2.4,1,0,0.1,0.1,0.421,0,0.5,42.09
Geert Hammink26TOT,1.3,0.7,0,0,0,0.5,0,0.571,29.4
Lou Amundson32CLE,0.9,1.7,0.4,0.1,0,0.333,0,0.6,25.08
George Zídek24SEA,1.8,0.7,0.2,0,0,0.214,0.5,1,8.51
Scotty Hopson32OKC,4,1,1,0,0,0.5,0,0,1.8
End NBA,,,,,,,,,
