Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Vince Carter24TOR,27.6,5.5,3.9,1.5,1.1,0.46,0.408,0.765,992.5
Baron Davis28GSW,21.8,4.7,7.6,2.3,0.5,0.426,0.33,0.75,772.2
Alonzo Mourning*27MIA,19.2,9.6,0.9,0.7,2.2,0.551,0,0.665,748.16
Jeff Hornacek28PHO,20.1,5,5.1,2,0.4,0.512,0.439,0.886,718.2
Mookie Blaylock26ATL,13.8,5.2,9.7,2.6,0.5,0.411,0.334,0.73,705.6
Bill Cartwright22NYK,21.7,8.9,2,0.6,1.2,0.547,0,0.797,687.36
David Lee30GSW,18.2,9.3,2.1,0.7,0.4,0.523,0,0.78,634.12
Kevin Martin26SAC,19.8,4.3,2.6,1,0.2,0.398,0.355,0.819,598.4
Matt Harpring27UTA,16.2,8,2,0.7,0.1,0.471,0.242,0.688,589.26
Cliff Robinson21TOT,18.5,9,1.8,1.3,1.5,0.453,0,0.709,585.6
Doug Christie26TOR,14.5,5.3,3.9,2.5,0.6,0.417,0.384,0.775,582.86
Rasheed Wallace29DET,13.7,7,1.8,1.1,2,0.431,0.319,0.704,575.28
Marcus Camby35LAC,7.7,12.1,3,1.4,1.9,0.466,0.333,0.659,572.79
Jamal Crawford29ATL,18,2.5,3,0.8,0.2,0.449,0.382,0.857,572.24
Johnny Dawkins24SAS,15.8,3.1,7.4,1.4,0,0.485,0.311,0.896,569.5
Derrick Rose30MIN,18,2.7,4.3,0.6,0.2,0.482,0.37,0.856,532.35
Matt Harpring28UTA,14,6.2,1.8,0.9,0.2,0.489,0.209,0.778,513.05
Greg Monroe20DET,9.4,7.5,1.3,1.2,0.6,0.551,0,0.622,500.4
James Worthy*22LAL,14.5,6.3,2.5,0.9,0.9,0.556,0,0.759,486.75
Kurt Rambis30CHH,11.1,9.4,2.1,1.3,0.8,0.518,0,0.734,479.78
Darren Collison28SAC,14,2.3,4.3,1,0.1,0.486,0.401,0.858,477
Sam Cassell26HOU,14.5,3.1,4.6,0.9,0.1,0.439,0.348,0.825,463.68
George Lynch29PHI,9.6,7.8,1.8,1.6,0.5,0.461,0.417,0.617,441.14
Kenny Anderson27POR,12.6,3,5.4,1.4,0,0.387,0.353,0.772,434.91
Gordon Hayward32CHO,14.7,4.3,4.1,0.8,0.2,0.475,0.325,0.811,425.25
Gary Harris21DEN,12.3,2.9,1.9,1.3,0.2,0.469,0.354,0.82,407.67
JaMychal Green27MEM,10.3,8.4,1.4,0.6,0.5,0.457,0.339,0.721,392
Chris Mills29GSW,10.3,5,2.2,0.8,0.3,0.411,0.278,0.823,386.1
Kentavious Caldwell-Pope28WAS,13.2,3.4,1.9,1.1,0.3,0.435,0.39,0.89,380.52
Shane Battier25MEM,8.5,3.8,1.3,1.3,0.7,0.446,0.349,0.732,376.38
Steve Kerr30CHI,8.4,1.3,2.3,0.8,0,0.506,0.515,0.929,355.68
Anthony Peeler29MIN,9.6,3,2.8,1.3,0.2,0.379,0.298,0.732,338.13
Paul Millsap22UTA,8.1,5.6,1,0.9,0.9,0.504,0,0.677,334.88
Monte Morris24DEN,9,1.9,3.5,0.8,0.2,0.459,0.378,0.843,333.76
Mark West27TOT,9.7,6.3,0.9,0.6,1.8,0.551,0,0.596,331.43
Cory Alexander24TOT,8.1,2.4,3.5,1.2,0.2,0.428,0.375,0.784,328.32
Reggie King26SEA,7.8,6.1,2.3,0.7,0.3,0.52,0,0.66,317.07
Anthony Parker35CLE,8.3,3,3,0.9,0.1,0.399,0.379,0.779,304.5
Steve Kerr29CHI,8.2,1.5,1.8,0.5,0,0.527,0.524,0.778,302.4
Arron Afflalo24DEN,8.8,3.1,1.7,0.6,0.4,0.465,0.434,0.735,295.39
Anthony Peeler25LAL,10.4,2.3,1.7,0.7,0.2,0.432,0.389,0.797,295.32
Torrey Craig30PHO,7.2,4.8,1,0.6,0.6,0.503,0.369,0.8,291.4
Jim Cleamons30WSB,7.8,2.3,4.4,0.8,0.2,0.483,0.174,0.735,287.83
Kendall Gill35CHI,9.6,3.4,1.6,1.2,0.3,0.392,0.237,0.735,279.72
Cory Joseph27IND,6.5,3.4,3.9,1.1,0.3,0.412,0.322,0.698,277.2
Marco Belinelli32SAS,10.5,2.5,1.7,0.4,0.1,0.413,0.372,0.903,273.7
Ben Poquette29CLE,6.7,6,1,0.6,0.7,0.46,0.176,0.796,264.6
Steve Johnson31POR,10,5,1.5,0.3,0.6,0.524,0,0.527,254.2
Justin Hamilton24TOT,5.3,3.3,0.9,0.7,0.7,0.478,0.323,0.83,254.04
Eddie House28NJN,8.4,1.6,1.2,0.5,0.1,0.428,0.429,0.917,253.5
Tony Parker*35SAS,7.7,1.7,3.5,0.5,0,0.459,0.27,0.705,247.65
Terrence Ross26ORL,8.7,3,1.6,1.1,0.5,0.398,0.323,0.75,247.5
Byron Scott35LAL,6.7,1.5,1.3,0.6,0.2,0.43,0.388,0.841,245.7
Cedric Ceballos31MIA,6.9,3,0.5,0.4,0.1,0.462,0.333,0.879,239.44
Shelvin Mack28TOT,7.5,1.8,3.2,0.8,0.1,0.404,0.354,0.69,227.76
Jason Maxiell23DET,5,2.8,0.2,0.4,0.9,0.5,0,0.526,203.04
