Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Nikola Jokić25DEN,26.4,10.8,8.3,1.3,0.7,0.566,0.388,0.868,1082.98
Stephen Curry27GSW,30.1,5.4,6.7,2.1,0.2,0.504,0.454,0.908,1077.3
Kyrie Irving30DAL,27,5,6,1.3,0.6,0.51,0.392,0.947,916.8
Kobe Bryant*33LAL,27.9,5.4,4.6,1.2,0.3,0.43,0.303,0.845,843.15
Paul Pierce*29BOS,25,5.9,4.1,1,0.3,0.439,0.389,0.796,802.9
Dan Issel*33DEN,22.9,7.5,2.2,0.8,0.7,0.527,0.667,0.834,704.55
Bill Cartwright22NYK,21.7,8.9,2,0.6,1.2,0.547,0,0.797,687.36
Elden Campbell30CHH,15.3,9.4,1.9,1.2,1.8,0.489,0,0.647,686.76
Jason Richardson28PHO,16.4,4.5,1.9,1.1,0.4,0.488,0.383,0.778,559.39
Damon Stoudamire28POR,13.5,3.9,6.5,0.9,0.1,0.402,0.353,0.888,548.31
George Gervin*32SAS,21.2,3.3,2.5,0.9,0.7,0.508,0,0.844,536.5
Jayson Williams28NJN,13.4,13.5,1.2,0.6,0.9,0.409,0,0.59,523.5
Tom Chambers24SEA,18.1,6.5,1.6,0.6,0.6,0.499,0,0.8,519.58
Mark Jackson28LAC,10.9,4.4,8.6,1.5,0.1,0.452,0.283,0.791,507.64
Steve Stipanovich27IND,13.5,8.3,2.3,1.1,0.9,0.496,0.2,0.809,505.5
Mark Jackson33IND,7.6,3.8,7.9,0.9,0.1,0.419,0.311,0.823,504.78
Greg Ballard29WSB,14.5,6,3.5,1.1,0.4,0.481,0.133,0.798,503.37
Brian Taylor28SDC,13.5,2.4,4.3,1.9,0.3,0.467,0.377,0.802,490.67
Sam Cassell35MIN,13.5,2.7,5.1,0.6,0.2,0.464,0.262,0.865,479.88
Rodney Rogers28PHO,13.8,5.5,2.1,1.1,0.6,0.486,0.439,0.639,477.09
Norm Nixon27LAL,15.1,2.6,7.2,1.3,0.1,0.475,0,0.744,476.77
Quentin Richardson26NYK,13,7.2,2.2,0.7,0.1,0.418,0.376,0.692,473.33
