Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Felipe López26WAS,8.1,3.4,1.6,0.9,0.4,0.436,0.207,0.732,280.84
Bryant Stith22DEN,8.9,3.2,1.3,0.6,0.1,0.446,0,0.832,259.74
Bo Outlaw32MEM,4.6,4.2,1.1,0.9,0.9,0.51,0,0.526,256.76
Cam Reddish20ATL,10.5,3.7,1.5,1.1,0.5,0.384,0.332,0.802,240.3
Othella Harrington27NYK,6.2,3.3,0.7,0.5,0.6,0.554,0,0.729,236.07
Alan Henderson23ATL,6.4,4.5,0.6,0.6,0.5,0.442,0,0.595,230.91
Chris Mills32GSW,7.4,2.9,1.1,0.5,0.2,0.417,0.378,0.794,230.01
Khem Birch27ORL,4.4,4.6,1,0.4,0.5,0.51,0,0.653,224.64
Brandon Bass31LAC,5.6,2.5,0.4,0.3,0.2,0.575,0.333,0.875,218.67
Joe Kleine27BOS,6.1,4.9,1.1,0.5,0.2,0.457,0,0.828,217.16
Alex Len28SAC,6,4.1,1.2,0.3,0.6,0.534,0.286,0.651,208.29
Keith Closs23LAC,4.2,3.1,0.4,0.2,1.3,0.487,0,0.59,203.04
Garrett Temple26WAS,5.1,2.4,2.3,1,0.3,0.407,0.325,0.703,199.76
De'Anthony Melton20PHO,5,2.7,3.2,1.4,0.5,0.391,0.305,0.75,195.03
Scott Williams33DEN,4.9,5.1,0.3,0.4,0.8,0.396,0,0.732,189
T.R. Dunn31DEN,3.4,3.3,1.8,1.2,0.3,0.428,0,0.655,186.42
Chris Crawford25ATL,6.8,2.3,0.8,0.4,0.3,0.452,0.273,0.819,182.4
Larry Krystkowiak29ORL,5.1,3.6,1,0.4,0.1,0.48,0,0.795,178.89
Mark Acres28ORL,4.2,5.3,0.4,0.4,0.4,0.509,0.333,0.653,177.56
Scott Hastings23ATL,4.5,4,0.7,0.6,0.5,0.468,0.25,0.788,172.01
Brandon Knight30DAL,6.4,1.6,1.6,0.2,0,0.4,0.235,1,169
Lee Nailon30PHI,4.2,1.9,0.3,0.4,0.2,0.5,0,0.867,156.6
Ron Anderson35NJN,4,2.4,0.5,0.5,0.2,0.349,0.333,0.833,152
Vitaly Potapenko29SEA,3.5,2.4,0.3,0.2,0.1,0.517,0,0.871,147.9
Ben McLemore27TOT,7.7,1.9,0.7,0.4,0.2,0.37,0.346,0.736,145.35
Shelton Jones22PHI,5,2.3,0.8,0.4,0.3,0.453,0,0.746,145.22
Granville Waiters23IND,3.6,2.9,0.8,0.3,1.1,0.517,0,0.608,138.32
Bobby Hurley26VAN,4.5,1.1,3.6,0.4,0,0.374,0.143,0.744,134.3
Brian Evans25NJN,2.7,1.5,1.3,0.3,0.3,0.324,0.364,1,132
Sam Worthen23CHI,3.7,1.8,1.8,0.9,0.1,0.495,0,0.75,131.72
Tom Hammonds25TOT,4.6,2.4,0.4,0.3,0.2,0.475,0,0.613,130.68
Mark McNamara28PHI,3.6,3.7,0.4,0.1,0.3,0.391,0,0.727,129.72
Etan Thomas30WAS,3.1,2.5,0.2,0.1,0.7,0.485,0,0.696,119.18
Corey Beck26CHH,3.2,1.5,1.7,0.6,0.1,0.459,0.5,0.729,116.25
Xavier Sneed25CHO,4.3,1.3,1.3,0,0.3,0.5,0.5,1,114
Dalano Banton22TOR,3.2,1.9,1.5,0.4,0.2,0.411,0.255,0.591,109
Elden Campbell22LAL,2.8,1.8,0.2,0.2,0.7,0.455,0,0.653,105.85
Peyton Watson20DEN,3.3,1.6,0.5,0.1,0.5,0.492,0.429,0.55,103.68
Jimmer Fredette25NOP,3.6,0.8,1.2,0.3,0,0.38,0.188,0.956,99.96
Anthony Johnson26TOT,2.5,0.8,1.5,0.4,0.1,0.349,0.2,0.697,77.76
Joe Wolf32MIL,1.7,2,0.4,0.3,0.2,0.449,0.143,0.737,74.26
Aaron Williams33NJN,1.9,1.6,0.3,0.2,0.3,0.519,0,0.9,70.31
Samardo Samuels24CLE,3.2,1.6,0.4,0.2,0.2,0.367,0,0.583,67.58
Sharone Wright25TOR,2.3,1.3,0.6,0,0,0.5,0,0.5,67.41
Marcus Liberty25DET,2.9,1.6,0.4,0.3,0.1,0.31,0.37,0.486,59.28
Jacob Wiley23BRK,0.8,2.2,0.4,0.2,0,0.25,0.5,0.5,54.12
Daequan Cook25TOT,2.8,1.2,0.4,0.2,0.1,0.305,0.286,0.75,52.2
Ben Hansbrough25IND,2,0.6,0.8,0.3,0.1,0.333,0.261,0.778,51.12
Maurice Carter27NOH,3.3,1.3,0.3,0,0,0.286,0.375,0.625,48
Shavlik Randolph24PHI,0.9,1.2,0.3,0.1,0.3,0.286,0,0,46.8
Uwe Blab27TOT,2.1,2.3,0.5,0,0.5,0.398,0,0.541,37.29
Jerald Honeycutt24PHI,1.9,0.8,0.2,0.3,0.2,0.259,0.357,0.75,34.5
Aaron Brooks28HOU,1.4,0.3,0.9,0.1,0.4,0.308,0.286,0,30.24
Gerald Henderson36HOU,1.5,0.3,0.6,0,0,0.364,0,0.667,18.49
Cameron Bairstow24CHI,0.6,0.4,0.1,0.1,0.1,0.214,0,0.8,7.56
Luke Babbitt21POR,1.5,1.3,0.3,0.1,0.1,0.273,0.188,0.333,5.7
Joe Wieskamp23TOR,1,0.4,0.3,0,0,0.214,0.25,0,-2.24
Diamond Stone19LAC,1.4,0.9,0,0,0.1,0.231,0,1,-4.08
End NBA,,,,,,,,,
