Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Kevin Garnett*26MIN,23,13.4,6,1.4,1.6,0.502,0.282,0.751,1069.2
Kawhi Leonard28LAC,27.1,7.1,4.9,1.8,0.6,0.47,0.378,0.886,871.56
Fat Lever27DEN,18.9,8.1,7.8,2.7,0.3,0.473,0.211,0.785,764.65
Marques Johnson26MIL,21.4,7,4.5,1.3,0.7,0.509,0.2,0.735,753.27
Detlef Schrempf32SEA,19.2,6.2,3.8,1.1,0.4,0.523,0.514,0.839,714.56
Dikembe Mutombo*30ATL,13.3,11.6,1.4,0.6,3.3,0.527,0,0.705,706.8
Reggie Theus23CHI,18.9,3.5,5.2,1.5,0.2,0.495,0.2,0.809,632.96
Jeff Malone28WSB,24.3,2.7,3.2,0.6,0.1,0.491,0.167,0.877,632.7
Devin Booker21PHO,24.9,4.5,4.7,0.9,0.3,0.432,0.383,0.878,624.45
Antoine Walker28ATL,20.4,9.4,3.7,1.2,0.6,0.415,0.317,0.534,623.1
Danny Granger27IND,20.5,5.4,2.6,1.1,0.8,0.425,0.386,0.848,623
Jeff Hornacek32UTA,15.2,2.5,4.1,1.3,0.2,0.502,0.466,0.893,603.56
Marcus Camby29DEN,8.6,10.1,1.8,1.2,2.6,0.477,0,0.721,534
Ben Gordon24CHI,18.6,3.1,3,0.8,0.1,0.434,0.41,0.908,521.52
Fat Lever24DEN,12.8,5,7.5,2.5,0.4,0.43,0.25,0.77,521.04
Rudy Gay26MEM,17.2,5.9,2.6,1.3,0.7,0.408,0.31,0.776,517.47
Chuck Person26IND,18.4,5.2,3,0.7,0.2,0.504,0.34,0.721,516.81
Deron Williams30BRK,13,3.5,6.6,0.9,0.3,0.387,0.367,0.834,488.27
Trey Murphy III22NOP,14.5,3.6,1.4,1.1,0.5,0.484,0.406,0.905,471.2
Leandro Barbosa25PHO,15.6,2.8,2.6,0.9,0.2,0.462,0.389,0.822,466.1
