Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Michael Jordan*26CHI,33.6,6.9,6.3,2.8,0.7,0.526,0.376,0.848,1216.8
Brook Lopez24BRK,19.4,6.9,0.9,0.4,2.1,0.521,0,0.758,750.88
Jeff Ruland27WSB,19,10.7,5.3,0.8,0.8,0.554,0,0.725,742
Larry Bird*23BOS,21.3,10.4,4.5,1.7,0.6,0.474,0.406,0.836,738
Jack Sikma*27SEA,18.2,11.4,3.1,1.2,0.9,0.464,0,0.837,670.32
Sam Cassell27NJN,19.3,3.6,6.5,1.6,0.3,0.443,0.392,0.831,665.86
Derek Harper25DAL,16,2.6,7.9,2.2,0.3,0.501,0.358,0.684,664
Tyson Chandler29NYK,11.3,9.9,0.9,0.9,1.4,0.679,0,0.689,620.84
Mike Conley28MEM,15.3,2.9,6.1,1.2,0.3,0.422,0.363,0.834,609.16
Marcus Camby33DEN,9.1,13.1,3.3,1.1,3.6,0.45,0.3,0.708,600.28
Terrell Brandon28MIL,13.5,3.5,6.9,1.6,0.2,0.409,0.25,0.839,586.38
Dikembe Mutombo*35PHI,11.5,10.8,1,0.4,2.4,0.501,0,0.764,580.8
Glen Rice25MIA,19,5.2,2.2,1.1,0.3,0.44,0.383,0.82,564
Arvydas Sabonis*32POR,13.4,7.9,2.1,0.9,1.2,0.498,0.371,0.777,555.9
Greg Ballard25WSB,15.6,7.8,1.9,1.1,0.4,0.495,0.34,0.753,537.57
Nicolas Batum28CHO,15.1,6.2,5.9,1.1,0.4,0.403,0.333,0.856,537.2
Speedy Claxton26GSW,13.1,3.3,6.2,1.9,0.1,0.431,0.192,0.761,534.64
Matt Harpring28UTA,14,6.2,1.8,0.9,0.2,0.489,0.209,0.778,513.05
Danny Granger23IND,13.9,4.6,1.4,0.8,0.7,0.459,0.382,0.803,472.6
Quinn Buckner27MIL,12.9,3.6,4.7,2.5,0,0.482,0.267,0.655,443.52
T.J. McConnell28IND,8.6,3.7,6.6,1.9,0.3,0.559,0.313,0.688,439.4
Jamal Crawford31POR,14,2,3.2,0.9,0.2,0.384,0.308,0.927,422.33
Mo Williams28CLE,13.3,2.7,7.1,0.9,0.3,0.385,0.265,0.833,408.48
Sidney Moncrief*30MIL,10.8,3.2,3.6,0.7,0.3,0.489,0.161,0.837,387.6
Kevin Johnson21TOT,9.2,2.4,5.5,1.3,0.3,0.461,0.208,0.839,372
T.J. McConnell29IND,8.5,3.3,4.9,1.1,0.4,0.481,0.303,0.826,363.91
Markieff Morris28WAS,11.5,5.6,1.9,0.8,0.5,0.48,0.367,0.82,356.4
Bill Laimbeer34DET,9.7,5.6,2,0.6,0.7,0.47,0.376,0.893,347.76
Kosta Koufos28SAC,6.7,6.6,1.2,0.7,0.5,0.571,0,0.446,343
Jordan Hill28IND,8.8,6.2,1.2,0.5,0.5,0.506,0,0.712,339.48
Rory White26LAC,11.7,2.4,1,1,0.1,0.519,0.111,0.739,329
J.J. Barea28MIN,11.3,2.8,4,0.4,0,0.417,0.346,0.784,325.71
Andre Iguodala32GSW,7,4,3.4,1.1,0.3,0.478,0.351,0.614,324.52
Raef LaFrentz27BOS,7.8,4.6,1.4,0.5,0.8,0.46,0.2,0.769,324.24
Mike Iuzzolino25DAL,8.7,2,4.7,0.7,0.1,0.462,0.375,0.765,321.31
Byron Scott32IND,10.4,1.6,2,0.9,0.1,0.467,0.365,0.805,315.04
Darius Miles22CLE,8.9,4.5,2.2,0.7,0.7,0.432,0.167,0.542,304.8
Manute Bol23WSB,3.7,6,0.3,0.4,5,0.46,0,0.488,292.32
Derrick Coleman36PHI,8,5.6,1.4,0.7,0.8,0.413,0.222,0.754,287.68
