Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Stephon Marbury23NJN,23.9,3.1,7.6,1.2,0.1,0.441,0.328,0.79,867.14
Dirk Nowitzki*31DAL,25,7.7,2.7,0.9,1,0.481,0.421,0.915,858.75
Michael Redd27MIL,26.7,3.7,2.3,1.2,0.2,0.465,0.382,0.829,856.32
Larry Nance27PHO,22.5,8.7,3.4,1.2,2.1,0.551,0.2,0.773,825.84
Andre Drummond24DET,15,16,3,1.5,1.6,0.529,0,0.605,771.73
Rolando Blackman24DAL,22.4,4.6,3.6,0.7,0.5,0.546,0.091,0.812,738.54
Andre Iguodala23PHI,18.2,5.7,5.7,2,0.4,0.447,0.31,0.82,729.43
Bam Adebayo22MIA,15.9,10.2,5.1,1.1,1.3,0.557,0.143,0.691,682.08
Ben Wallace*29DET,9.5,12.4,1.7,1.8,3,0.421,0.125,0.49,652.21
Reggie Jackson24DET,17.6,4.7,9.2,0.7,0.1,0.436,0.337,0.796,637.56
Bradley Beal28WAS,23.2,4.7,6.6,0.9,0.4,0.451,0.3,0.833,630
Peja Stojaković28TOT,18.2,5.8,1.9,0.6,0.1,0.437,0.401,0.915,611.22
Andrew Bogut23MIL,14.3,9.8,2.6,0.8,1.7,0.511,0,0.587,610.75
Terry Rozier27CHO,19.3,4.3,4.5,1.3,0.3,0.444,0.374,0.852,593.12
Jack Sikma*24SEA,14.3,11.1,3.4,0.8,0.9,0.475,0,0.805,562.65
Wesley Matthews27POR,16.4,3.5,2.4,0.9,0.2,0.441,0.393,0.837,532.23
Terry Catledge26ORL,19.4,7.6,1,0.5,0.2,0.474,0.25,0.702,499.5
Rudy Gay32SAS,13.7,6.8,2.6,0.8,0.5,0.504,0.402,0.816,467.25
Kirk Hinrich23CHI,12,3.4,6.8,1.3,0.3,0.386,0.39,0.804,466.36
Terry Tyler23DET,12.3,7.6,1.6,1.3,2.7,0.465,0.167,0.765,462.92
Gorgui Dieng27MIN,10,7.9,1.9,1.1,1.2,0.502,0.372,0.814,460.08
Amir Johnson26TOR,10.4,6.6,1.5,0.7,1.1,0.562,0.303,0.636,443.52
Mickey Johnson29MIL,12.9,6,2.8,0.9,0.6,0.491,0.143,0.801,416.56
Billy Knight29IND,12.3,3.2,1.5,0.8,0.2,0.495,0.281,0.826,372.41
Brian Grant24SAC,10.5,5.9,1.2,0.8,1,0.44,0,0.778,366.85
Roger Mason28SAS,11.8,3.1,2.1,0.5,0.1,0.425,0.421,0.89,361.76
Nick Young26TOT,14.2,2.1,0.9,0.7,0.3,0.403,0.365,0.852,359.91
James Posey24DEN,8.1,5.3,2,1.1,0.5,0.412,0.3,0.816,343.75
Marquis Daniels24DAL,9.1,3.6,2.1,1.4,0.2,0.437,0.2,0.737,343.1
Wally Szczerbiak26MIN,10.2,3.1,1.2,0.4,0,0.449,0.435,0.828,339.66
Rory White26LAC,11.7,2.4,1,1,0.1,0.519,0.111,0.739,329
Omri Casspi21SAC,10.3,4.5,1.2,0.7,0.2,0.446,0.369,0.672,326.3
Boban Marjanović30PHI,8.2,5.1,1.5,0.2,0.5,0.625,0.5,0.722,323.87
Ed Pinckney32TOR,7,6,1.1,0.7,0.4,0.502,0,0.758,319.74
Nick Young27PHI,10.6,2.2,1.4,0.6,0.2,0.413,0.357,0.82,317.87
Abdul Jeelani25POR,9.6,3.5,1.2,0.5,0.5,0.51,0,0.789,312.29
Bimbo Coles31ATL,8.1,2.2,3.6,0.7,0.1,0.455,0.205,0.817,310.89
Etan Thomas28WAS,6.1,5.8,0.4,0.3,1.4,0.574,0,0.558,299.52
Brandon Rush24IND,9.4,4.2,1.4,0.7,0.8,0.423,0.411,0.629,291.84
Scot Pollard24SAC,5.4,5.3,0.6,0.7,0.8,0.527,0,0.717,278.08
Craig Smith26LAC,7.8,3.8,1.1,0.4,0.3,0.569,0.2,0.635,277.16
Kendrick Perkins21BOS,5.2,5.9,1,0.3,1.5,0.515,0,0.615,258.72
Anthony Johnson23SAC,7.5,2.2,4.3,0.8,0.1,0.371,0.328,0.727,252.84
Bill Cartwright34CHI,8,5.1,1.4,0.3,0.2,0.467,0,0.604,250.7
Tony Allen27BOS,7.8,2.3,1.4,1.2,0.5,0.482,0.222,0.725,248.97
Sherman Douglas25TOT,7.3,1.5,4.1,0.6,0.2,0.462,0.1,0.682,247.02
Greg Ostertag27UTA,4.5,5.1,0.3,0.3,1.8,0.495,0.5,0.556,244.72
Bismack Biyombo28CHO,5,5.3,1.2,0.3,1.1,0.587,0,0.448,238.68
Larry Hughes31CHA,8.1,2.3,2,0.9,0.3,0.327,0.357,0.853,234.21
Steve Colter27WSB,4.9,2.4,2,0.6,0.1,0.478,0,0.811,213.06
Steve Mix35MIL,6,2.4,1.2,0.6,0.1,0.487,0.25,0.851,209.89
Chris Anstey25CHI,6,3.8,0.9,0.4,0.3,0.442,0.167,0.789,208.38
Anthony Goldwire25CHH,5.8,1.2,2.8,0.6,0,0.403,0.439,0.75,203
James Posey33NOH,5.2,4.3,1.5,0.5,0.2,0.365,0.335,0.825,195.75
Dion Glover21ATL,6.5,1.3,0.9,0.5,0.1,0.386,0.267,0.729,184.76
Walter McCarty24BOS,5.7,3.6,1.3,0.8,0.4,0.362,0.26,0.702,183.34
Marcus Fizer27NOK,6.7,2.3,0.3,0,0,0.529,1,0.5,183.3
Frank Jackson20NOP,8.1,2.2,1.1,0.4,0,0.434,0.314,0.74,180.48
Chase Budinger27IND,4.4,2.5,1,0.6,0.2,0.418,0.29,0.708,165.39
Kevin Martin32SAS,6.2,1.8,0.8,0.6,0.1,0.353,0.333,0.933,164.63
John Salley31TOT,4.4,3.3,1.3,0.5,0.6,0.45,0,0.694,160
Brandon Knight28TOT,7.3,1.6,2.8,0.4,0.1,0.353,0.344,0.588,157.25
Ronny Turiaf29WAS,1.5,3,1.3,1.5,0.8,1,0,0,156.6
David Duke Jr.22BRK,4.7,3,0.8,0.6,0.3,0.361,0.243,0.81,155
Mike Scott24ATL,4.6,2.8,0.3,0.1,0.1,0.476,0,0.768,153.22
Kendrick Nunn27TOT,7.1,1.6,1.3,0.4,0.1,0.424,0.354,0.854,153.18
Milt Palacio25TOR,4.4,1.7,3.1,0.7,0.2,0.349,0.154,0.662,151.7
Mark Strickland30DEN,4.4,2.6,0.4,0.3,0.4,0.443,0,0.627,148.96
Ralph Lewis26CHH,3.3,2,0,0.3,0,0.667,0,1,148.74
Avery Bradley30TOT,6.4,2.1,1.7,0.8,0.1,0.374,0.327,0.8,140.49
Jermaine Taylor24HOU,4.9,1.1,0.3,0.3,0.3,0.5,0.4,0.833,127.68
Acie Law23ATL,4.2,1,2,0.5,0,0.401,0.206,0.792,118.58
Eric White23TOT,4.2,1.8,0.4,0.3,0,0.517,0,0.81,118.45
John Battle23ATL,4.3,1,1.2,0.4,0,0.455,0,0.728,117
Joakim Noah34LAC,2.8,3.2,1.4,0.2,0.2,0.5,0,0.75,111
Brad Sellers27TOT,4.5,1.5,0.6,0.3,0.4,0.406,0,0.795,109.48
Reggie Jordan29TOT,2.1,1.4,0.6,0.4,0.2,0.615,0,0.471,106.76
Damien Wilkins32DET,3.2,1.7,0.7,0.5,0.2,0.394,0.304,0.63,106.26
Antonio Lang23CLE,2.8,1.3,0.3,0.3,0.3,0.532,0,0.723,103.5
James Michael McAdoo23GSW,2.9,1.4,0.4,0.2,0.2,0.536,0.5,0.531,101.76
Kendall Marshall24PHI,3.7,0.9,2.4,0.5,0.1,0.364,0.327,0.692,89.11
Tre Jones21SAS,2.5,0.6,1.1,0.2,0,0.474,0.6,0.895,88.33
Ime Udoka28NYK,2.8,2.1,0.8,0.1,0,0.375,0.333,0.5,87.23
Denzel Valentine28TOT,2.9,1.8,0.5,0.3,0,0.379,0.404,0,75.33
Moses Wright23DAL,1.7,1,0.3,0,0.3,0.25,0,1,74.39
Wenyen Gabriel24LAC,2.3,2.3,0.3,0.2,0.3,0.385,0.4,0.5,63.91
Jay Murphy23LAC,2.9,1.1,0.2,0.3,0.2,0.356,0,0.643,59.64
Michael Bradley25ORL,0.8,1.8,0.3,0.1,0.3,0.429,0,0,57.27
Royal Ivey29OKC,1.6,0.6,0.3,0.2,0,0.421,0.438,1,50.84
Sean Marks34NOH,0.7,1.6,0.1,0,0.2,0.5,0,0.4,48.6
Davon Reed27DEN,2.3,1.6,0.5,0.4,0.1,0.313,0.364,0.75,46.8
Sim Bhullar22SAC,0.7,0.3,0.3,0,0.3,0.5,0,0,44.3
Chris Andersen29NOH,1.2,1.8,0,0,0.8,0.286,0,0.5,41.48
Louis King20DET,2,1,0.5,0.2,0,0.381,0.364,0,38.44
Theo Ratliff37LAL,0.2,1.3,0.3,0.2,0.5,0.167,0,0,31.24
Mark Pope32DEN,0.4,0.9,0.1,0.1,0.2,0.333,0,0,30
Ira Bowman26PHI,0.5,0.2,0.1,0.1,0,1,0,0.5,23.94
Carlik Jones24DEN,1,0,0,0,0,0.5,0,0,17.8
Tim Kempton34TOR,0.8,1,0.4,0.2,0.4,0.286,0,0,2.56
Randy Livingston30CHI,0,0.8,0.2,0.2,0,0,0,0,-13.2
End NBA,,,,,,,,,
