Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Patrick Ewing*29NYK,24,11.2,1.9,1.1,3,0.522,0.167,0.738,875.52
John Stockton*32UTA,14.7,3.1,12.3,2.4,0.3,0.542,0.449,0.804,815.5
Al Jefferson29CHA,21.8,10.8,2.1,0.9,1.1,0.509,0.2,0.69,794.5
Paul Pierce*27BOS,21.6,6.6,4.2,1.6,0.5,0.455,0.37,0.822,786.98
Tom Gugliotta27MIN,20.6,8.7,4.1,1.6,1.1,0.442,0.258,0.82,735.3
Byron Scott26LAL,21.7,4.1,4.1,1.9,0.3,0.527,0.346,0.858,721.92
Danny Ainge29SAC,20.3,3.6,6.7,1.5,0.3,0.452,0.387,0.813,682.62
Jaylen Brown25BOS,23.6,6.1,3.5,1.1,0.3,0.473,0.358,0.758,635.04
Jaren Jackson Jr.23MEM,18.6,6.8,1,1,3,0.506,0.355,0.788,613.44
Chauncey Billups32DET,12.5,5,7.5,1.5,0.5,0.333,0.286,0.9,612.5
Clarence Weatherspoon30CLE,11.3,9.7,1.3,1,1.3,0.501,0,0.79,588.12
Robert Parish*36BOS,15.7,10.1,1.3,0.5,0.9,0.58,0,0.747,581.76
Lamond Murray24LAC,15.4,6.1,1.8,1.5,0.7,0.481,0.353,0.748,580.28
Latrell Sprewell31NYK,19.4,3.7,3.9,1.2,0.2,0.404,0.36,0.821,563.07
Travis Best28IND,11.9,2.9,6.1,1.4,0.1,0.44,0.381,0.827,532.73
Mason Plumlee32TOT,10.8,8.9,3.1,0.6,0.6,0.68,0,0.636,509.6
Amar'e Stoudemire20PHO,13.5,8.8,1,0.8,1.1,0.472,0.2,0.661,507.06
Walker Kessler21UTA,9.2,8.4,0.9,0.4,2.3,0.72,0.333,0.516,494.5
Bradley Beal22WAS,17.4,3.4,2.9,1,0.2,0.449,0.387,0.767,482.05
Metta World Peace22TOT,13.2,4.9,2.3,2.6,0.7,0.423,0.312,0.667,472.42
Jason Richardson30ORL,13.9,4,2,1.2,0.2,0.433,0.384,0.701,460.68
Raja Bell30PHO,14.7,3.2,2.5,0.6,0.3,0.432,0.413,0.776,448.8
Alec Burks22UTA,14,3.3,2.7,0.9,0.2,0.457,0.35,0.748,443.98
Rex Chapman29PHO,13.8,2.8,2.8,0.8,0.1,0.443,0.35,0.832,428.64
