Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Tim Duncan*27SAS,22.3,12.4,3.1,0.9,2.7,0.501,0.167,0.599,991.86
Grant Hill*25DET,21.1,7.7,6.8,1.8,0.7,0.452,0.143,0.74,862.84
Jason Kidd*34DAL,9.9,6.5,9.5,2.1,0.4,0.426,0.461,0.815,642.16
Scottie Pippen*24CHI,16.5,6.7,5.4,2.6,1.2,0.489,0.25,0.675,625.92
Calvin Natt23TOT,19.9,8.9,2.2,1.3,0.4,0.479,0.333,0.73,622.2
Joakim Noah25CHI,11.7,10.4,2.2,1,1.5,0.525,0,0.739,616.64
Kelly Tripucka26DET,20,4.3,3.3,1.1,0.1,0.498,0.48,0.856,592.92
Dražen Petrović*27NJN,20.6,3.1,3.1,1.3,0.1,0.508,0.444,0.808,583.02
Derek Anderson25LAC,16.9,4,3.4,1.4,0.2,0.438,0.309,0.877,581.36
Mike Miller27MEM,16.4,6.7,3.4,0.5,0.2,0.502,0.432,0.774,568.33
Donyell Marshall26GSW,14.2,10,2.6,1.1,1.1,0.394,0.355,0.78,554.04
Luol Deng28TOT,16,5.7,2.9,1,0.1,0.431,0.302,0.791,533.52
Antoine Carr28SAC,18.6,5.2,2,0.5,1,0.482,0,0.806,526.4
Lindsey Hunter26DET,14.2,2.8,1.9,1.6,0.3,0.404,0.355,0.778,494.46
Devin Vassell22SAS,18.5,3.9,3.6,1.1,0.4,0.439,0.387,0.78,480.5
LaSalle Thompson27TOT,13.9,9.4,1.1,1,1.2,0.489,0,0.808,477.36
Kwame Brown21WAS,10.9,7.4,1.5,0.9,0.7,0.489,0.5,0.683,475.71
Nicolas Batum22POR,12.4,4.5,1.5,0.9,0.6,0.455,0.345,0.841,466.2
Evan Turner25PHI,17.4,6,3.7,1,0.1,0.428,0.288,0.829,460.68
Robert Covington29HOU,11.6,8,1.5,1.6,2.2,0.392,0.315,0.8,432.3
Dale Ellis31MIL,15.7,3.1,1.3,0.7,0.2,0.469,0.419,0.774,429.3
Derrick Coleman35PHI,9.4,7,1.4,0.8,1.1,0.448,0.328,0.784,418.88
Saddiq Bey23DET,14.8,4.7,1.6,1,0.2,0.404,0.345,0.861,411.84
Campy Russell30NYK,13.9,3.1,3.7,1,0.2,0.478,0.439,0.776,406.98
Jerome Whitehead28GSW,13,7.9,0.7,0.6,0.5,0.51,0,0.783,404.46
Haywoode Workman33MIL,6.9,3.5,5.9,1.1,0,0.429,0.362,0.787,396.21
Anthony Mason26NYK,10.3,7.9,2.1,0.5,0.2,0.502,0,0.682,394.74
Marc Jackson30PHI,12,5,1,0.4,0.2,0.465,0,0.828,387.96
LaPhonso Ellis30MIN,9.4,6,1.1,0.8,0.9,0.464,0.318,0.79,380.8
Bobby Jackson32MEM,11.4,3.1,2.7,0.9,0,0.382,0.389,0.733,365
Darrell Griffith28UTA,15,3,1.7,1.3,0.4,0.446,0.335,0.703,364.5
Steven Adams21OKC,7.7,7.5,0.9,0.5,1.2,0.544,0,0.502,356.73
Dan Majerle33MIA,7,4.3,3.1,0.8,0.1,0.396,0.335,0.717,344.76
Ricky Pierce37TOT,11,2,1.3,0.5,0.2,0.481,0.442,0.897,341.12
Yogi Ferrell23TOT,10,2.4,3.7,0.9,0.2,0.406,0.386,0.831,340.6
Maurice Evans29ORL,9.3,3.1,1,0.6,0.1,0.489,0.396,0.691,334.6
Frank Kaminsky24CHO,11.1,3.6,1.6,0.5,0.2,0.429,0.38,0.799,334.08
John Salley25DET,7.2,5.4,0.8,0.6,1.9,0.512,0.25,0.713,314.55
Richard Washington25CLE,9.9,5.3,1.6,0.6,0.8,0.459,0.5,0.75,307.38
Rudy Fernández26DEN,8.6,2.1,2.4,1,0.1,0.44,0.328,0.698,304.57
Bruce Bowen33SAS,8.2,3.5,1.5,0.7,0.5,0.42,0.403,0.634,304
Mookie Blaylock22NJN,10.1,2.8,4.2,1.6,0.3,0.371,0.225,0.778,290.95
Earl Clark25LAL,7.3,5.5,1.1,0.6,0.7,0.44,0.337,0.697,286.44
Ryan Arcidiacono24CHI,6.7,2.7,3.3,0.8,0,0.447,0.373,0.873,280.72
Buck Johnson28HOU,8.6,3.9,2,0.9,0.6,0.458,0.111,0.727,275
Cam Reddish23TOT,9.7,2.2,1.4,1,0.4,0.446,0.313,0.853,262.88
