Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Julius Erving*33PHI,22.4,6.9,4,1.8,1.8,0.512,0.333,0.754,796.92
Allen Iverson*31DEN,24.8,3,7.2,1.8,0.2,0.454,0.347,0.759,780.16
Jamaal Wilkes*26LAL,20,6.4,3,1.6,0.3,0.535,0.176,0.808,667.04
Kenny Anderson25TOT,15.2,2.9,8.3,1.6,0.2,0.418,0.359,0.769,663
Jrue Holiday32MIL,19.3,5.1,7.4,1.2,0.4,0.479,0.384,0.859,625.92
Juwan Howard27DAL,17.8,7.1,2.6,1.1,0.6,0.488,0,0.78,610.88
Derrick Coleman34PHI,15.1,8.8,1.7,0.7,0.9,0.45,0.337,0.815,581.58
Latrell Sprewell31NYK,19.4,3.7,3.9,1.2,0.2,0.404,0.36,0.821,563.07
CJ McCollum30POR,20.5,4.3,4.5,1,0.6,0.436,0.384,0.706,556.16
Terry Cummings29SAS,17.6,7.8,2.3,0.9,0.4,0.484,0.212,0.683,534.64
Brendan Haywood30WAS,9.8,10.3,0.4,0.4,2.1,0.561,0,0.646,532.98
Danny Manning22LAC,16.7,6.6,3.1,1.7,1,0.494,0.2,0.767,489.1
Jonas Valančiūnas30NOP,14.1,10.2,1.8,0.3,0.7,0.547,0.349,0.826,480.57
Kent Benson27DET,12.5,8.7,2.1,0.9,1.3,0.505,0.273,0.804,473.76
Elfrid Payton23TOT,12.7,4.3,6.2,1.3,0.3,0.493,0.326,0.649,473.55
Giannis Antetokounmpo20MIL,12.7,6.7,2.6,0.9,1,0.491,0.159,0.741,464.72
Kyle Kuzma23LAL,18.7,5.5,2.5,0.6,0.4,0.456,0.303,0.752,463.4
Walt Lemon Jr.26CHI,14.3,4.5,5,1.8,0.2,0.437,0.4,0.727,453.14
Josh Richardson24MIA,12.9,3.5,2.9,1.5,0.9,0.451,0.378,0.845,451.52
Quinn Buckner27MIL,12.9,3.6,4.7,2.5,0,0.482,0.267,0.655,443.52
Robert Parish*40BOS,11.7,7.3,1.1,0.6,1.3,0.491,0,0.74,433.09
Larry Kenon28CHI,14.1,5.2,1.6,1,0.2,0.48,0,0.735,427.12
Richaun Holmes28SAC,10.4,7,1.1,0.4,0.9,0.66,0.4,0.778,425.42
Derek Anderson24CLE,10.8,2.9,3.8,1.3,0.1,0.398,0.304,0.836,424.05
Serge Ibaka28TOR,12.6,6.3,0.8,0.4,1.3,0.483,0.36,0.797,404.25
Clemon Johnson26IND,9.7,6.3,2.3,1,1.2,0.521,0,0.631,399.84
Mario Elie35SAS,9.7,2.9,1.9,1,0.3,0.471,0.374,0.866,398.75
Mike James29MIL,11.4,2.6,3.9,0.9,0.1,0.446,0.382,0.744,396.8
James Donaldson30DAL,7,9.3,0.8,0.5,1.3,0.558,0,0.778,385.64
Jim Jackson31MIA,10.7,5.3,2.5,0.8,0.3,0.442,0.469,0.862,375.16
Marcus Camby28DEN,7.6,7.2,1.6,0.7,1.4,0.41,0.4,0.66,371
Harvey Grant28POR,10.4,4.6,1.4,0.9,0.6,0.46,0.286,0.641,337.02
Robert Horry26TOT,7.8,4.4,2,1.2,1,0.436,0.318,0.667,335.4
Terrence Ross25TOR,10.4,2.6,0.8,1,0.4,0.441,0.375,0.82,333.76
Reggie Johnson24SAS,10.5,6.5,1,0.3,0.8,0.485,0,0.8,328.8
Wes Matthews21WSB,12.3,1.5,4.4,1,0.2,0.499,0.333,0.767,325.08
J.J. Barea34DAL,10.9,2.5,5.6,0.6,0,0.418,0.297,0.705,322.74
David Lee32TOT,7.8,5.5,1.5,0.4,0.5,0.531,0,0.763,321.44
John Salley25DET,7.2,5.4,0.8,0.6,1.9,0.512,0.25,0.713,314.55
Joakim Noah33MEM,7.1,5.7,2.1,0.5,0.7,0.516,0,0.716,306.9
Ron Brewer27TOT,11.3,1.9,1.3,1.2,0.3,0.426,0.389,0.835,304.75
Rick Mahorn30DET,7.3,6.9,0.8,0.6,0.9,0.517,0,0.748,301.29
Brandan Wright29MEM,6.8,2.8,0.5,0.4,0.7,0.615,0,0.657,297.6
Tyrone Corbin25PHO,7.7,4.3,2,1,0.1,0.488,0.333,0.825,281.71
Brendan Haywood32DAL,5.2,6,0.4,0.4,1,0.518,0,0.469,273.48
Anthony Randolph22MIN,7.4,3.6,0.6,0.4,1,0.47,0,0.762,267.52
Courtney Lee28BOS,7.4,1.6,1.1,0.7,0.3,0.492,0.442,0.818,245.28
Jack Cooley26SAC,5.7,4.3,0.9,0.1,0,0.481,0,0.737,244.28
Frank Kaminsky27PHO,6.6,4,1.7,0.3,0.4,0.471,0.365,0.617,240.16
Michael Curry29MIL,6.6,1.2,1.7,0.7,0.2,0.469,0.444,0.835,219.31
Tracy Murray22POR,6.6,1.7,0.5,0.3,0.3,0.47,0.459,0.694,189.72
Corey Gaines29PHI,5,1.6,3,0.7,0.1,0.471,0.133,0.455,183.6
Paul Thompson23MIL,6.6,2.6,1.3,0.9,0.3,0.39,0,0.706,181.76
Samaki Walker23SAS,5.1,3.8,0.5,0.1,0.5,0.449,0,0.683,180.78
Travis Outlaw29SAC,5.4,2.7,0.8,0.3,0.3,0.399,0.35,0.808,175.76
Tyler Cook23TOT,4.9,3,0.5,0.3,0.1,0.67,0.5,0.486,175.36
Anthony Frederick27CHH,5.9,2.2,1.1,0.6,0.4,0.435,0.235,0.685,167.7
Patrick Patterson31LAC,5.2,2,0.8,0.4,0.2,0.436,0.357,0.765,166.77
Larry Sanders23MIL,3.6,3.1,0.6,0.6,1.5,0.457,0,0.474,164.92
Michael Curry32DET,5.2,1.8,1.9,0.4,0,0.455,0.444,0.849,163.5
Rasho Nesterović33TOR,3.9,2.1,0.6,0.2,0.4,0.544,0,0.2,156.8
Joe Johnson36HOU,6,2.8,1.7,0.3,0,0.381,0.279,0.952,149.6
Eric Piatkowski25LAC,4.6,1.6,0.7,0.4,0.2,0.405,0.333,0.817,147.62
Kosta Koufos29SAC,3.7,4.2,0.9,0.4,0.4,0.477,0,0.417,147.6
Jordan Hill22NYK,4,2.5,0.3,0.4,0.4,0.446,0,0.714,147
Al Harrington33WAS,6.6,2.4,0.8,0.4,0,0.396,0.34,0.771,145.5
Shelden Williams24TOT,4,3.2,0.3,0.3,0.3,0.434,0,0.676,143.99
Eduardo Nájera27DAL,3,2.7,0.4,0.6,0.3,0.444,0.5,0.652,142.6
Sam Dekker23LAC,4.2,2.4,0.5,0.3,0.1,0.494,0.167,0.661,139.15
Killian Hayes19DET,6.8,2.7,5.3,1,0.4,0.353,0.278,0.824,136.74
Marc Iavaroni31UTA,4.5,3.3,0.8,0.3,0.3,0.464,0,0.788,131.58
Matt Bonner34SAS,3.7,1.6,0.7,0.1,0.2,0.409,0.365,0.811,131.3
Mark Davis25TOT,3.8,1.1,0.4,0.4,0.2,0.48,0.1,0.824,117
Charles Smith22BOS,2.9,1.2,1.7,0.6,0.1,0.444,0,0.697,115.71
Torrey Craig30MIL,2.5,2.4,0.9,0.5,0.4,0.391,0.364,0.5,115.36
Zendon Hamilton29MIL,3.2,2.6,0.4,0.3,0.1,0.344,0,0.604,102.96
Scooter McCray26CLE,3.3,2.4,1,0.4,0.2,0.462,0,0.488,100.92
Byron Houston25SEA,3.4,1.4,0.2,0.3,0.1,0.458,0.273,0.737,91.08
Geoff Huston22NYK,3.1,0.8,2.2,0.5,0.1,0.39,0.176,0.737,91
Craig Hodges28PHO,3.9,0.5,0.8,0.2,0,0.444,0.333,0.75,87.4
Zhou Qi23HOU,2,0,0,0,0,1,0,0,80.4
Gerald Henderson36DET,3,0.8,0.6,0.4,0,0.381,0.6,1,78.78
Joel Bolomboy24MIL,1.5,1.7,0,0.3,0,0.5,0,0.5,73.71
Stojko Vranković28BOS,1.9,1.5,0.3,0,0.9,0.469,0,0.583,64.96
Marcus Liberty25DET,2.9,1.6,0.4,0.3,0.1,0.31,0.37,0.486,59.28
Rod Strickland38HOU,1.8,1.7,2.4,0.2,0.1,0.209,0.5,0.9,56.58
Gerald Glass28TOT,1.7,0.5,0.3,0.2,0.1,0.364,0.167,1,48.88
Anthony Miller24LAL,1.3,0.9,0.1,0.1,0,0.429,0,0.6,35.88
Jeryl Sasser22ORL,1.4,1,0.3,0.4,0,0.214,0,0.8,35.7
Jason Hart30DEN,1.2,0.4,0.5,0,0,0.5,0,0.75,32.34
John Celestand22LAL,2.3,0.7,1.3,0.4,0,0.333,0.222,0.833,31.32
Charles Jones37HOU,1,2.3,0,0,0.3,0.333,0,0.5,31.2
Irv Kiffin28SAS,3.2,1.5,0.7,0.4,0.1,0.333,0,0.72,30.34
Demetrius Jackson23TOT,1.1,0.8,0.6,0.3,0.1,0.389,0.143,0.5,28.62
Brandon Armstrong22NJN,1.4,0.2,0.1,0.2,0.1,0.333,0.167,0.833,15.99
Randy Livingston31SEA,0,0.3,1,0,0,0,0,0,-7.8
Mikki Moore28NJN,0.5,0.5,0,0,0,0.2,0,0,-8.75
James Scott24MIA,0.1,0.8,0.4,0.3,0,0,0,0.5,-16.4
Maciej Lampe20TOT,0.7,1.5,0.3,0,0,0.182,0,0,-20.68
Ricky Ledo22DAL,0.2,0.4,0.2,0,0,0,0,0.5,-49.5
End NBA,,,,,,,,,
