Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Larry Johnson26CHH,20.5,8.4,4.4,0.7,0.5,0.476,0.366,0.757,799.92
Kyrie Irving20CLE,22.5,3.7,5.9,1.5,0.4,0.452,0.391,0.855,742.58
Terry Cummings25MIL,20.8,8.5,2.8,1.6,1,0.511,0,0.662,692.9
Lamar Odom26LAL,14.8,9.2,5.5,0.9,0.8,0.481,0.372,0.69,685.1
Chris Gatling29DAL,19.1,7.9,0.6,0.8,0.7,0.533,0.167,0.706,661.24
Allan Houston28NYK,19.7,3.3,2.7,0.8,0.2,0.483,0.436,0.838,636.9
Rod Strickland25SAS,13.8,4.6,8.6,2.1,0.3,0.455,0.333,0.687,608.4
Juwan Howard27WAS,18.2,7,2.9,0.9,0.4,0.474,0,0.77,579.86
Bobby Jones*30PHI,14.4,5.2,2.5,1.3,1.5,0.564,0,0.79,553.91
Wally Szczerbiak27MIN,15.5,3.7,2.4,0.5,0.2,0.506,0.373,0.855,540.36
Kevin Gamble25BOS,15.6,3.3,3.1,1.2,0.4,0.587,0,0.815,537.9
Trevor Ariza26NOH,10.8,5.2,3.3,1.7,0.6,0.417,0.333,0.775,467.18
Jason Williams31MIA,10.9,2.3,5.3,1,0,0.413,0.339,0.913,459
John Williamson28NJN,17.7,1.9,3.1,0.9,0.3,0.447,0.421,0.864,442.75
Larry Smith29GSW,8.8,11.5,1.2,0.9,0.7,0.546,0,0.574,421.74
Jamaal Tinsley24IND,7.8,3.6,7.5,1.7,0.2,0.396,0.277,0.714,410.04
John Henson27MIL,8.8,6.8,1.5,0.6,1.4,0.572,0.143,0.57,406.63
Mike Woodson28LAC,17.1,2.2,2.6,1.4,0.2,0.437,0.276,0.828,398.93
Reggie Johnson24KCK,12.2,6.1,1,0.6,0.9,0.556,0,0.708,397.21
Sam Bowie25POR,16,6.6,1.8,0.2,2,0.455,0,0.667,384.68
Rasual Butler29NOH,11.2,3.3,0.9,0.6,0.7,0.433,0.39,0.782,376.42
Channing Frye30PHO,11.1,5.1,1.2,0.7,0.8,0.432,0.37,0.821,372.24
Popeye Jones26TOR,7.8,8.6,1.1,0.7,0.5,0.48,0.077,0.818,367.2
Nenad Krstić21NJN,10,5.3,1,0.4,0.8,0.493,0,0.725,351.08
Goran Dragić34MIA,13.4,3.4,4.4,0.7,0.2,0.432,0.373,0.828,347.1
Arron Afflalo29TOT,13.3,3.2,1.7,0.5,0.1,0.424,0.354,0.843,343.47
Herb Williams33DAL,11.5,6.1,1.3,0.5,1.3,0.431,0.167,0.725,342.72
Tyrone Hill30PHI,8.5,7.3,0.9,0.8,0.4,0.48,0,0.507,341.6
Khalid Reeves25DAL,8.7,2.3,2.8,1,0.1,0.418,0.368,0.775,311.78
Kyle Kuzma24LAL,12.8,4.5,1.3,0.5,0.4,0.436,0.316,0.735,305
