Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Kevin Garnett*24MIN,22,11.4,5,1.4,1.8,0.477,0.288,0.764,944.05
Allen Iverson*32DEN,26.4,3,7.1,2,0.1,0.458,0.345,0.809,873.62
Domantas Sabonis25TOT,18.9,12.1,5.2,1,0.4,0.573,0.312,0.741,755.55
Joe Dumars*29DET,23.5,1.9,4,1,0.1,0.466,0.375,0.864,707.52
Steve Smith27ATL,20.1,3.3,4.2,0.9,0.3,0.429,0.335,0.847,680.34
Brandon Jennings22MIL,19.1,3.4,5.5,1.6,0.3,0.418,0.332,0.808,649.52
Paul Pressey27MIL,14.3,5,7.8,2.1,0.9,0.488,0.182,0.806,628.68
Dikembe Mutombo*29DEN,11,11.8,1.5,0.5,4.5,0.499,0,0.695,627.57
Dirk Nowitzki*21DAL,17.5,6.5,2.5,0.8,0.8,0.461,0.379,0.83,626.5
Allen Iverson*33DEN,18.7,2.7,6.7,1,0.3,0.45,0.25,0.72,623.2
Micheal Ray Richardson30NJN,15.7,5.3,7.2,2.7,0.2,0.448,0.148,0.788,576.29
Al Horford31BOS,12.9,7.4,4.7,0.6,1.1,0.489,0.429,0.783,556.16
Corey Maggette23LAC,16.8,5,1.9,0.9,0.3,0.444,0.35,0.802,544.62
Andre Iguodala29DEN,13,5.3,5.4,1.7,0.7,0.451,0.317,0.574,527.44
Jeff McInnis29TOT,11.8,2.5,6.1,1,0.1,0.447,0.362,0.797,510.38
Truck Robinson28PHO,17.3,9.4,1.7,0.7,0.7,0.512,0,0.667,504.9
James Silas30SAS,17.7,2.2,4.5,0.8,0.2,0.514,0,0.887,497.66
Johnny Davis26IND,17,2.2,4.2,0.9,0.1,0.467,0.185,0.799,494
Joe Smith28MIL,10.9,8.5,1,0.6,1.2,0.439,0.2,0.859,493.02
Paul Pressey30MIL,12.1,3.9,6.6,1.8,0.7,0.474,0.218,0.776,486
Eric Snow27PHI,9.8,3.3,7.4,1.5,0.1,0.418,0.263,0.792,483.72
Dale Ellis30TOT,16.8,3.4,1.9,1,0.2,0.474,0.363,0.723,474.3
Jamaal Tinsley28IND,12.8,3.3,6.9,1.6,0.3,0.389,0.316,0.72,474.24
Isaiah Rider25POR,16.1,4,2.6,0.6,0.3,0.464,0.385,0.812,465.06
Charles Oakley31NYK,10.1,8.9,2.5,1.2,0.1,0.489,0.25,0.793,447.59
Zach Randolph36SAC,14.5,6.7,2.2,0.7,0.2,0.473,0.347,0.785,442.88
Anthony Tolliver24GSW,12.3,7.3,2,0.7,0.8,0.431,0.331,0.769,442.51
Jon Barry32DET,9,2.9,3.3,1.1,0.2,0.489,0.469,0.931,428.34
Jabari Parker19MIL,12.3,5.5,1.7,1.2,0.2,0.49,0.25,0.697,427.75
Antonio Daniels28SEA,8,2,4.2,0.6,0.1,0.47,0.362,0.842,419.61
Billy Owens27SAC,11,5.9,2.8,0.9,0.4,0.467,0.347,0.697,410.72
Gary Trent23TOT,11.7,6.3,1.3,0.6,0.5,0.477,0.333,0.679,408.24
Walt Williams27TOR,12.4,4.2,2.5,1.4,0.8,0.392,0.38,0.817,406.9
LaMarcus Aldridge35TOT,13.5,4.5,1.9,0.4,1.1,0.473,0.388,0.872,406.63
Francisco García26SAC,12.3,3.3,1.6,1.2,0.6,0.463,0.391,0.779,400.15
Nenê32WAS,11,5.1,1.8,1,0.3,0.511,0.2,0.604,361.79
Alan Henderson28ATL,10.5,5.6,0.7,0.7,0.4,0.444,0,0.638,347.2
Al Thornton26WAS,10.7,4.3,1.2,0.8,0.5,0.463,0.353,0.694,340.01
Šarūnas Marčiulionis*26GSW,10.9,2.4,1.7,1.2,0.1,0.501,0.167,0.724,321.11
Fred Roberts29MIL,10.5,3.8,1.8,0.7,0.3,0.495,0.182,0.783,316.68
Ricky Pierce25MIL,9.8,2.7,2.1,0.8,0.1,0.537,0.25,0.823,316
Mario Elie28GSW,7.8,2.9,2.2,0.9,0.2,0.521,0.329,0.852,290.44
Scott Williams28PHI,5.8,6.4,0.7,0.7,0.7,0.509,0,0.691,279.84
Alonzo Gee23CLE,7.4,3.9,0.8,0.8,0.4,0.462,0.347,0.8,269.73
Brian Shaw26MIA,7.3,3.8,3.5,0.7,0.3,0.393,0.331,0.782,266.68
James Hardy23UTA,5.5,5.3,1.4,0.6,1.1,0.507,0.5,0.773,248.98
Jamaal Magloire28POR,6.5,6.1,0.4,0.3,0.8,0.504,0,0.541,241.5
Tom McMillen32WSB,8.9,3,0.8,0.1,0.2,0.472,0,0.83,232.96
Jeremy Lamb29TOT,7.3,2.8,1.4,0.6,0.4,0.383,0.324,0.84,222.11
Georges Niang29PHI,8.2,2.4,1,0.4,0.2,0.442,0.401,0.867,211.46
LaSalle Thompson21KCK,5.4,5.3,0.5,0.6,0.9,0.512,0,0.65,204.33
Jared Jeffries30NYK,4.4,3.9,0.7,0.7,0.6,0.41,0.188,0.681,203.83
Gary Payton II26WAS,3.7,0.7,1.3,1,0.3,0.625,0.5,0,195.57
Rodney McGruder29DET,5.7,1.4,1,0.5,0.1,0.529,0.458,0.75,194.81
Francisco García31TOT,5.5,1.6,1.1,0.8,0.7,0.393,0.374,0.857,194.7
Kentavious Caldwell-Pope20DET,5.9,2,0.7,0.9,0.2,0.396,0.319,0.77,186.12
Jerami Grant20PHI,6.3,3,1.2,0.6,1,0.352,0.314,0.591,184.44
Stacey King27CHI,5.5,4.3,1.3,0.6,0.4,0.398,0,0.679,179.92
Tyus Jones20MIN,3.5,1.1,2.6,0.8,0.1,0.414,0.356,0.767,178.02
Jabari Smith24PHI,5,1.3,0.5,0.4,0.2,0.476,0,0.75,171
Greg Grant25TOT,3.3,1,3.2,0.7,0,0.44,0.389,0.833,170.3
Michael Ruffin31MIL,2,4,0.5,0.7,0.4,0.532,0,0.397,165.77
Kevin Séraphin27IND,4.7,2.9,0.5,0.1,0.4,0.551,0,0.636,164.16
Noah Vonleh24TOT,3.7,3.4,0.8,0.3,0.2,0.565,0.2,0.781,162.75
Greg Graham24PHI,5,1.2,1.3,0.6,0.1,0.426,0.214,0.753,147.25
Calvin Natt32DEN,4.7,3.3,0.5,0.4,0.1,0.44,0,0.71,145.2
Álex Abrines24OKC,4.7,1.5,0.4,0.5,0.1,0.395,0.38,0.848,135.9
James Edwards32DET,5.4,3,0.2,0.1,0.2,0.475,0,0.738,134.82
Ime Udoka32SAC,3.6,2.8,0.8,0.5,0.1,0.378,0.286,0.737,131.52
Frank Brickowski27SAS,4.3,2.7,0.7,0.9,0.3,0.333,0,0.909,121.38
Bill Martin23IND,5,1.5,0.8,0.3,0.1,0.48,0,0.852,120.75
Charles Smith22BOS,2.9,1.2,1.7,0.6,0.1,0.444,0,0.697,115.71
Mike James32TOT,5,1.3,1.1,0.4,0,0.348,0.32,0.813,114.38
Serge Ibaka33MIL,4.1,2.8,0.3,0.1,0.4,0.481,0.333,0.615,113.68
Donald Royal30CHH,2.8,2.3,0.4,0.5,0.1,0.525,0,0.8,108.8
Hank McDowell27MIL,3.1,2.7,0.3,0.3,0,0.471,0,0.857,107
Antoine Wright23DAL,3.5,1.5,0.9,0.1,0.3,0.5,0.556,0.556,105.3
Ryan Arcidiacono26CHI,3.1,1.5,1.3,0.2,0,0.419,0.373,0.65,99.96
Armond Hill28TOT,3.6,1.3,2.7,0.5,0.1,0.421,0,0.709,99.55
Trey Johnson26TOT,4.3,0.9,1.4,0.1,0.1,0.364,0.333,0.9,97.94
Chris Dudley28POR,2.3,4,0.8,0.7,0.5,0.24,0,0.5,97.24
Rich Kelley32SAC,2,2.2,1.2,0.3,0.1,0.571,0,0.818,96.8
Jeff Cook29TOT,2.5,2.4,0.6,0.4,0.3,0.425,0,0.643,96.72
Moochie Norris25SEA,3.2,1.7,2,0.6,0,0.325,0.4,0.375,88.92
Sam Lacey33TOT,2.9,1.9,1.4,0.4,0.7,0.435,0,0.73,88.8
Andrew Goudelock23LAL,4.4,0.8,0.5,0.1,0,0.391,0.373,0.917,88.2
Lance Stephenson26MIN,3.5,1.7,0.8,0,0,0.476,0,0.5,73.92
Lorenzo Brown23PHI,2.5,1.1,1.6,0.5,0.1,0.302,0.1,0.692,70.52
Dan O'Sullivan24MIL,1.7,0.7,0.3,0.3,0,0.5,0,0.75,69.69
Devin Ebanks23LAL,3.4,2.2,0.5,0.2,0.1,0.329,0.273,0.786,65.52
Dennis Scott30NYK,2.9,1.3,0.5,0.2,0.1,0.304,0.276,0.25,53.43
Gabe Pruitt21BOS,2.1,0.5,0.9,0.3,0,0.359,0.25,0.5,52.29
Swen Nater33SDC,2.3,1.9,0.1,0.1,0,0.3,0,1,48.18
Nate Hinton21DAL,2,0.4,0.4,0.3,0.1,0.357,0.211,0.7,45.76
Zach Norvell22GSW,3.3,1.7,1,0.7,0,0.273,0.375,1,44.4
Mark McNamara23PHI,2.2,2.1,0.2,0.1,0.1,0.453,0,0.444,38.76
Isaac Bonga19LAL,0.9,1.1,0.7,0.4,0.2,0.152,0,0.6,33
Martin Müürsepp22MIA,1.7,0.5,0.3,0,0.1,0.357,0.25,0.429,32.13
Antonius Cleveland23DAL,0.8,0.8,0.2,0.5,0.3,0.286,0,0.5,31.62
Kenny Gattison24PHO,0.5,0.5,0,0,0,0,0,0.5,-12.6
End NBA,,,,,,,,,
