Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Damian Lillard27POR,26.9,4.5,6.6,1.1,0.4,0.439,0.361,0.916,922.32
Tim Duncan*32SAS,19.3,10.7,3.5,0.5,1.7,0.504,0,0.692,822.28
Shawn Marion25PHO,19,9.3,2.7,2.1,1.3,0.44,0.34,0.851,809.93
Fat Lever26DEN,18.9,8.9,8,2.5,0.4,0.469,0.239,0.782,773.76
Devin Booker23PHO,26.6,4.2,6.5,0.7,0.3,0.489,0.354,0.919,739.54
Dan Roundfield28ATL,18.6,11.8,2.7,1,1.5,0.466,0.2,0.76,707.85
Larry Nance26PHO,20.2,8.5,3.3,1,1.8,0.581,0,0.698,697
Dikembe Mutombo*29DEN,11,11.8,1.5,0.5,4.5,0.499,0,0.695,627.57
Christian Laettner25MIN,16.3,7.6,2.9,1.2,1.1,0.489,0.325,0.818,605.34
Wayman Tisdale26SAC,20,7.7,2,0.7,0.8,0.483,0,0.8,594.88
Ricky Davis27MIN,17,3.9,4.8,1,0.3,0.465,0.397,0.839,593.07
Kevin Willis35HOU,16.1,8.4,1,0.7,0.5,0.51,0.143,0.793,570.96
Larry Hughes22GSW,16.5,5.5,4.5,1.9,0.6,0.383,0.187,0.766,512.91
Bryon Russell28UTA,12.4,5.3,1.5,1.5,0.3,0.464,0.354,0.795,499.14
Cameron Johnson26TOT,15.5,4.4,1.9,1.2,0.3,0.47,0.404,0.842,487.35
Spud Webb29SAC,14.5,2.8,7,1.5,0.1,0.433,0.274,0.851,486.72
Kobe Bryant*19LAL,15.4,3.1,2.5,0.9,0.5,0.428,0.341,0.794,481
Dale Ellis35DEN,14.9,3.9,1.7,0.7,0.1,0.479,0.412,0.76,476.28
Shareef Abdur-Rahim29SAC,12.3,5,2.1,0.7,0.6,0.525,0.227,0.784,467.84
Kevin Gamble26BOS,13.5,3.5,2.7,0.9,0.5,0.529,0.29,0.885,462.08
Bryant Stith23DEN,12.5,4.3,2.4,1.4,0.2,0.45,0.222,0.829,441.96
Tom LaGarde25DAL,13.7,8.1,2.9,0.4,0.5,0.47,0,0.649,440.1
Marques Johnson30LAC,16.6,3.3,2.8,1.2,0.5,0.439,0,0.714,422.8
Ronnie Lester23CHI,11.6,2.8,4.8,1.1,0.2,0.501,0.5,0.813,414
Carmelo Anthony35POR,15.4,6.3,1.5,0.8,0.5,0.43,0.385,0.845,406.72
Rodney Rogers29PHO,12.2,4.4,2.2,1.2,0.6,0.43,0.296,0.761,388.36
Raef LaFrentz26DAL,9.3,4.8,0.8,0.5,1.3,0.518,0.405,0.682,384.45
Johnny Newman32MIL,10.8,2.4,1.9,1.1,0.2,0.495,0.377,0.802,377.2
Kevin Love32CLE,12.2,7.4,2.5,0.6,0.1,0.409,0.365,0.824,375.99
Tony Delk31ATL,11.9,2.3,1.9,0.8,0.1,0.416,0.356,0.757,360.89
Scot Pollard26SAC,6.4,7.1,0.7,0.9,1,0.55,0,0.693,352.5
Larry Hughes29CLE,12.3,3.6,2.4,1.5,0.3,0.377,0.341,0.815,351.48
Anfernee Hardaway32TOT,9.2,3.8,2.3,0.9,0.3,0.411,0.38,0.804,325.68
Dennis Hopson26SAC,10.7,3,1.5,1,0.6,0.465,0.255,0.708,325.08
Jim Jackson30TOT,11.5,4,2.9,0.9,0.2,0.378,0.325,0.822,323.14
Corliss Williamson26SAC,10.3,3.8,1.1,0.5,0.3,0.5,0,0.769,315
Jamario Moon28MIA,7.1,4.5,1,0.8,0.6,0.459,0.37,0.867,307.4
Alexander Volkov27ATL,8.6,3.4,3.2,0.9,0.4,0.441,0.318,0.631,305.35
Dwight Powell31DAL,6.7,4.1,0.9,0.6,0.3,0.732,0,0.667,297.6
Ed Davis28POR,5.3,7.4,0.5,0.4,0.7,0.582,0,0.667,292.95
Dante Exum22UTA,8.1,1.9,3.1,0.6,0.2,0.483,0.278,0.806,280.56
Isaiah Joe23OKC,9.5,2.4,1.2,0.7,0.1,0.441,0.409,0.82,276.95
Bob McAdoo*30LAL,9.6,3.9,0.8,0.5,0.9,0.458,0,0.714,262.08
Channing Frye32CLE,7.5,3.6,1,0.3,0.3,0.441,0.377,0.786,256.28
Ed Pinckney22PHO,8.5,3.9,1.1,0.9,0.5,0.558,0,0.673,256
Juan Dixon28POR,8.9,1.5,1.5,0.9,0.1,0.426,0.364,0.833,253.12
Al Jefferson20BOS,6.7,4.4,0.3,0.3,0.8,0.528,0,0.63,245.68
Randy Breuer26MIL,7.9,4.6,0.6,0.7,0.8,0.485,0,0.584,237.39
Daniel Theis26BOS,5.7,3.4,1,0.3,0.6,0.549,0.388,0.737,234.6
Acie Earl25TOR,7.5,3.1,0.6,0.4,0.9,0.424,0,0.719,219.96
Sean Rooks31LAC,5.4,3.7,0.9,0.4,0.8,0.428,0.5,0.748,217.35
Lamar Odom33LAC,4,5.9,1.7,0.8,0.7,0.399,0.2,0.476,214.73
Austin Rivers22LAC,7.1,2,1.7,0.7,0.2,0.427,0.309,0.582,204.58
Sebastian Telfair25MIN,7.2,1.5,3,0.7,0.1,0.402,0.359,0.733,201.6
Tracy Jackson23CHI,6.3,2.3,1.3,0.8,0.1,0.467,0.154,0.73,199.92
Mickaël Piétrus28PHO,7.4,2,0.6,0.5,0.5,0.392,0.342,0.706,195.48
Marcin Gortat25ORL,3.6,4.2,0.2,0.2,0.9,0.533,0,0.68,186.26
Jae Crowder22DAL,5,2.4,1.2,0.8,0.2,0.384,0.328,0.644,176.46
Anthony Frederick27CHH,5.9,2.2,1.1,0.6,0.4,0.435,0.235,0.685,167.7
Cartier Martin28WAS,6.6,2.4,0.5,0.5,0.1,0.381,0.397,0.714,163.93
Chris Ford33BOS,5.7,1.4,1.9,0.6,0.1,0.418,0.317,0.696,163.02
Mike Muscala28OKC,4.8,2.3,0.9,0.2,0.3,0.407,0.378,0.818,152.5
Luke Kornet25TOT,3.4,2.2,0.8,0.1,1,0.436,0.254,0.5,148.96
Robert Pack32MIN,3.9,1.4,3.1,0.8,0,0.368,0.25,0.733,143.78
Tacko Fall25BOS,2.5,2.7,0.2,0.1,1.1,0.724,0,0.333,141.12
Malik Monk19CHO,6.7,1,1.4,0.3,0.1,0.36,0.342,0.842,138.72
Hilton Armstrong22NOK,3.1,2.7,0.2,0.2,0.5,0.544,0,0.597,137.86
David Wingate33SEA,3.6,1.1,1.2,0.7,0.1,0.416,0.352,0.825,132.99
Don Ford27TOT,4.2,2.5,0.9,0.3,0.3,0.478,0.333,0.849,131.52
Clifford Rozier23GSW,3.1,2.9,0.4,0.3,0.5,0.585,0,0.473,130.38
Lonny Baxter25CHI,4.3,2.5,0.4,0.1,0.4,0.551,1,0.625,130.2
Damon Jones23DAL,3.9,0.9,1.4,0.3,0,0.357,0.33,0.641,125.73
DaJuan Summers24NOH,4.5,1.5,0.7,0.5,0,0.431,0.313,0.778,125.1
Scott Williams34PHO,4,2.8,0.3,0.4,0.3,0.411,0,0.786,122.22
Mel Bennett26UTA,3.8,3.3,0.5,0.1,0.4,0.433,0,0.654,119.84
Gheorghe Mureșan28NJN,3.5,2.3,0.3,0,0.4,0.456,0,0.605,105.02
Doug Overton29ORL,3,0.3,0.5,0.2,0,0.5,0,1,104.5
Popeye Jones29DEN,2.6,2.6,0.5,0.1,0.2,0.423,0.667,0.737,102.92
Isaiah Mobley23CLE,2.6,1.7,0.3,0.3,0.3,0.429,0.375,1,98.7
Scott Skiles22MIL,3.8,2,3.5,0.4,0.1,0.29,0.214,0.833,97.96
Isaiah Briscoe22ORL,3.5,1.9,2.2,0.3,0.1,0.399,0.324,0.577,95.81
