Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Russell Westbrook27OKC,23.5,7.8,10.4,2,0.3,0.454,0.296,0.812,949.44
George Gervin*27SAS,33.1,5.2,2.6,1.4,1,0.528,0.314,0.852,902.4
Paul Pierce*24BOS,26.1,6.9,3.2,1.9,1,0.442,0.404,0.809,898.69
John Stockton*29UTA,15.8,3.3,13.7,3,0.3,0.482,0.407,0.842,834.48
Marcus Camby26NYK,12,11.5,0.8,1,2.2,0.524,0.125,0.667,706.42
Gus Williams30SEA,18.7,2.6,8.4,2.4,0.3,0.458,0.16,0.75,665.28
Kerry Kittles23NJN,17.2,4.7,2.3,1.7,0.5,0.44,0.418,0.808,638.75
Dikembe Mutombo*25DEN,16.6,12.3,2.2,0.6,3,0.493,0,0.642,631.95
Calvin Natt23TOT,19.9,8.9,2.2,1.3,0.4,0.479,0.333,0.73,622.2
Nenê26DEN,14.6,7.8,1.4,1.2,1.3,0.604,0.2,0.723,612.88
Scott Skiles26ORL,17.2,3.4,8.4,1.1,0.1,0.445,0.408,0.902,612.32
Carlos Boozer30CHI,15,8.5,1.9,1,0.4,0.532,0,0.693,581.15
Antawn Jamison34CLE,18,6.7,1.7,0.9,0.5,0.427,0.346,0.731,552.72
Tim Hardaway*23GSW,14.7,3.9,8.7,2.1,0.2,0.471,0.274,0.764,539.2
Enes Freedom23OKC,12.7,8.1,0.4,0.3,0.4,0.576,0.476,0.797,504
Danilo Gallinari21NYK,15.1,4.9,1.7,0.9,0.7,0.423,0.381,0.818,501.72
Avery Johnson31SAS,10.5,1.9,6.8,1.3,0.2,0.477,0.231,0.69,487.5
Pooh Richardson26IND,10.4,3.6,7.7,1.3,0.2,0.479,0.103,0.742,469.8
Jakob Poeltl25SAS,8.6,7.9,1.9,0.7,1.8,0.616,0,0.508,467.25
Olden Polynice32SAC,12.5,9.4,2.2,0.6,1,0.457,0,0.562,462.43
Eddie Johnson28PHO,17.7,4.4,2.5,0.5,0.1,0.48,0.255,0.85,452.96
Drew Gooden26TOT,12,8.6,1.2,0.7,0.8,0.449,0,0.753,425.04
Cliff Robinson28PHI,15.1,5.4,2.3,1.2,0.1,0.481,0,0.727,418.77
Drew Gooden27TOT,11.9,7.1,0.9,0.6,0.4,0.468,0,0.84,404.24
Wesley Person31MEM,11,2.9,1.7,0.6,0.3,0.456,0.433,0.814,396.9
Allen Leavell30HOU,10.2,1.9,5.1,1.6,0.1,0.437,0.216,0.869,384.67
Jerome Williams28TOR,7.6,5.7,1.1,1.1,0.4,0.49,0,0.676,378.37
Marcus Camby28DEN,7.6,7.2,1.6,0.7,1.4,0.41,0.4,0.66,371
T.J. Warren22PHO,11,3.1,0.9,0.8,0.3,0.501,0.4,0.703,357.96
Matt Bonner28SAS,8.2,4.8,1,0.6,0.3,0.496,0.44,0.739,357
John Salley23DET,8.5,4.9,1.4,0.6,1.7,0.566,0,0.709,346.48
Othella Harrington27VAN,10.9,6.6,0.8,0.4,0.6,0.466,0,0.779,336.96
Earl Watson26TOT,8.9,2.3,4.1,1,0.1,0.43,0.404,0.676,328.5
RJ Barrett19NYK,14.3,5,2.6,1,0.3,0.402,0.32,0.614,325.28
Eduardo Nájera25DAL,6.5,5.5,0.6,0.9,0.5,0.5,0,0.676,324.12
Malik Rose26SAS,7.7,5.4,0.8,1,0.7,0.435,0.176,0.713,316.72
Marreese Speights24MEM,8.8,6.2,0.8,0.4,0.5,0.453,0,0.771,315.84
Kyle Kuzma24LAL,12.8,4.5,1.3,0.5,0.4,0.436,0.316,0.735,305
Reggie Williams24GSW,9.2,2.7,1.5,0.4,0,0.469,0.423,0.746,302.47
Duane Ferrell27ATL,10.2,2.3,1.6,0.7,0.2,0.47,0.25,0.779,290.44
Charles Bassey22SAS,5.7,5.5,1.3,0.5,0.9,0.644,0.375,0.595,272.6
Aaron Nesmith23IND,10.1,3.8,1.3,0.8,0.5,0.427,0.366,0.838,261.45
Leandro Barbosa27PHO,9.5,1.6,1.5,0.5,0.3,0.425,0.324,0.877,250.6
A.C. Green35DAL,4.9,4.6,0.5,0.6,0.2,0.422,0,0.577,231.25
Arron Afflalo31SAC,8.4,2,1.3,0.3,0.1,0.44,0.411,0.892,230.51
Jeff Wilkins29UTA,8,4.6,1,0.4,0.2,0.49,0,0.763,221.56
Fred Jones24IND,4.9,1.6,2.1,0.8,0.2,0.395,0.303,0.832,219.48
Darrick Martin24MIN,7.3,1.3,4.5,0.7,0.1,0.381,0.319,0.851,219.39
Josh Howard30WAS,8.4,4.1,1.3,0.7,0.3,0.358,0.241,0.617,208.84
Žarko Čabarkapa23TOT,6,2.6,0.6,0.3,0.1,0.486,0.361,0.815,201.11
Jérôme Moïso24NOH,4,3.5,0.4,0.4,0.9,0.52,0,0.659,182.7
Steven Hunter21ORL,3.9,2.8,0.2,0.3,1.1,0.544,0,0.409,180.9
Enes Freedom29BOS,3.7,4.6,0.2,0.1,0.4,0.526,0.4,0.857,175.5
Donald Royal23MIN,5.9,2.1,0.7,0.5,0.1,0.459,0,0.777,171.76
Calvin Natt33IND,4.1,2.5,0.6,0.1,0,0.645,0,0.773,168.48
Danny Ferry27CLE,5,2,1.1,0.4,0.3,0.446,0.275,0.884,165.6
Markieff Morris30LAL,5.3,3.2,0.6,0.4,0.4,0.406,0.333,0.833,163.3
Chris Douglas-Roberts22NJN,4.9,1.1,1.2,0.3,0.2,0.46,0.25,0.823,162.26
Harvey Catchings30MIL,2.9,4.5,1.2,0.5,1.7,0.42,0,0.594,162
Danny Manning35DAL,4,2.6,0.7,0.5,0.5,0.477,0.143,0.667,157.95
Jon Koncak26ATL,3.7,4.2,0.4,0.7,0.6,0.614,0,0.532,157.47
Keith Bogans26ORL,5.1,1.6,1,0.5,0,0.404,0.387,0.746,154.56
Quinton Ross26LAC,4.1,2.3,1.2,0.6,0.4,0.391,0.429,0.667,150.48
Andre Turner27WSB,4.1,1.3,2.5,0.8,0,0.425,0.063,0.792,150.04
Steve Kerr27CLE,2.4,1.4,2.2,0.4,0,0.5,0,1,143.5
Charles Davis26TOT,5.9,2.5,0.8,0.4,0.1,0.43,0.1,0.823,140.97
Otis Smith24DEN,6.3,2,0.7,0.3,0.4,0.398,0,0.75,140.97
Dontonio Wingfield22POR,4.5,2.9,1,0.3,0.1,0.409,0.338,0.675,140.36
Chris Wilcox20LAC,3.7,2.3,0.5,0.2,0.3,0.521,0,0.5,130
Pete Verhoeven26GSW,3.4,2.6,0.5,0.5,0.3,0.539,0.5,0.581,124.23
Malik Hairston21SAS,3.3,1.9,0.9,0.4,0.5,0.49,0,0.286,123.6
Bryce McGowens20CHO,5.3,2,1.2,0.3,0.1,0.396,0.325,0.75,123.12
Jaren Jackson25LAC,3.9,1.1,1,0.6,0.1,0.414,0.4,0.852,116.39
Scott Machado28LAL,2.5,0,0.8,0.3,0,0.667,1,1,106.56
Reggie Slater31TOT,2.6,1.1,0.1,0.1,0.1,0.467,0,0.7,105.61
Antonio Harvey26SEA,2.5,1.7,0.2,0,0.7,0.455,0,0.833,99.76
Milt Wagner27MIA,4.8,0.5,1.2,0.2,0.2,0.421,0.353,0.818,99.68
Jeff Adrien24GSW,2.5,2.5,0.4,0.2,0.2,0.426,0,0.579,96.05
Tim Thomas28CHI,4.3,1.3,0.7,0,0.3,0.375,0.167,0,90.95
Travis Hansen25ATL,3,1.7,0.5,0.2,0.2,0.354,0.3,0.815,89.28
Kendall Marshall24PHI,3.7,0.9,2.4,0.5,0.1,0.364,0.327,0.692,89.11
Maalik Wayns22LAC,1,1,1,1,0,0.5,0,0,86.85
Tree Rollins33CLE,2.3,2.3,0.3,0.2,0.6,0.449,0,0.632,85.36
Wang Zhizhi26TOT,2.9,1.1,0.1,0.2,0.3,0.37,0.286,0.9,81.65
Henry Walker21BOS,3,1,0.4,0.2,0.1,0.621,0,0.696,80.66
Charlie Brown Jr.23OKC,4.4,1.9,1,0.4,0.2,0.302,0.238,0.9,69.29
Kostas Papanikolaou25DEN,2.6,1.5,0.6,0.5,0.2,0.364,0.313,0.643,67.8
Gabe Pruitt21BOS,2.1,0.5,0.9,0.3,0,0.359,0.25,0.5,52.29
Alex Acker26DET,1.3,0.3,0.1,0.3,0.1,0.364,0,0.5,46.4
Jeremy Richardson22TOT,1.3,0.3,0,0.2,0,0.5,0.667,0,45.54
Jason Hart31NOH,0.5,0.5,1.3,0.3,0.3,1,0,0,36.55
Mario West23ATL,0.9,0.8,0.2,0.2,0.1,0.429,0,0.654,36.12
Sean Marks35POR,1.6,1.4,0.1,0.1,0.2,0.432,1,0.625,35.28
Ed Nealy28PHO,0.6,1.8,0.3,0.1,0,0.276,0,0.429,29.15
Quentin Richardson32NYK,5,10,1,0,0,0.091,0.25,1,20.3
Eric Williams34CHA,2.4,0.6,0.2,0.2,0,0.308,0,0.571,15.84
Avery Bradley20BOS,1.7,0.5,0.4,0.3,0,0.343,0,0.5,11.44
Michael Gbinije24DET,0.4,0.3,0.2,0,0,0.1,0,1,-7.56
Isaac Fontaine26MEM,1.8,0.8,0.7,0,0,0.214,0.2,0.667,-11.25
Yakhouba Diawara27MIA,0.8,0.7,0.5,0.2,0,0.2,0.167,0,-27.01
End NBA,,,,,,,,,
