Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Karl Malone*29UTA,27,11.2,3.8,1.5,1,0.552,0.2,0.74,990.36
Michael Jordan*21CHI,28.2,6.5,5.9,2.4,0.8,0.515,0.173,0.845,988.14
Kyrie Irving30DAL,27,5,6,1.3,0.6,0.51,0.392,0.947,916.8
Steve Francis25HOU,21,6.2,6.2,1.7,0.5,0.435,0.354,0.8,844.6
Sidney Moncrief*24MIL,19.8,6.7,4.8,1.7,0.3,0.523,0.071,0.817,749.73
Steve Nash*28DAL,17.7,2.9,7.3,1,0.1,0.465,0.413,0.909,748.06
World B. Free32CLE,23.4,2.9,4.2,1.2,0.3,0.455,0.42,0.78,642.2
Rickey Green27UTA,14.8,3,7.8,2.3,0.1,0.493,0,0.765,605.52
T.J. Warren24PHO,19.6,5.1,1.3,1,0.6,0.498,0.222,0.757,580.8
Jamal Crawford29ATL,18,2.5,3,0.8,0.2,0.449,0.382,0.857,572.24
Kelly Tripucka24DET,21.3,4,3,0.9,0.2,0.459,0.118,0.815,551.04
Bill Laimbeer32DET,12.1,9.6,2.1,0.7,1,0.484,0.361,0.854,521.4
Sam Perkins29LAL,13.5,7.4,1.5,0.9,1.1,0.495,0.281,0.821,507.64
Rasheed Wallace32DET,12.3,7.2,1.7,1,1.6,0.423,0.351,0.788,507.11
Danny Manning22LAC,16.7,6.6,3.1,1.7,1,0.494,0.2,0.767,489.1
Shawn Marion33DAL,10.6,7.4,2.1,1.1,0.6,0.446,0.294,0.796,457.5
Grant Hill*36PHO,12,4.9,2.3,1.1,0.7,0.523,0.316,0.808,452.96
Scott Burrell25CHH,13.2,4.9,2.4,1.4,0.7,0.447,0.378,0.75,451.1
Reggie Jackson23OKC,13.1,3.9,4.1,1.1,0.1,0.44,0.339,0.893,438.9
Voshon Lenard24MIA,12.6,3.6,2.2,0.7,0.2,0.425,0.405,0.788,430.92
Cedric Maxwell27BOS,11.9,5.3,2.4,0.8,0.5,0.499,0,0.812,418.95
Rick Fox28LAL,12,4.4,3.4,1.2,0.6,0.471,0.325,0.743,412.5
