Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Dominique Wilkins*30ATL,26.7,6.5,2.5,1.6,0.6,0.484,0.322,0.807,888.06
Stephon Marbury23NJN,23.9,3.1,7.6,1.2,0.1,0.441,0.328,0.79,867.14
Rod Strickland29POR,18.7,4.4,9.6,1.4,0.2,0.46,0.342,0.652,720.07
Blake Griffin28TOT,21.4,7.4,5.8,0.7,0.3,0.438,0.345,0.785,666.4
LaPhonso Ellis26DEN,21.9,7,2.4,0.8,0.7,0.439,0.367,0.773,662.48
José Calderón26TOR,11.2,2.9,8.3,1.1,0.1,0.519,0.429,0.908,621.15
Tyson Chandler32DAL,10.3,11.5,1.1,0.6,1.2,0.666,0,0.72,613.05
Andre Miller30DEN,13,4.5,9.1,1.6,0.2,0.472,0.25,0.729,592.62
Michael Redd23MIL,15.1,4.5,1.4,1.2,0.2,0.469,0.438,0.805,592.2
Rodney Stuckey24DET,15.5,3.1,5.2,1.1,0.1,0.439,0.289,0.866,574.08
Kevin Garnett*36BOS,14.8,7.8,2.3,1.1,0.9,0.496,0.125,0.786,570.24
Theo Ratliff24PHI,11.2,7.3,0.7,0.7,3.5,0.512,0,0.706,552.12
Greg Ballard25WSB,15.6,7.8,1.9,1.1,0.4,0.495,0.34,0.753,537.57
Speedy Claxton26GSW,13.1,3.3,6.2,1.9,0.1,0.431,0.192,0.761,534.64
Lou Williams30TOT,17.5,2.5,3,1,0.2,0.429,0.365,0.88,526.44
Ben Gordon24CHI,18.6,3.1,3,0.8,0.1,0.434,0.41,0.908,521.52
Mo Williams32CHO,17.2,2.8,6,0.6,0.2,0.39,0.337,0.892,520.52
Raymond Felton24CHA,14.2,3.8,6.7,1.5,0.4,0.408,0.285,0.805,515.12
Cedric Ceballos27PHO,15.3,6.6,1.2,0.7,0.4,0.464,0.259,0.737,483.21
Mario Elie32HOU,11.1,3.4,3.1,1,0.2,0.504,0.323,0.852,449.68
Raja Bell30PHO,14.7,3.2,2.5,0.6,0.3,0.432,0.413,0.776,448.8
Ed Pinckney25SAC,12.3,5.9,1.5,1.1,0.8,0.502,0,0.801,445.4
Ricky Sobers31WSB,15.6,2.2,4.7,1.4,0.2,0.456,0.261,0.837,427.68
Sean Kilpatrick28CHI,15.4,2.8,1.4,0.7,0.3,0.439,0.396,0.813,421.26
Rory Sparrow23ATL,10.5,2.7,5.2,1.1,0.2,0.501,0.067,0.838,413.4
Jabari Parker22MIL,12.6,4.9,1.9,0.8,0.3,0.482,0.383,0.741,410.4
Mike Dunleavy28IND,15.1,3.8,2.4,0.7,0.5,0.401,0.356,0.815,396
A.C. Green33TOT,7.2,7.9,0.8,0.8,0.2,0.483,0.05,0.65,372
John Drew30UTA,16.2,4.3,1.8,1.2,0.1,0.412,0,0.77,370.88
Jordan Crawford24TOT,11.6,3,3.2,0.6,0.1,0.415,0.337,0.811,336.72
Ollie Mack23TOT,9.8,3.5,2.5,0.9,0.1,0.46,0,0.64,331.52
Nate Robinson25TOT,10.1,2,2.9,0.9,0.1,0.436,0.39,0.746,324.37
Earl Watson30IND,7.8,3,5.1,1.3,0.2,0.426,0.288,0.71,320.46
Nic Claxton21BRK,6.6,5.2,0.9,0.7,1.3,0.621,0.2,0.484,314.34
Michael Finley33SAS,9,2.7,1.3,0.4,0.2,0.412,0.364,0.918,304.14
Danny Vranes25SEA,8.4,4.9,1.7,0.6,0.7,0.521,0,0.648,291.04
Boban Marjanović30TOT,7.3,4.6,0.9,0.3,0.5,0.615,0.4,0.748,283.14
Fabricio Oberto32SAS,4.8,5.2,1.2,0.5,0.2,0.608,0,0.607,276
Will Bynum31DET,8.7,1.8,3.9,0.7,0.1,0.428,0.323,0.802,270.72
Kurt Nimphius26DAL,6.1,5,2.2,0.4,1.5,0.452,0,0.771,267.05
Aaron Nesmith23IND,10.1,3.8,1.3,0.8,0.5,0.427,0.366,0.838,261.45
Randy Brown24SAC,7.6,2.8,2.6,1.4,0.5,0.463,0.333,0.732,259.9
Markieff Morris29TOT,9.4,4.6,1.4,0.6,0.4,0.421,0.335,0.772,256.23
Alonzo Mourning*37MIA,6,3.7,0.3,0.2,1.7,0.547,0,0.592,252.72
Tyus Jones21MIN,5.1,1.6,2.8,1.2,0.1,0.457,0.349,0.877,252.39
Drew Eubanks23SAS,5.8,4.5,0.8,0.3,0.9,0.566,1,0.726,250.6
Terry Cummings32SAS,7.3,5,0.8,0.5,0.2,0.428,0,0.589,243.84
Stéphane Lasme25MIA,5.5,3.5,0.2,0.9,1.5,0.451,0,0.594,236.34
Bobby Portis21CHI,6.8,4.6,0.5,0.3,0.2,0.488,0.333,0.661,232.44
Khalid El-Amin21CHI,6.3,1.6,2.9,1,0,0.37,0.333,0.778,228.14
Omri Casspi29GSW,5.7,3.8,1,0.3,0.4,0.58,0.455,0.725,217
Raymond Felton33OKC,6.9,1.9,2.5,0.6,0.2,0.406,0.352,0.818,215.8
Cedric Ceballos31TOT,6.5,2.7,0.5,0.4,0.2,0.441,0.301,0.86,215.6
Baron Davis32NYK,6.1,1.9,4.7,1.2,0.1,0.37,0.306,0.667,205
Solomon Jones27NOH,5.5,3.7,0.6,0.5,0.5,0.434,0,0.833,195.8
Popeye Jones30WAS,3.6,4.9,0.7,0.4,0.2,0.392,0.167,0.745,186.02
Bob Sura25CLE,4.3,2,3,0.9,0.3,0.333,0.2,0.631,184.8
Tyson Chandler36LAL,3.1,5.6,0.6,0.4,0.5,0.609,0,0.594,183.68
Lester Conner31TOT,3.5,1.5,2.2,1.1,0,0.464,0,0.723,180.88
Ike Diogu27LAC,5.8,3.2,0.1,0.1,0.1,0.561,0,0.661,179.47
Joffrey Lauvergne25TOT,5.4,3.6,1,0.4,0.1,0.44,0.337,0.63,176.4
James Johnson32MIA,5.7,2.9,1.2,0.3,0.7,0.448,0.356,0.571,173.16
Len Elmore27KCK,4.5,4.4,1.1,0.7,0.7,0.43,0,0.689,167.48
Wesley Person32ATL,4.4,2.8,0.6,0.3,0.1,0.333,0.421,1,155.82
Nassir Little20POR,4.6,2.7,0.5,0.1,0.3,0.467,0.35,0.8,154.28
Reggie Evans28PHI,3.3,4.6,0.3,0.5,0.1,0.444,0,0.594,149.76
Larry Micheaux24TOT,3.7,2.5,0.5,0.4,0.4,0.58,0,0.674,146.52
Pierre Jackson25DAL,4.4,1.1,2.4,0.3,0,0.333,0.273,0.857,136.5
Devin Brown30NOH,5.2,1.9,0.9,0.5,0.1,0.355,0.289,0.78,133.86
Dāvis Bertāns30DAL,4.6,1.2,0.5,0.2,0.2,0.431,0.39,0.867,129.71
Donald Royal30TOT,3.5,2.5,0.4,0.4,0.2,0.425,0,0.803,125.58
Gary Payton II25LAL,3.5,2.5,1.1,0.4,0.2,0.415,0.308,0.167,123.9
Edmund Lawrence28DET,4,1.3,0.3,0.3,0,0.625,0,0.5,122.22
Rodions Kurucs22MIL,3,1.8,0.8,0.6,0,0.625,0.75,1,121.72
Earl Barron31TOT,3.3,5.1,0.4,0.4,0.5,0.353,0,0.429,118.37
Dewayne Dedmon24PHI,3.4,4.5,0.3,0,0.8,0.517,0,0.538,118.32
Rony Seikaly32NJN,4.7,4,0.9,0.3,0.4,0.317,0,0.593,114.92
Eric Montross26PHI,3.4,4.6,0.4,0.4,0.6,0.395,0,0.368,113.23
Joe Kopicki24DEN,3.5,2,0.7,0.3,0,0.526,0.667,0.796,111.69
Trey Burke29DAL,5.1,0.8,1.4,0.3,0,0.391,0.317,0.87,105
Yakhouba Diawara24DEN,4.4,1.7,0.9,0.5,0.1,0.342,0.288,0.66,97.52
Chris Corchiani25BOS,2.3,0.9,1.7,0.4,0,0.426,0.289,0.684,95.68
Derrick Dial26NJN,2.9,1.8,1.2,0.3,0.2,0.319,0,0.722,93
Ronnie Brewer27OKC,0.9,2.9,0.7,0.6,0,0.261,0.2,0,91.91
Zylan Cheatham24NOP,3,2.3,0.8,0.3,0.3,0.667,0,0,85.76
Willie Warren21LAC,1.9,0.6,1.4,0.3,0,0.371,0.333,0.75,76.68
DeMarre Carroll24MEM,1.4,1.1,0.3,0.1,0.1,0.444,0,1,69.44
Samuel Dalembert20PHI,1.5,2,0.1,0.2,0.4,0.44,0,0.389,68.64
Kenny Payne23PHI,3.3,0.7,0.3,0.2,0.2,0.435,0.4,0.889,66.34
Nicolò Melli30NOP,2,2.6,1.1,0.4,0,0.254,0.189,0.857,63.8
Matthew Dellavedova28MIL,1.7,0.8,2.4,0.2,0,0.316,0.364,1,60.75
Oliver Robinson22SAS,2.9,0.5,0.6,0.1,0.1,0.361,0.091,0.667,59.22
Ben Hansbrough25IND,2,0.6,0.8,0.3,0.1,0.333,0.261,0.778,51.12
Elmer Bennett26TOT,2.4,0.4,1.2,0.4,0,0.316,0.333,0.7,48.14
Wayne Selden27NYK,1.7,0.3,0.3,0,0,0.25,0.5,0.5,27.09
Quinndary Weatherspoon23SAS,1.1,0.6,1,0.3,0.1,0.294,0.2,0.5,22.72
Myles Patrick26LAL,1.7,0.7,0.3,0,0,0.4,0,0.5,20.7
Sasha Vujačić26LAL,1.8,0.4,0.5,0.1,0,0.348,0.429,0.5,16.66
Damone Brown22PHI,1.4,0.2,0.1,0.1,0.1,0.381,0,0.875,6.24
Dale Wilkinson24TOT,1.2,0.3,0.2,0,0,0.25,0,0.857,-4.94
End NBA,,,,,,,,,
