Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Kevin Durant24OKC,28.1,7.9,4.6,1.4,1.3,0.51,0.416,0.905,1089.55
Rudy Gobert26UTA,15.9,12.9,2,0.8,2.3,0.669,0,0.636,782.28
Dirk Nowitzki*35DAL,21.7,6.2,2.7,0.9,0.6,0.497,0.398,0.899,776.44
Hassan Whiteside30POR,15.5,13.5,1.2,0.4,2.9,0.621,0.571,0.686,750
Pau Gasol*24MEM,17.8,7.3,2.4,0.7,1.7,0.514,0.167,0.768,720
Jonas Valančiūnas28MEM,17.1,12.5,1.8,0.6,0.9,0.592,0.368,0.773,690.52
Tim Hardaway*28GSW,20.1,3.1,9.3,1.4,0.2,0.427,0.378,0.76,684.42
Bill Cartwright23NYK,20.1,7.5,1.4,0.6,1,0.554,0,0.788,656.88
Kemba Walker24CHO,17.3,3.5,5.1,1.4,0.5,0.385,0.304,0.827,601.92
Tyrese Haliburton21SAC,14.3,3.9,7.4,1.7,0.7,0.457,0.413,0.837,586.5
Lionel Simmons24SAC,17.9,7.2,4.5,1.4,0.6,0.444,0.091,0.819,562.65
Donyell Marshall24GSW,15.4,8.6,2.2,1.3,1,0.414,0.313,0.731,554.9
Kurt Thomas29NYK,13.9,9.1,1.1,0.9,1,0.494,0.167,0.815,534.04
Cliff Robinson27PHI,19,6.5,2.1,1.3,0.6,0.464,0.222,0.717,533.8
Marcus Camby27NYK,11.1,11.1,1.1,1.2,1.7,0.448,0,0.626,523.97
Michael Kidd-Gilchrist22CHO,12.7,6.4,1.3,0.4,0.4,0.541,0.429,0.69,495.17
Eddie Johnson32SEA,17.1,3.6,2,0.7,0.1,0.459,0.252,0.861,470.12
Mike Woodson29LAC,18,2.4,3.4,1.4,0.3,0.445,0.231,0.868,465.99
Anfernee Hardaway29PHO,9.8,4.5,3.8,1.5,0.3,0.417,0.25,0.636,464.8
Micheal Ray Richardson27NJN,12.7,4.8,6,2.6,0.5,0.438,0.2,0.671,458.66
Chris Duhon26NYK,11.1,3.1,7.2,0.9,0.1,0.421,0.391,0.856,448.96
Mike James29HOU,12.4,3.2,2.9,0.9,0.1,0.433,0.393,0.764,445.44
DeAndre Liggins28DAL,8,7,0,2,0,0.5,0,0.667,440
Rasho Nesterović27SAS,8.7,7.7,1.4,0.6,2,0.469,0,0.474,439.11
Darren Collison24IND,10.4,3.1,4.8,0.8,0.2,0.44,0.362,0.83,425.68
Jordan Clarkson27TOT,15.2,2.6,1.9,0.6,0.2,0.454,0.368,0.836,415.2
James Posey25DEN,10.7,5.9,2.5,1.6,0.5,0.376,0.283,0.793,396.03
Kwame Brown24LAL,8.4,6,1.8,1,1.2,0.591,0,0.44,378.12
Brandan Wright25DAL,8.5,4.1,0.6,0.4,1.2,0.597,0,0.615,378
Toni Kukoč*25CHI,10.9,4,3.4,1.1,0.4,0.431,0.271,0.743,371.14
Darwin Cook22NJN,11.2,2.9,3.7,1.7,0.4,0.468,0.24,0.733,366
Shaun Livingston27CLE,7.2,2.5,3.6,0.8,0.6,0.507,0,0.843,338.72
Anfernee Hardaway32TOT,9.2,3.8,2.3,0.9,0.3,0.411,0.38,0.804,325.68
Reggie Bullock27TOT,11.3,2.7,2,0.6,0.2,0.412,0.377,0.859,312.9
Tim Perry27PHI,9,5,1.6,0.5,1.1,0.468,0.204,0.71,312
John Battle27ATL,10.9,1.7,2.6,0.5,0.1,0.506,0.154,0.756,309.96
Iman Shumpert24NYK,9.3,3.4,3.3,1.3,0.1,0.409,0.348,0.676,309.4
Larry Steele30POR,9.1,2.8,4.2,1.6,0.1,0.425,0,0.815,301.32
Adam Keefe25UTA,6.1,5.5,0.8,0.6,0.5,0.52,0,0.692,287.04
Shaun Livingston24TOT,6.9,2.2,3.6,0.5,0.3,0.517,0,0.875,282.88
Stephen Jackson33TOT,9.8,3.5,2.5,1.1,0.3,0.374,0.288,0.825,276.06
Rory Sparrow28NYK,7.6,1.4,5.4,0.8,0.1,0.446,0.262,0.798,273.28
Ayo Dosunmu23CHI,8.6,2.8,2.6,0.8,0.3,0.493,0.312,0.805,267.24
Malik Sealy28MIN,8.1,3,1.2,1,0.2,0.411,0.261,0.902,261.96
Ian Mahinmi30WAS,5.6,4.8,0.6,1.1,0.8,0.586,0,0.573,252.39
Sebastian Telfair29OKC,8.4,1.9,2.8,0.6,0,0.368,0.3,0.706,232.56
Greg Anthony27NYK,6.1,1,2.6,0.8,0.1,0.437,0.361,0.789,232.5
Luke Walton25LAL,5,3.6,2.3,0.6,0.2,0.412,0.327,0.75,223.88
Jeremy Lamb29TOT,7.3,2.8,1.4,0.6,0.4,0.383,0.324,0.84,222.11
Rodney Carney24MIN,7.2,1.9,0.4,0.7,0.4,0.416,0.35,0.758,216.59
Rasual Butler24MIA,6.8,1.4,0.5,0.2,0.3,0.476,0.463,0.762,210
Trey Burke27PHI,5.9,1.4,2.1,0.3,0,0.465,0.421,0.722,203.28
Richard Anderson27TOT,6.1,4.1,1.5,0.7,0.2,0.39,0.32,0.753,202.02
Moritz Wagner23TOT,6.9,3.2,1.1,0.6,0.4,0.454,0.341,0.816,200
Luther Head27IND,7.6,1.7,1.5,0.4,0.2,0.437,0.352,0.828,198.95
Anthony Johnson32TOT,5.3,1.5,3,0.5,0,0.414,0.342,0.754,192.06
Brent Price28HOU,5,1.2,2.6,0.7,0,0.419,0.321,1,187.2
Ben McLemore22SAC,7.8,2.2,1.2,0.8,0.1,0.429,0.362,0.718,182.32
Danny Schayes32MIL,5.6,3.9,0.8,0.4,0.4,0.417,0,0.771,180.83
Greg Stiemsma28NOP,2.9,4.1,0.7,0.6,1,0.574,0,0.594,177.51
Sergey Karasev21BRK,4.6,2,1.4,0.7,0,0.403,0.296,0.763,176.4
Derrick Brown23NYK,4.3,1.9,0.5,0.5,0.3,0.667,0.75,0.538,176
Marlon Maxey24MIN,4.5,3.6,0.2,0.3,0.6,0.533,0,0.714,175.56
Chuck Hayes28SAC,3.2,4.3,1.4,0.7,0.3,0.429,0,0.667,170.88
P.J. Tucker35HOU,4.4,4.6,1.4,0.9,0.6,0.366,0.314,0.783,165
Bill Garnett25IND,4.3,3.4,1.2,0.5,0.3,0.469,0,0.716,157.5
Jon Barry26GSW,3.8,0.9,1.3,0.5,0.2,0.492,0.473,0.838,156.45
David Benoit29NJN,5.3,2.7,0.3,0.5,0.3,0.379,0.345,0.841,151
Marquese Chriss24DAL,4.5,3,0.5,0.4,0.4,0.463,0.32,0.667,150.96
Jeremy Lin22GSW,2.6,1.2,1.4,1.1,0.3,0.389,0.2,0.76,145.04
Doug West23MIN,3.9,1.8,0.6,0.5,0.3,0.48,0,0.69,138.6
Mitchell Butler33WAS,3.3,1.7,0.8,0.5,0.1,0.435,0.367,0.625,125.55
Solomon Alabi23TOR,2.4,3.4,0.2,0.1,0.6,0.361,0,0.875,123.54
Dudley Bradley28WSB,2.8,1.4,1.5,1.2,0,0.349,0.25,0.571,122.4
Curtis Borchardt24UTA,3,3.3,0.7,0.1,0.5,0.43,0,0.732,120.32
Kevin Edwards32TOT,3.8,1.4,1,0.7,0,0.345,0.4,0.857,118.75
Raef LaFrentz30POR,3.7,2.6,0.3,0.3,0.4,0.382,0.087,0.769,113.1
Jim Grandholm30DAL,3,1.9,0.3,0.1,0.3,0.517,0.529,0.476,107.25
Jorge Gutiérrez27CHO,1.8,0.6,1.4,0.3,0,0.545,0,0.909,101.23
Adrian Caldwell30TOT,2.2,3.7,0.3,0.4,0.2,0.435,0,0.42,94.5
Drew Barry26TOT,2.6,0.8,2.1,0.1,0,0.455,0.389,0.8,94.05
Pat Cummings34UTA,3.8,1.3,0,0,0,0.667,0,0.7,92.3
Kevin Brooks23DEN,4.1,1.5,0.6,0.2,0,0.399,0.231,0.875,87.36
Alex Acker26TOT,2.9,1,0.5,0.2,0.2,0.395,0.35,0.5,83.2
Tyrone Wallace24LAC,3.5,1.6,0.7,0.3,0.1,0.424,0.211,0.526,70.7
Jacque Vaughn23UTA,2.3,0.6,0.6,0.3,0,0.367,0.25,0.833,61.18
George Zídek23CHH,2.5,1.8,0.3,0.1,0.1,0.388,0,0.781,57.6
Morlon Wiley25SAS,2,0.3,0.3,0,0,0.6,0,0,52.46
Brice Johnson22LAC,1.3,1,0.3,0.7,0.3,0.286,0,0,51.6
Donald Hodge26DAL,1.4,1.7,0.3,0.1,0.6,0.375,0,0,50.46
Ekpe Udoh27LAC,0.9,0.8,0.2,0.2,0.2,0.458,0,0.778,45.24
Lester Conner35LAL,1,0,0,0.5,0,0,0,1,45
Dale Ellis39CHH,2.3,0.9,0.3,0.3,0,0.328,0.4,0.75,42
Scot Pollard31CLE,1,1.3,0.1,0.2,0,0.423,0,0.5,38.25
Tito Horford24MIL,1.5,1.7,0.1,0.1,0.5,0.29,0,0.625,34.17
Dominic McGuire24TOT,0.7,1.5,0.2,0.1,0.1,0.365,0,0,22.8
James Ennis III31DEN,1.3,0.7,1,0,0,0.333,0,0,17.39
Ervin Johnson38MIL,0.8,1.3,0.1,0.1,0.1,0.412,0,0.5,13.95
Langston Galloway30TOT,2,2.6,1.7,0.1,0,0.231,0.125,0,10.71
Mark Pope31DEN,0.5,0.8,0,0.3,0,0.5,0,0,-45
End NBA,,,,,,,,,
