Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Amar'e Stoudemire22PHO,26,8.9,1.6,1,1.6,0.559,0.188,0.733,960.26
Charles Barkley*32PHO,23.2,11.6,3.7,1.6,0.8,0.5,0.28,0.777,920.08
Bam Adebayo23MIA,18.7,9,5.4,1.2,1,0.57,0.25,0.799,760.45
Kevin McHale*31BOS,22.5,8.2,2.2,0.3,1.2,0.546,0,0.818,749.07
Damon Stoudamire23TOR,20.2,4.1,8.8,1.5,0.2,0.401,0.355,0.823,740.29
Jusuf Nurkić25POR,17.6,10.3,4,1.4,2,0.495,0.2,0.886,714.16
Jason Kidd*28NJN,14.7,7.3,9.9,2.1,0.2,0.391,0.321,0.814,712.43
Domantas Sabonis25SAC,18.9,12.3,5.8,0.9,0.3,0.554,0.235,0.743,705.6
Anthony Mason29NYK,14.6,9.3,4.4,0.8,0.4,0.563,0,0.72,666.76
Jrue Holiday30MIL,17.7,4.5,6.1,1.6,0.6,0.503,0.392,0.787,646
Doc Rivers25ATL,12.8,3.6,10,2.1,0.4,0.451,0.19,0.828,628.84
Hedo Türkoğlu29ORL,16.8,5.3,4.9,0.8,0.2,0.413,0.356,0.807,541.68
Russell Westbrook34LAC,15.8,4.9,7.6,1.1,0.5,0.489,0.356,0.658,537.56
P.J. Brown29MIA,11.4,6.9,1.3,0.9,1,0.48,0,0.774,508.76
Tony Parker*27SAS,16,2.4,5.7,0.5,0.1,0.487,0.294,0.756,506.76
Markieff Morris25PHO,15.3,6.2,2.3,1.2,0.5,0.465,0.318,0.763,497.7
Walt Williams25SAC,14.6,4.6,3.7,1.2,0.9,0.435,0.341,0.756,497.34
Spencer Hawes25CLE,13.5,7.7,2.4,0.5,1,0.468,0.448,0.784,494.68
Byron Scott28LAL,15.5,3.1,3.6,1,0.4,0.47,0.423,0.766,481.91
Andris Biedriņš20GSW,9.5,9.3,1.1,0.8,1.7,0.599,0,0.521,469.8
Darryl Dawkins24PHI,14,7.2,1.4,0.5,1.5,0.607,0,0.72,437.25
Todd Day27BOS,14.5,4.1,1.4,1.3,0.6,0.398,0.362,0.773,435.55
Tyson Chandler26NOH,8.8,8.7,0.5,0.3,1.2,0.565,0,0.579,430.14
Domantas Sabonis21IND,11.6,7.7,2,0.5,0.4,0.514,0.351,0.75,428.75
Sam Perkins34SEA,11.8,4.5,1.5,1,0.6,0.408,0.355,0.793,408.1
Kemba Walker21CHA,12.1,3.5,4.4,0.9,0.3,0.366,0.305,0.789,405.28
Ramon Sessions25CLE,10.5,3.1,5.2,0.7,0,0.398,0.419,0.83,401.8
Alec Burks27CLE,11.6,5.5,2.9,0.7,0.5,0.4,0.378,0.806,380.16
Larry Stewart23WSB,10.4,5.9,1.6,0.7,0.6,0.514,0,0.807,377.97
Kenny Carr30POR,11.1,8.9,1.3,0.7,0.5,0.498,0,0.687,376.39
Doug Collins29PHI,12.3,2.4,3.5,0.6,0.3,0.492,0,0.828,358.94
Monte Morris24DEN,9,1.9,3.5,0.8,0.2,0.459,0.378,0.843,333.76
Denzel Valentine24CHI,10.2,5.1,3.2,0.8,0.1,0.417,0.386,0.745,329.12
Keith Jennings26GSW,7.4,1.9,4.7,1.2,0,0.447,0.368,0.876,328.95
Richard Washington25TOT,10,5.7,1.6,0.6,0.8,0.455,0.5,0.748,308.72
Ken Norman31ATL,8.9,3.9,1.9,0.4,0.5,0.465,0.393,0.354,302.84
Joe Johnson35UTA,9.2,3.1,1.8,0.5,0.2,0.436,0.411,0.818,302.08
Stanley Roberts26LAC,9.5,5.1,0.5,0.4,1.3,0.426,0,0.703,296.1
Kosta Koufos26SAC,6.8,5.4,0.4,0.5,0.9,0.532,0,0.548,286.9
Jalen McDaniels25TOT,9.4,4.3,1.6,1,0.4,0.455,0.332,0.841,282.02
Jason Thompson27SAC,7.1,6.4,0.6,0.4,0.7,0.506,0,0.579,271.95
Jon Koncak22ATL,8.3,5.7,0.7,0.5,0.8,0.507,0,0.607,269.1
Robert Swift20SEA,6.4,5.6,0.2,0.3,1.2,0.515,0,0.582,266.7
Kevin Ollie29TOT,5.7,2.3,3.6,0.8,0,0.388,0.5,0.824,261.99
Scott Williams25CHI,7.6,4.8,1,0.4,0.6,0.483,0.2,0.612,258.72
Gary Grant27LAC,6.6,1.9,4.8,1.4,0.1,0.441,0.262,0.743,256.23
Ty Lawson28IND,4.9,2.4,4.4,0.8,0.1,0.418,0.357,0.5,247.97
Gary Neal30TOT,10.1,2.4,1.9,0.4,0,0.374,0.305,0.867,245.31
Dirk Minniefield27GSW,5.9,1.9,3.5,1.4,0,0.521,0.2,0.609,242.88
Lindy Waters III24OKC,8,2.9,1,0.8,0.3,0.406,0.363,0.8,241.8
Tyler Johnson22MIA,5.9,2.5,1.3,1,0.3,0.419,0.375,0.681,225.6
Chris Andersen25DEN,3.4,4.2,0.5,0.5,1.6,0.443,0,0.589,208.8
Jordan Crawford25GSW,8.4,1.5,1.4,0.3,0,0.417,0.313,0.837,186.83
Darius Bazley19OKC,5.6,4,0.7,0.4,0.7,0.394,0.348,0.694,177.6
Quinton Ross24LAC,4.7,2.5,1.2,0.8,0.2,0.422,0,0.76,167.24
Nik Stauskas25TOT,5.9,1.9,1.2,0.3,0.1,0.402,0.372,0.891,162.41
Shelden Williams26BOS,3.7,2.7,0.4,0.2,0.4,0.521,0,0.765,156.51
