Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Elton Brand26LAC,24.7,10,2.6,1,2.5,0.527,0.333,0.775,1038.8
Robert Parish*28BOS,19.9,10.8,1.8,0.9,2.4,0.542,0,0.71,716.42
Eric Bledsoe27PHO,21.1,4.8,6.3,1.4,0.5,0.434,0.335,0.847,676.5
Derrick Coleman24NJN,19.8,9.5,3.2,0.8,1.5,0.504,0.303,0.763,663
Ray Allen*23MIL,17.1,4.2,3.6,1.1,0.1,0.45,0.356,0.903,650.16
Deandre Ayton22PHO,14.4,10.5,1.4,0.6,1.2,0.626,0.2,0.769,623.21
Eddie Jones32MIA,17.3,3.8,3.2,1.1,0.4,0.409,0.37,0.835,617.9
Eric Murdock24MIL,14.4,3.6,7.6,2.2,0.1,0.468,0.261,0.78,594.44
Klay Thompson26GSW,22.3,3.7,2.1,0.8,0.5,0.468,0.414,0.853,591.6
Ken Norman24LAC,18.1,8.3,3.5,1.3,0.8,0.502,0.19,0.63,582.12
Marcin Gortat31WAS,13.5,9.9,1.4,0.6,1.3,0.567,0,0.705,571.9
Jermaine O'Neal22IND,12.9,9.8,1.2,0.6,2.8,0.465,0,0.601,570.5
Darrell Walker28WSB,9.5,8.8,8,1.7,0.4,0.454,0.095,0.687,555.36
Monta Ellis26MIL,17.6,3.5,5.9,1.4,0.3,0.432,0.267,0.764,554.4
Beno Udrih27SAC,12.9,2.8,4.7,1.1,0.1,0.493,0.377,0.837,492.98
Olden Polynice31SAC,12.2,9.4,0.7,0.6,0.8,0.527,0.333,0.601,475.58
Olden Polynice26LAC,12.3,9.1,0.8,0.5,0.4,0.579,0,0.572,470.85
LaSalle Thompson23KCK,11.8,10.4,1.6,1.2,1.6,0.531,0,0.721,468
Johnny Dawkins28PHI,12,2.8,6.9,1.1,0.1,0.437,0.356,0.882,456.19
Marcus Banks24MIN,12,2.9,4.7,1.2,0.3,0.479,0.364,0.778,445.15
Jameer Nelson31ORL,12.1,3.4,7,0.8,0.1,0.394,0.348,0.857,444.8
Roy Tarpley30DAL,12.6,8.2,1.1,0.8,1,0.479,0.278,0.836,437.88
Otis Thorpe35VAN,11.2,7.9,3.4,0.6,0.5,0.477,0,0.694,435.5
Othella Harrington26VAN,13.1,6.9,1.2,0.4,0.7,0.506,0,0.792,433.58
Markieff Morris27WAS,14,6.5,1.7,1.1,0.6,0.457,0.362,0.837,427.44
Rudy Tomjanovich*31HOU,14.2,5.8,1.8,0.5,0.2,0.476,0.278,0.803,420.32
Ben Poquette27UTA,11,6.9,2.2,0.9,1.5,0.472,0.2,0.751,416.74
Richard Jefferson29SAS,12.3,4.4,2,0.6,0.5,0.467,0.316,0.735,407.41
Brevin Knight31CHA,9.1,2.6,6.6,1.5,0.1,0.419,0.056,0.805,404.69
Dennis Scott26ORL,12.9,2.4,2.1,0.7,0.2,0.439,0.426,0.754,394.46
Dell Curry30CHH,13.6,2.4,1.6,0.8,0.3,0.441,0.427,0.856,385.95
