Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Kawhi Leonard25SAS,25.5,5.8,3.5,1.8,0.7,0.485,0.38,0.88,921.84
Paul Pierce*24BOS,26.1,6.9,3.2,1.9,1,0.442,0.404,0.809,898.69
Charles Barkley*31PHO,23,11.1,4.1,1.6,0.7,0.486,0.338,0.748,882
Derrick Rose22CHI,25,4.1,7.7,1,0.6,0.445,0.332,0.858,878.9
Allen Iverson*32DEN,26.4,3,7.1,2,0.1,0.458,0.345,0.809,873.62
Kyrie Irving25BOS,24.4,3.8,5.1,1.1,0.3,0.491,0.408,0.889,805
Tim Hardaway*26GSW,21.5,4,10.6,1.8,0.2,0.447,0.33,0.744,778.15
Marques Johnson27MIL,20.7,6.5,4.3,1.6,0.6,0.502,0.154,0.709,711.98
Terrell Brandon28TOT,13.9,3.7,8.6,1.8,0.3,0.418,0.255,0.833,659.1
Goran Dragić28MIA,16.6,3.4,5.3,1.1,0.2,0.502,0.329,0.808,654.24
Ray Allen*22MIL,19.5,4.9,4.3,1.4,0.1,0.428,0.364,0.875,649.62
Dikembe Mutombo*25DEN,16.6,12.3,2.2,0.6,3,0.493,0,0.642,631.95
Manu Ginóbili*28SAS,15.1,3.5,3.6,1.6,0.4,0.462,0.382,0.778,624.96
Jamal Crawford24NYK,17.7,2.9,4.3,1.3,0.3,0.398,0.361,0.843,583.68
James Worthy*23LAL,17.6,6.4,2.5,1.1,0.8,0.572,0,0.776,572.9
Alvin Williams28TOR,13.2,3.1,5.3,1.4,0.3,0.438,0.329,0.782,564.46
Grant Hill*33ORL,15.1,3.8,2.3,1.1,0.3,0.49,0.25,0.765,554.8
Klay Thompson23GSW,18.4,3.1,2.2,0.9,0.5,0.444,0.417,0.795,506.22
Robert Williams23BOS,8,6.9,1.8,0.8,1.8,0.721,0,0.616,485.73
Deron Williams31DAL,14.1,2.9,5.8,0.9,0.2,0.414,0.344,0.869,473.04
Sam Bowie23POR,10,8.6,2.8,0.7,2.7,0.537,0,0.711,458.44
Spencer Dinwiddie28TOT,13.7,4.2,5.2,0.7,0.2,0.416,0.339,0.774,446.96
Jamal Crawford34LAC,15.8,1.9,2.5,0.9,0.2,0.396,0.327,0.901,441.56
Jerome Kersey24POR,12.3,6,2.4,1.5,0.9,0.509,0.043,0.72,430.95
Elfrid Payton20ORL,8.9,4.3,6.5,1.7,0.2,0.425,0.262,0.551,419.52
Luguentz Dort22OKC,17.2,4.2,1.7,0.9,0.4,0.404,0.332,0.843,400.98
Blue Edwards26UTA,12.6,3.7,1.7,1,0.6,0.522,0.379,0.774,386.34
Wayne Cooper28DEN,12.1,7.9,1.1,0.4,2.5,0.472,0,0.685,383.54
Chandler Parsons23HOU,9.5,4.8,2.1,1.2,0.5,0.452,0.337,0.551,380.38
