Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Joel Embiid27PHI,30.6,11.7,4.2,1.1,1.5,0.499,0.371,0.814,1054.56
George Gervin*27SAS,33.1,5.2,2.6,1.4,1,0.528,0.314,0.852,902.4
Anthony Davis22NOP,24.3,10.3,1.9,1.3,2,0.493,0.324,0.758,887.5
Stephon Marbury23NJN,23.9,3.1,7.6,1.2,0.1,0.441,0.328,0.79,867.14
Charles Barkley*30PHO,21.6,11.2,4.6,1.6,0.6,0.495,0.27,0.704,807.12
Mike Conley26MEM,17.2,2.9,6,1.5,0.2,0.45,0.361,0.815,670
Marques Johnson29LAC,20.3,5.5,3.8,1.4,0.7,0.51,0.067,0.76,655.83
Charles Oakley26NYK,14.6,11.9,2.4,1,0.3,0.524,0,0.761,572.4
Dwyane Wade*35CHI,18.3,4.5,3.8,1.4,0.7,0.434,0.31,0.794,553.15
Jerome Kersey27POR,16,8.4,2.3,1.5,0.8,0.478,0.15,0.69,544.79
Isaiah Rider24MIN,19.6,4.1,2.8,0.6,0.3,0.464,0.371,0.838,539.76
Spencer Dinwiddie28DAL,15.8,3.1,3.9,0.7,0.3,0.498,0.404,0.725,537.7
Russell Westbrook34LAC,15.8,4.9,7.6,1.1,0.5,0.489,0.356,0.658,537.56
Draymond Green27GSW,11,7.6,7.3,1.4,1.3,0.454,0.301,0.775,526.47
Kermit Washington29POR,11.4,9.4,2,1.2,1.2,0.569,0,0.628,504.6
Rafer Alston29HOU,12.1,4,6.7,1.6,0.2,0.379,0.327,0.692,486.36
Jason Kidd*37DAL,7.9,4.4,8.2,1.7,0.4,0.361,0.34,0.87,478.08
Kyle Anderson27MEM,12.4,5.7,3.6,1.2,0.8,0.468,0.36,0.783,469.56
Bill Cartwright24NYK,14.4,5.8,1.2,0.7,0.9,0.562,0,0.763,466.18
Jamie Feick24NJN,6.8,11,0.9,1,0.7,0.504,0,0.717,464.34
Buck Williams30POR,11.7,9.4,1.2,0.6,0.6,0.602,0,0.705,461.89
Spencer Dinwiddie25BRK,16.8,2.4,4.6,0.6,0.3,0.442,0.335,0.806,458.03
Cuttino Mobley31LAC,13.8,3.4,2.5,1.2,0.3,0.44,0.411,0.837,455
Robert Covington29HOU,11.6,8,1.5,1.6,2.2,0.392,0.315,0.8,432.3
Dell Curry27CHH,15.7,3.4,2.3,1.2,0.3,0.486,0.404,0.836,429.68
Steven Adams27NOP,7.6,8.9,1.9,0.9,0.7,0.614,0,0.444,418.27
Terry Teagle25GSW,14.2,2.9,1.4,0.9,0.4,0.496,0.16,0.796,373.46
Steve Johnson30POR,15.4,5.6,1.3,0.4,0.7,0.529,0,0.586,363.56
Louis Orr23IND,11.5,4.1,1.7,0.7,0.3,0.497,0.125,0.799,363.56
Marco Belinelli25NOH,11.8,2.6,1.5,0.7,0.1,0.417,0.377,0.783,354.62
Stanley Roberts22LAC,11.3,6.2,0.8,0.4,1.8,0.527,0,0.488,346.92
Charles Jones27WSB,5.9,6.4,0.9,0.8,2.6,0.528,0,0.692,344.28
C.J. Miles29IND,10.7,3,0.6,0.6,0.3,0.434,0.413,0.903,322.92
Anthony Bonner23SAC,9.4,6.1,1.6,1.2,0.3,0.447,0.25,0.627,315.01
Tyrone Corbin31UTA,8,4.7,1.5,1.2,0.3,0.456,0.207,0.813,309.16
Christian Laettner29DET,7.6,3.4,1.5,0.9,0.8,0.358,0.333,0.772,308.06
Mark West27CLE,8.5,5.2,0.9,0.5,1.5,0.576,0,0.621,304.41
Pervis Ellison28BOS,5.3,6.5,0.9,0.6,1.4,0.492,0,0.641,271.17
Thaddeus Young33SAS,6.1,3.6,2.3,0.9,0.3,0.578,0,0.455,264.12
Jamie Feick26NJN,3.7,9.3,0.8,1.3,0.5,0.348,0,0.5,252.96
Sedale Threatt26TOT,6.9,1.2,2.3,0.8,0.1,0.508,0.111,0.803,238.4
Scott Brooks23PHI,5.2,1.1,3.7,0.8,0,0.42,0.359,0.884,233.8
Eric Piatkowski26LAC,6,1.6,0.8,0.5,0.2,0.45,0.425,0.821,209.3
Quincy Acy26BRK,6.5,3.3,0.6,0.4,0.5,0.425,0.434,0.754,208.29
Stacey Augmon35NOH,5.8,2.5,1.2,0.8,0.2,0.412,0.143,0.791,205
David Vanterpool27WAS,5.5,1.7,3,1,0.1,0.418,0,0.6,203.83
