Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Kevin Durant33BRK,29.9,7.4,6.4,0.9,0.9,0.518,0.383,0.91,952.32
Luka Dončić20DAL,28.8,9.4,8.8,1,0.2,0.463,0.316,0.758,927.36
Tim Duncan*21SAS,21.1,11.9,2.7,0.7,2.5,0.549,0,0.662,883.66
Michael Redd27MIL,26.7,3.7,2.3,1.2,0.2,0.465,0.382,0.829,856.32
Caron Butler27WAS,20.3,6.7,4.9,2.2,0.3,0.466,0.357,0.901,825.93
John Stockton*31UTA,15.1,3.1,12.6,2.4,0.3,0.528,0.322,0.805,814.5
Scottie Pippen*30CHI,19.4,6.4,5.9,1.7,0.7,0.463,0.374,0.679,770.7
Mookie Blaylock27ATL,17.2,4.9,7.7,2.5,0.3,0.425,0.359,0.729,737.28
Steve Smith28ATL,20.1,4.2,4,1,0.4,0.444,0.351,0.855,735.08
Anthony Mason34MIA,16.1,9.6,3.1,1,0.3,0.482,0,0.781,708.18
Metta World Peace24IND,18.3,5.3,3.7,2.1,0.7,0.421,0.31,0.733,677.04
Carlos Boozer23UTA,17.8,9,2.8,0.8,0.5,0.521,0,0.698,666.24
Joakim Noah27CHI,11.9,11.1,4,1.2,2.1,0.481,0,0.751,666.08
Chauncey Billups26DET,16.2,3.7,3.9,0.9,0.2,0.421,0.392,0.878,640.56
Glenn Robinson30ATL,20.8,6.6,3,1.3,0.4,0.432,0.342,0.876,627.92
Marcus Camby33DEN,9.1,13.1,3.3,1.1,3.6,0.45,0.3,0.708,600.28
Andre Drummond26CLE,17.5,11.1,1.8,1.5,1.4,0.552,0.286,0.513,592.91
Otto Porter Jr.23WAS,13.4,6.4,1.5,1.5,0.5,0.516,0.434,0.832,563.98
Kurt Thomas30NYK,14,7.9,2,1,1.2,0.483,0.667,0.75,531.06
Nicolas Batum23POR,13.9,4.6,1.4,1,1,0.451,0.391,0.836,525.92
Rodney Rogers26LAC,15.1,5.6,2.7,1.2,0.5,0.456,0.34,0.686,519.82
