Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
James Harden23HOU,25.9,4.9,5.8,1.8,0.5,0.438,0.368,0.851,877.07
Allen Iverson*31DEN,24.8,3,7.2,1.8,0.2,0.454,0.347,0.759,780.16
Brook Lopez24BRK,19.4,6.9,0.9,0.4,2.1,0.521,0,0.758,750.88
Paul Millsap26UTA,16.6,8.8,2.3,1.8,0.8,0.495,0.226,0.792,715.04
Shawn Marion29TOT,15.4,10.2,2.2,2,1.3,0.508,0.333,0.707,704.64
John Stockton*35UTA,12,2.6,8.5,1.4,0.2,0.528,0.429,0.827,632.2
Keith Van Horn22NJN,19.7,6.6,1.7,1,0.4,0.426,0.308,0.846,588.75
Chuck Person24IND,21.6,6.5,3.6,1,0.2,0.489,0.307,0.792,573.04
Rafer Alston28TOR,14.2,3.5,6.4,1.5,0.1,0.414,0.357,0.74,561
DeAndre Jordan30DAL,11,13.7,2,0.7,1.1,0.644,0,0.682,559.8
Jarrett Allen21BRK,11.1,9.6,1.6,0.6,1.3,0.649,0,0.633,548.55
Derek Harper31DAL,18.2,2,5.4,1.3,0.3,0.419,0.393,0.756,540.6
Mason Plumlee32TOT,10.8,8.9,3.1,0.6,0.6,0.68,0,0.636,509.6
Amar'e Stoudemire20PHO,13.5,8.8,1,0.8,1.1,0.472,0.2,0.661,507.06
Andrew Bogut24MIL,11.7,10.3,2,0.6,1,0.577,0,0.571,505.44
Mark Aguirre22DAL,18.7,4.9,3.2,0.7,0.4,0.465,0.352,0.68,498.24
Shawn Marion32DAL,12.5,6.9,1.4,0.9,0.6,0.52,0.152,0.768,479.4
Caris LeVert25BRK,18.7,4.2,4.4,1.2,0.2,0.425,0.364,0.711,476.56
Terry Catledge28ORL,14.8,7,1.4,0.7,0.2,0.496,0,0.694,474.24
Andris Biedriņš20GSW,9.5,9.3,1.1,0.8,1.7,0.599,0,0.521,469.8
Jamaal Magloire24NOH,10.3,8.8,1.1,0.6,1.4,0.48,0,0.717,458.92
Troy Murphy27IND,12.2,7.2,2.2,0.7,0.4,0.455,0.398,0.797,449.6
Dell Curry25CHH,16,2.5,2.4,1.5,0.4,0.466,0.354,0.923,442.02
Benoit Benjamin26SEA,12.9,8.2,1.5,0.9,1.7,0.502,0,0.69,437.9
Robert Horry27LAL,7.4,7.5,2.3,1.6,1.3,0.476,0.204,0.692,437.76
Jeremy Lamb25CHO,12.9,4.1,2.3,0.8,0.4,0.457,0.37,0.861,418.2
Michael Beasley27HOU,12.8,4.9,0.8,0.6,0.5,0.522,0.333,0.776,409.5
Mo Williams28CLE,13.3,2.7,7.1,0.9,0.3,0.385,0.265,0.833,408.48
Kirk Hinrich29CHI,10.9,3.5,4.5,1.1,0.3,0.409,0.371,0.752,388.6
Justise Winslow22MIA,12.6,5.4,4.3,1.1,0.3,0.433,0.375,0.628,380.16
Alec Burks24UTA,13.3,3.5,2,0.6,0.1,0.41,0.405,0.752,367.51
Nick Young31LAL,13.2,2.3,1,0.6,0.2,0.43,0.404,0.856,365.19
Ronald Murray29ATL,12.2,2.1,2,1.1,0.2,0.447,0.36,0.76,363.09
Keon Clark24DEN,8.6,6.2,0.9,0.6,1.4,0.542,0.125,0.688,362.52
Kelly Oubre Jr.23WAS,12.9,4.4,0.7,0.9,0.7,0.433,0.311,0.8,345.8
Herb Williams30TOT,10.2,7.8,1.6,0.6,1.8,0.436,0,0.686,344.5
James Silas32CLE,11.2,1.6,3.3,0.6,0.1,0.438,0,0.86,339.12
Loy Vaught24LAC,9.4,6.2,0.7,0.7,0.5,0.508,0.25,0.748,334.4
P.J. Tucker36MIA,7.6,5.5,2.1,0.8,0.2,0.484,0.415,0.738,315.27
Benoit Benjamin31MIL,7.8,6.2,0.7,0.5,1,0.52,0,0.732,310.98
Andrew Toney29PHI,10.6,1.6,3.6,0.3,0.2,0.451,0.328,0.796,290.29
Matthew Dellavedova25CLE,7.5,2.1,4.4,0.6,0.1,0.405,0.41,0.864,277.98
Mike Mitchell31SAS,12.7,2.6,1,0.5,0.2,0.435,0.5,0.821,274.89
Bones Hyland21DEN,10.1,2.7,2.8,0.6,0.3,0.403,0.366,0.856,273.6
Ish Smith30DET,8.9,2.6,3.6,0.5,0.2,0.419,0.326,0.758,263.14
Shake Milton26PHI,8.4,2.5,3.2,0.3,0.2,0.479,0.378,0.853,261.62
Terrell Brandon21CLE,7.4,2,3.9,1,0.3,0.419,0.043,0.806,250.88
Melvin Booker24GSW,7.3,1.8,3.1,0.2,0.1,0.436,0.314,0.9,243.2
Glen Davis23BOS,7,4,0.9,0.7,0.3,0.442,0.4,0.73,230.05
Andrew DeClercq25BOS,5.4,4.5,0.7,0.9,0.6,0.491,0,0.655,224.48
Michael Phelps26LAC,4.5,1,1.5,2.5,0,0.429,0,0.75,221.95
Gary Grant29LAC,6.2,1.1,2.8,0.9,0.1,0.47,0.25,0.818,214.42
Reggie Johnson25TOT,7.5,3.7,0.9,0.3,0.5,0.485,0.25,0.731,204.75
Rakeem Christmas24IND,4,1,0,0,0,1,0,0,192
Quenton Jackson24WAS,6.2,0.9,1.7,0.4,0.1,0.452,0.083,0.773,183
Mahmoud Abdul-Rauf28SAC,7.3,1.2,1.9,0.5,0,0.377,0.161,1,179.55
Greg Stiemsma28NOP,2.9,4.1,0.7,0.6,1,0.574,0,0.594,177.51
John Wallace25NYK,6.5,2.3,0.4,0.2,0.2,0.467,0,0.804,176.89
Dahntay Jones36CLE,9,2,1,0,0,0.375,0,0.75,176.4
LaBradford Smith24WSB,4.4,1.1,0.7,0.4,0.1,0.444,0,0.75,175.95
Travis Outlaw29SAC,5.4,2.7,0.8,0.3,0.3,0.399,0.35,0.808,175.76
Lavoy Allen27IND,2.9,3.6,0.9,0.3,0.4,0.458,0,0.697,165.88
Jared Jeffries29NYK,2,3.4,1,1,0.6,0.38,0.333,0.421,146.68
Jorge Gutiérrez26MIL,3.7,1.8,1.5,0.5,0,0.556,0,0.7,145.41
Allen Crabbe27ATL,5.1,2.3,1,0.5,0.1,0.364,0.323,0.75,133.92
Juancho Hernangómez26TOT,3.3,2.5,0.5,0.4,0.3,0.415,0.348,0.559,127.65
Ian Mahinmi24DAL,3.1,2.1,0.1,0.3,0.3,0.561,0,0.768,119.19
Boštjan Nachbar25NOK,5,2,0.9,0.5,0.2,0.339,0.298,0.694,118.26
Greg Kite27CHH,3.2,4.4,0.6,0.3,0.7,0.533,0,0.6,108.58
Sean Green22IND,4.8,0.7,0.5,0.2,0.1,0.509,0.3,0.75,108.5
Walter McCarty30TOT,3.6,1.9,0.5,0.3,0.2,0.404,0.355,0.517,103.32
Vonteego Cummings25PHI,3.3,0.9,1,0.3,0.1,0.417,0.261,0.75,101.48
Xavier Henry19MEM,4.3,1,0.5,0.3,0.1,0.406,0.118,0.635,97.3
Malik Fitts24BOS,1.9,0.9,0.6,0,0,0.6,0.5,0,91.35
Bobby Simmons31LAC,2.9,2,0.4,0.5,0.1,0.311,0.333,0.571,89.4
Grayson Allen23UTA,5.6,0.6,0.7,0.2,0.2,0.376,0.323,0.75,81.75
Keith Askins30MIA,2.4,2.2,0.6,0.6,0.3,0.32,0.284,0.632,81.4
Sean Rooks29LAL,2.7,2,0.3,0.1,0.3,0.405,0,0.708,80.08
Clarence Kea22DAL,2.3,1.7,0.4,0.1,0.1,0.531,0,0.69,78.1
Pops Mensah-Bonsu26TOR,2.1,1.9,0.1,0.2,0.5,0.414,0,0.556,73.7
Sam Williams25PHI,3.1,2.3,0.2,0.6,0.6,0.392,0,0.596,73.14
Antonio Harvey23LAL,2.6,2.2,0.2,0.3,0.7,0.367,0,0.462,72.8
Carl Kilpatrick23UTA,1.5,2,0,0,0,0.5,0,0.5,68.1
Tim Kempton30CLE,3.5,2.5,0.8,0.5,0.3,0.5,0,0.333,67.23
Eric Williams34TOT,2.6,0.8,0.3,0.1,0,0.404,0.421,0.571,66.12
Eric Montross29TOT,2.2,3.2,0.4,0.2,0.5,0.406,0,0.258,64.8
Julius Hodge23MIL,1.8,1,0.4,0.2,0,0.571,0,0.5,63.84
Stan Kimbrough23DET,1.6,0.7,0.5,0.4,0,0.438,0,1,60.5
Bill Martin25PHO,4,2.7,0.6,0.5,0,0.314,0,0.615,57.57
Sean Rooks34NOH,2.3,1.4,0.3,0.3,0.1,0.362,0,0.8,46.5
Art Long30TOR,2.9,2.9,0.6,0.4,0.4,0.36,0.5,0.2,41.04
Hiram Fuller22ATL,2,2.8,0.5,0,0.3,0.375,0,0.333,38.88
Jimmer Fredette29PHO,3.7,1.2,1.3,0.5,0,0.276,0,1,38.88
Greg Stiemsma29TOR,0.8,0.9,0.2,0.1,0,0.75,0,0.5,30.42
Skeeter Henry26PHO,1,0.5,1,0,0,0.2,0,0.5,21.28
Linton Johnson25NJN,1.2,0.8,0.2,0.2,0,0.5,0,0.25,17.16
Ray Spalding23HOU,2,2,0,0,1,0.5,0,0,7.6
Jim Zoet29DET,0.3,1.1,0.1,0.1,0.4,0.2,0,0,-3.44
Eddy Curry27NYK,3.7,1.9,0,0,0.1,0.381,0,0.588,-16.91
Joe Smith35NJN,0.5,0.8,0.3,0,0,0.25,0,0,-24.57
End NBA,,,,,,,,,
