Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Yao Ming*26HOU,25,9.4,2,0.4,2,0.516,0,0.862,895.7
Russell Westbrook22OKC,21.9,4.6,8.2,1.9,0.4,0.442,0.33,0.842,818.92
DeMar DeRozan26TOR,23.5,4.5,4,1,0.3,0.446,0.338,0.85,771.85
Jamal Mashburn30NOH,21.6,6.1,5.6,1,0.2,0.422,0.389,0.848,729
Detlef Schrempf30IND,19.1,9.5,6,1,0.3,0.476,0.154,0.804,725.76
Jason Kidd*32NJN,13.3,7.3,8.4,1.9,0.4,0.404,0.352,0.795,714.24
Rashard Lewis23SEA,18.1,6.5,1.7,1.3,0.5,0.452,0.346,0.82,659.65
DeAndre Jordan25LAC,10.4,13.6,0.9,1,2.5,0.676,0,0.428,637
Darrell Armstrong31ORL,16.2,3.3,6.1,2.1,0.1,0.433,0.34,0.911,616.2
Isiah Thomas*29DET,16.2,3.3,9.3,1.6,0.2,0.435,0.292,0.782,600.3
Bonzi Wells25POR,17,6,2.8,1.5,0.3,0.469,0.384,0.741,583.28
Lester Conner29NJN,10.3,4.3,7.4,2.2,0.1,0.457,0.351,0.788,531.48
Clarence Weatherspoon26PHI,12.2,8.3,1.7,0.9,1,0.491,0.167,0.738,511.2
Jamal Crawford32LAC,16.5,1.7,2.5,1,0.2,0.438,0.376,0.871,492.24
James Bailey23SEA,14,7.4,1.2,0.9,1.7,0.499,0.5,0.709,449.5
Vinny Del Negro30SAS,12.3,2.9,3.2,0.8,0.1,0.467,0.314,0.868,449.28
Mike Conley35TOT,11.9,2.7,6.7,1.1,0.2,0.428,0.385,0.834,445.41
Dave Corzine27CHI,12.2,7,2.5,0.7,1.5,0.467,0.333,0.84,440.1
Jabari Parker19MIL,12.3,5.5,1.7,1.2,0.2,0.49,0.25,0.697,427.75
Chris Whitney30WAS,10.2,1.9,3.8,0.9,0.1,0.418,0.406,0.88,413.4
Al Wood25SEA,14.3,3.4,2,0.8,0.4,0.494,0.143,0.823,411.24
Mehmet Okur24DET,9.6,5.9,1,0.5,0.9,0.463,0.375,0.775,408.09
Alvin Robertson30DET,9.3,4.4,3.6,2.2,0.3,0.434,0.343,0.69,398.78
Spencer Dinwiddie28WAS,12.6,4.7,5.8,0.6,0.2,0.376,0.31,0.811,398.64
Eddie Johnson33SEA,14.4,3.3,1.6,0.4,0,0.467,0.304,0.911,389.88
Dell Curry30CHH,13.6,2.4,1.6,0.8,0.3,0.441,0.427,0.856,385.95
Anthony Johnson31IND,9.2,2.2,4.3,0.8,0.3,0.443,0.329,0.752,374.88
Tyler Johnson25MIA,11.7,3.4,2.3,0.8,0.5,0.435,0.367,0.822,370.5
Dwyane Wade*36CLE,11.2,3.9,3.5,0.9,0.7,0.455,0.329,0.701,368.88
DeJuan Blair21SAS,8.3,7,1,1.2,0.5,0.501,0,0.657,365.94
Phil Hubbard27CLE,10.8,4.8,1.1,0.9,0.1,0.511,0,0.739,357.75
Robert Horry22HOU,10.1,5,2.4,1,1.1,0.474,0.255,0.715,356.95
