Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Dirk Nowitzki*24DAL,25.1,9.9,3,1.4,1,0.463,0.379,0.881,998.4
Paul George28OKC,28,8.2,4.1,2.2,0.4,0.438,0.386,0.839,859.77
Karl Malone*24UTA,27.7,12,2.4,1.4,0.6,0.52,0,0.7,807.3
James Harden32TOT,22,7.7,10.3,1.3,0.6,0.41,0.33,0.877,777.48
Trae Young24ATL,26.2,3,10.2,1.1,0.1,0.429,0.335,0.886,765.6
Kevin Johnson27PHO,20,2.5,9.5,1.9,0.1,0.487,0.222,0.819,753.96
Amar'e Stoudemire26PHO,21.4,8.1,2,0.9,1.1,0.539,0.429,0.835,747.04
John Wall24WAS,17.6,4.6,10,1.7,0.6,0.445,0.3,0.785,714.41
Josh Smith25ATL,16.5,8.5,3.3,1.3,1.6,0.477,0.331,0.725,660.48
Kevin McHale*26BOS,18.4,7.4,1.3,0.3,1.5,0.556,0.333,0.765,628
Loy Vaught27LAC,16.2,10.1,1.4,1.1,0.5,0.525,0.368,0.727,619.57
Kevin Johnson28PHO,15.5,2.4,7.7,1,0.4,0.47,0.154,0.81,604.8
Clarence Weatherspoon30CLE,11.3,9.7,1.3,1,1.3,0.501,0,0.79,588.12
Antonio Davis32TOR,13.7,10.1,1.4,0.3,1.9,0.433,0,0.754,577.5
Corey Maggette27LAC,16.9,5.9,2.8,0.9,0.2,0.454,0.2,0.82,567.3
Eddie Johnson26ATL,17.8,2.8,5.3,1.5,0.2,0.45,0.233,0.764,561
Rod Strickland23SAS,14.2,4.3,8,1.8,0.2,0.468,0.222,0.615,557.48
Nikola Mirotić26CHI,16.8,6.4,1.6,0.6,0.5,0.474,0.429,0.823,547.8
Ben Gordon24CHI,18.6,3.1,3,0.8,0.1,0.434,0.41,0.908,521.52
Kristaps Porziņģis20NYK,14.3,7.3,1.3,0.7,1.9,0.421,0.333,0.838,502.68
Mike Bibby23SAC,13.7,2.8,5,1.1,0.2,0.453,0.37,0.803,494.68
Maurice Taylor23LAC,17.1,6.5,1.6,0.8,0.8,0.464,0.125,0.711,481.06
Fred Hoiberg28CHI,9.1,4.2,3.6,1.3,0.2,0.438,0.412,0.866,465.12
Doug West24MIN,14,3.2,3.5,0.8,0.3,0.518,0.174,0.805,464.28
