Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Chris Paul23NOH,22.8,5.5,11,2.8,0.1,0.503,0.364,0.868,1155
Kevin Love23MIN,26,13.3,2,0.9,0.5,0.448,0.372,0.824,990.6
Shawn Kemp29CLE,20.5,9.2,2.4,1.1,1.1,0.482,0.5,0.789,828.36
Devin Harris25NJN,21.3,3.3,6.9,1.7,0.2,0.438,0.291,0.82,779.76
Russell Westbrook30OKC,22.9,11.1,10.7,1.9,0.5,0.428,0.29,0.656,759.6
Pau Gasol*24MEM,17.8,7.3,2.4,0.7,1.7,0.514,0.167,0.768,720
Dan Issel*34DEN,21.6,7.5,2.8,1,0.5,0.51,0.211,0.835,656.64
George Gervin*31SAS,25.9,4.1,2.9,1,0.6,0.49,0.417,0.842,656.2
Christian Laettner25MIN,16.3,7.6,2.9,1.2,1.1,0.489,0.325,0.818,605.34
John Salmons29SAC,18.3,4.2,3.7,1.1,0.2,0.472,0.418,0.823,598.4
Jamaal Wilkes*28LAL,21.1,4.8,1.7,1.1,0.3,0.525,0,0.732,584.1
Tyrone Corbin27MIN,14.7,7.4,2.6,2.1,0.5,0.481,0,0.77,583.53
Carmelo Anthony20DEN,20.8,5.7,2.6,0.9,0.4,0.431,0.266,0.796,581.16
Sam Cassell29MIL,13.8,2.3,4.3,1.5,0,0.409,0.333,0.947,558
Norm Nixon29LAC,17.2,2.7,8.8,1.2,0,0.465,0.333,0.78,556.92
Reggie Jackson24TOT,14.5,4.2,6,0.8,0.1,0.434,0.299,0.83,507.4
Steven Adams23OKC,11.3,7.7,1.1,1.1,1,0.571,0,0.611,493.35
Hersey Hawkins31SEA,10.5,4.1,2.7,1.8,0.2,0.44,0.415,0.868,488.18
Al Horford35BOS,10.2,7.7,3.4,0.7,1.3,0.467,0.336,0.842,485.97
Brandan Wright27DAL,8.8,4.1,0.4,0.6,1.6,0.748,0,0.75,480.59
Kevin Love20MIN,11.1,9.1,1,0.4,0.6,0.459,0.105,0.789,462.99
Jerami Grant24OKC,13.6,5.2,1,0.8,1.3,0.497,0.392,0.71,451.26
Larry Hughes28CLE,14.9,3.8,3.7,1.3,0.4,0.4,0.333,0.676,448.91
Benoit Benjamin27SEA,14,8.1,1.2,0.6,1.9,0.478,0,0.687,434.28
Kris Dunn23CHI,13.4,4.3,6,2,0.5,0.429,0.321,0.737,424.85
Andray Blatche27BRK,11.2,5.3,1.5,1,0.5,0.476,0.278,0.742,417.36
Trevor Wilson25LAL,10.2,5.6,2.4,1,0.2,0.487,0,0.52,380.52
Charlie Villanueva25DET,11.9,4.7,0.7,0.6,0.7,0.439,0.351,0.815,379.2
