Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Shai Gilgeous-Alexander24OKC,31.4,4.8,5.5,1.6,1,0.51,0.345,0.905,965.6
Adrian Dantley*24UTA,28,7.6,2.8,1.4,0.2,0.576,0,0.842,954.99
Hakeem Olajuwon*23HOU,23.5,11.5,2,2,3.4,0.526,0,0.645,878.46
Karl-Anthony Towns20MIN,18.3,10.5,2,0.7,1.7,0.542,0.341,0.811,720
Steven Adams24OKC,13.9,9,1.2,1.2,1,0.629,0,0.559,673.62
Josh Smith21ATL,16.4,8.6,3.3,1.4,2.9,0.439,0.25,0.693,673.44
Alvin Robertson28MIL,13.6,5.7,5.5,3,0.2,0.485,0.365,0.757,597.06
Vinnie Johnson24SEA,13,4.5,4.2,1,0.2,0.534,0.2,0.793,478.8
Jermaine O'Neal30MIA,13,5.4,2,0.4,2,0.475,0,0.75,465
Olden Polynice29SAC,9.8,11.4,0.6,0.6,1,0.484,0,0.556,464.43
DeMar DeRozan22TOR,16.7,3.3,2,0.8,0.3,0.422,0.261,0.81,448
DeMarcus Cousins20SAC,14.1,8.6,2.5,1,0.8,0.43,0.167,0.687,416.1
J.J. Barea33DAL,11.6,2.9,6.3,0.5,0,0.439,0.367,0.784,412.96
Brevin Knight31CHA,9.1,2.6,6.6,1.5,0.1,0.419,0.056,0.805,404.69
LaSalle Thompson22KCK,10.3,8.9,1.1,0.9,1.8,0.523,0,0.717,403.91
Markelle Fultz21ORL,12.1,3.3,5.1,1.3,0.2,0.465,0.267,0.73,396.11
Kelly Oubre Jr.26CHO,15,4,1.1,1,0.4,0.44,0.345,0.667,391.87
Terrence Ross28ORL,14.7,3.2,1.2,1.1,0.3,0.403,0.351,0.853,383.6
Chris Gatling32TOT,11.9,5.9,0.8,1,0.3,0.455,0.257,0.713,368.49
Orlando Woolridge34PHI,12.7,4,1.9,0.6,0.8,0.471,0.071,0.689,366.96
Johnny Newman26NYK,12.9,2.4,2.3,1.2,0.3,0.476,0.317,0.799,361.95
Travis Best24IND,9.9,2.2,4.2,1.3,0.1,0.442,0.368,0.756,361.76
Rodney Hood27POR,11,3.4,1.5,0.8,0.2,0.506,0.493,0.778,359.9
DeMarre Carroll29TOR,11,4.7,1,1.7,0.2,0.389,0.39,0.6,359.38
Corie Blount32GSW,6.8,8.3,1.3,0.8,0.4,0.433,0.25,0.632,346.06
Khem Birch28TOT,7.2,5.8,1.3,0.7,0.7,0.497,0.25,0.705,344.28
Sam Vincent25CHI,9.4,2.7,4.8,0.8,0.1,0.484,0.118,0.822,330.48
Damien Wilkins27SEA,8.8,2.8,1.9,1.1,0.2,0.435,0.41,0.882,324.88
Ty Jerome23OKC,10.7,2.8,3.6,0.6,0.2,0.446,0.423,0.765,320.26
John Henson25MIL,7,3.9,0.9,0.3,1.9,0.564,0,0.59,312.48
