Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Karl Malone*25UTA,29.1,10.7,2.7,1.8,0.9,0.519,0.313,0.766,954.04
Stephen Curry30GSW,27.3,5.3,5.2,1.3,0.4,0.472,0.437,0.916,824.72
Clyde Drexler*33HOU,19.3,7.2,5.8,2,0.5,0.433,0.332,0.784,768
Kareem Abdul-Jabbar*38LAL,23.4,6.1,3.5,0.8,1.6,0.564,0,0.765,755.91
Dale Ellis27SEA,25.8,4.5,2.6,1,0.1,0.503,0.413,0.767,717.96
Alonzo Mourning*22CHH,21,10.3,1,0.3,3.5,0.511,0,0.781,705.12
Corey Maggette28LAC,22.1,5.6,2.7,1,0.1,0.458,0.384,0.812,689.01
Manu Ginóbili*29SAS,16.5,4.4,3.5,1.5,0.4,0.464,0.396,0.86,662.75
Ray Allen*22MIL,19.5,4.9,4.3,1.4,0.1,0.428,0.364,0.875,649.62
Ben Wallace*30DET,9.7,12.2,1.7,1.4,2.4,0.453,0.111,0.428,628.14
Alperen Şengün20HOU,14.8,9,3.9,0.9,0.9,0.553,0.333,0.715,569.33
Malik Beasley23MIN,20.7,5.1,1.9,0.6,0.1,0.472,0.426,0.75,536.22
Joe Smith28MIL,10.9,8.5,1,0.6,1.2,0.439,0.2,0.859,493.02
Damon Stoudamire25POR,12.6,3.3,6.2,1,0.1,0.396,0.31,0.73,492.45
Keldon Johnson22SAS,17,6.1,2.1,0.8,0.2,0.466,0.398,0.756,484.88
Jason Kidd*37DAL,7.9,4.4,8.2,1.7,0.4,0.361,0.34,0.87,478.08
Brian Taylor29SDC,10.1,1.9,5.5,1.5,0.3,0.525,0.383,0.789,459.51
Nazr Mohammed26NYK,9.1,7.7,0.6,1.2,0.9,0.563,0,0.525,450.69
Jay Humphries26MIL,11.6,2.6,5.5,1.9,0.1,0.483,0.266,0.816,443.84
Reggie Jackson27DET,14.6,2.8,5.3,0.6,0.1,0.426,0.308,0.836,424.53
Chris Whitney30WAS,10.2,1.9,3.8,0.9,0.1,0.418,0.406,0.88,413.4
Aaron McKie30PHI,9,4.4,3.5,1.6,0.1,0.429,0.33,0.836,406.89
Antonio Daniels25SAS,9.4,2.1,3.8,0.8,0.2,0.468,0.404,0.776,404.55
Kevin Willis25ATL,11.6,7.3,0.4,0.9,0.5,0.518,0,0.649,390.6
Gerald Henderson27CHO,12.1,3.4,2.6,0.6,0.3,0.437,0.331,0.848,381.48
Kendrick Nunn24MIA,15.3,2.7,3.3,0.8,0.2,0.439,0.35,0.85,377.97
Jeff Green32WAS,12.3,4,1.8,0.6,0.5,0.475,0.347,0.888,369.92
Bonzi Wells27POR,12.2,4.7,2.7,1.5,0.2,0.389,0.125,0.778,351.43
