Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Dante Cunningham29NOP,6.6,4.2,0.6,0.6,0.4,0.485,0.392,0.593,255
Aaron Williams34NOK,5.8,4.9,0.5,0.4,0.5,0.516,0,0.673,248.88
Kenny Smith31DEN,7.9,1.1,3.1,0.5,0,0.422,0.425,0.854,247.5
Peja Stojaković33NOH,7.5,1,1,0.3,0,0.424,0.44,0.857,247.16
J.R. Reid26SAS,7,4.9,0.7,0.7,0.4,0.508,0.5,0.687,245.11
Danuel House Jr.28UTA,6.8,2.7,1,0.6,0.5,0.447,0.415,0.692,245
Ivan Rabb20MEM,5.6,4.4,0.9,0.3,0.4,0.566,0,0.806,237.38
Bracey Wright21MIN,8.9,2.6,0.7,0.1,0,0.412,0.353,0.875,233.53
Alvin Scott25PHO,5.4,3.3,1.4,0.7,0.9,0.497,0.167,0.764,233.16
Matt Carroll25CHA,7.6,2,0.4,0.6,0.1,0.403,0.389,0.821,226.57
Chris Childs33TOT,4.7,2.6,4.6,0.8,0.2,0.403,0.302,0.845,216.9
Darwin Cook28WSB,7.5,1.8,1.8,1.2,0.2,0.426,0.087,0.796,216.25
Richard Dumas26PHI,6.2,2.5,1.1,1.1,0.2,0.468,0.222,0.7,213.57
Trevor Ariza20TOT,4.6,3.8,1.1,1,0.2,0.412,0.2,0.606,206.5
Rodney McGruder26MIA,5.1,1.8,0.9,0.4,0.2,0.493,0.429,0.5,199.2
Brian Skinner29POR,3.8,4.7,0.5,0.5,0.9,0.484,0,0.517,196.73
Tierre Brown23CLE,4.3,2,2.6,0.9,0,0.458,0,0.786,194.88
Sean Kilpatrick25MIN,5.5,1.5,1,0.8,0,0.35,0.308,1,180
Willie Green23PHI,7.7,2.3,1.8,0.6,0.1,0.366,0.286,0.776,179.52
Tyus Jones20MIN,3.5,1.1,2.6,0.8,0.1,0.414,0.356,0.767,178.02
Ron Anderson35TOT,4.6,2.5,0.8,0.4,0.1,0.407,0.269,0.826,168.3
Ernie Grunfeld27NYK,5.4,2.1,1.8,0.5,0.1,0.443,0,0.827,164.65
Joffrey Lauvergne26SAS,4.1,3.1,0.7,0.2,0.1,0.516,0,0.638,160.05
Ervin Johnson35MIL,2.2,4.3,0.3,0.5,0.9,0.452,0,0.682,159.8
Henry Walker24NYK,5.9,2.5,1.2,0.6,0.2,0.398,0.319,0.85,159.08
Joe Ingles28UTA,4.2,1.9,1.2,0.7,0,0.426,0.386,0.722,157.59
Chris Robinson22VAN,4.6,1.7,1.6,0.7,0.2,0.379,0.382,0.615,156.04
Donatas Motiejūnas22HOU,5.7,2.1,0.7,0.2,0.2,0.455,0.289,0.627,148.84
Jonas Jerebko29BOS,3.8,3.5,0.9,0.3,0.2,0.435,0.346,0.703,146.94
Troy Daniels27PHO,6.2,1.4,0.5,0.5,0.1,0.411,0.381,0.783,146.02
Dante Exum24TOT,4.5,1.9,1.1,0.4,0.2,0.471,0.349,0.744,143.17
Jon Koncak32ORL,3,4.1,0.8,0.4,0.7,0.48,0.333,0.561,136.32
Luc Mbah a Moute27TOT,3.5,2.3,0.6,0.5,0.2,0.451,0.235,0.687,130.31
C.J. Miles18UTA,3.4,1.7,0.7,0.3,0.1,0.368,0.25,0.75,121.44
John Wallace29MIA,4.3,1.6,0.4,0.1,0.2,0.421,0.385,0.775,114.84
Jérôme Moïso26CLE,1.5,1.8,0.3,0.3,0.5,0.6,0,0,104.04
Kevin Williams22SAS,3.9,0.7,2.3,0.4,0.2,0.431,0,0.781,103.95
Ben Poquette31CHI,2.4,1.1,0.3,0.1,0.6,0.525,0,0.818,95.2
Ronnie Price30ORL,2.4,1.4,2.1,0.8,0.1,0.304,0.209,0.692,92.72
Kevin Williams27NJN,4.3,1.2,0.9,0.6,0.2,0.399,0.167,0.784,92.22
Furkan Korkmaz25PHI,3.8,1.1,0.6,0.3,0.1,0.432,0.391,0.722,88.35
Anthony Tolliver29PHO,3.3,1.8,0.4,0.2,0,0.351,0.387,0.667,88.14
Morris Almond23UTA,3.7,1.4,0.3,0.2,0.2,0.407,0.294,0.808,74.46
George Zídek23TOT,2.8,1.7,0.3,0.1,0.1,0.415,0,0.789,73.44
Jumaine Jones24BOS,2.2,1.6,0.3,0.3,0.2,0.344,0.295,0.609,67.64
John Salley35LAL,1.6,1.4,0.6,0.2,0.3,0.362,0,0.75,55.61
Yinka Dare24NJN,1.4,2,0.1,0.1,0.7,0.352,0,0.514,54.72
Bill Mayfield23GSW,2.4,1.3,0.1,0,0.1,0.444,0,0.5,52.36
Monty Williams24TOT,2.2,1.3,0.3,0.2,0.1,0.397,0,0.7,49.56
David Thirdkill23DET,1.7,0.7,0.6,0.2,0.1,0.431,0,0.484,37.17
Jarred Vanderbilt20TOT,1.1,0.8,0.2,0.3,0.1,0.625,0,1,31.92
Tyrese Martin23ATL,1.3,0.8,0.1,0.1,0,0.391,0.143,1,31.57
Vinny Del Negro35PHO,1,0,1,0,0,0.25,0,0,21.3
Jim Jackson35LAL,1.7,0.9,0.3,0.2,0,0.29,0.364,0,14.91
Ike Anigbogu20IND,0,1,0.3,0,0.3,0,0,0,-12
Alex Garcia23SAS,1.5,0,0,1,0,0.143,0,0.5,-30.55
Tim Legler31WAS,1.1,0.5,0.4,0.1,0,0.158,0,0.75,-42.75
End NBA,,,,,,,,,
