Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Vince Carter28NJN,27.5,5.9,4.7,1.5,0.6,0.462,0.425,0.817,953.05
Chris Webber*28SAC,24.5,10.1,4.8,1.7,1.4,0.495,0.263,0.749,936.96
John Stockton*27UTA,17.2,2.6,14.5,2.7,0.2,0.514,0.416,0.819,893.86
Michael Redd27MIL,26.7,3.7,2.3,1.2,0.2,0.465,0.382,0.829,856.32
Blake Griffin29DET,24.5,7.5,5.4,0.7,0.4,0.462,0.362,0.753,735
Dominique Wilkins*34ATL,24.4,6.2,2.3,1.3,0.4,0.432,0.308,0.854,725.84
Danilo Gallinari27DEN,19.5,5.3,2.5,0.8,0.4,0.41,0.364,0.868,659.3
Calvin Natt23NJN,19.7,9.7,2.1,1.5,0.4,0.479,0.2,0.711,613.74
Kevin Willis24ATL,16.1,10.5,0.8,0.8,0.8,0.536,0.25,0.709,563.76
Donyell Marshall26GSW,14.2,10,2.6,1.1,1.1,0.394,0.355,0.78,554.04
Tobias Harris23TOT,14.7,6.7,2.2,0.9,0.5,0.469,0.335,0.831,536.22
Andrei Kirilenko29UTA,11.7,5.1,3,1.3,1.2,0.467,0.367,0.77,517.92
Malcolm Brogdon26MIL,15.6,4.5,3.2,0.7,0.2,0.505,0.426,0.928,509.08
Paolo Banchero20ORL,20,6.9,3.7,0.8,0.5,0.427,0.298,0.738,503.62
Larry Drew26KCK,14.9,2.3,6.7,1.3,0.1,0.501,0.25,0.794,485.1
Ish Smith27PHI,14.7,4.3,7,1.3,0.4,0.405,0.336,0.669,466.56
Mark Olberding25SAS,13.8,6.5,3,0.8,0.4,0.472,0.167,0.808,451.14
Armen Gilliam29NJN,11.8,6.1,0.8,0.5,0.7,0.51,0,0.759,444
Zach Randolph36SAC,14.5,6.7,2.2,0.7,0.2,0.473,0.347,0.785,442.88
Earl Watson26SEA,11.5,3,5.4,1.3,0.1,0.432,0.42,0.731,434.23
Sherman Douglas30MIL,9.7,2.4,5.4,1,0.1,0.502,0.333,0.667,427.78
Hakim Warrick26MEM,11.6,5,0.8,0.6,0.5,0.491,0.217,0.711,417.43
Nazr Mohammed27TOT,9.5,7.6,0.4,0.8,1.1,0.48,0,0.674,411.64
Terry Taylor22IND,9.6,5.2,1.2,0.4,0.2,0.614,0.316,0.706,410.4
Gary Trent23TOT,11.7,6.3,1.3,0.6,0.5,0.477,0.333,0.679,408.24
Brian Grant29MIA,9.3,8,1.9,0.7,0.4,0.469,0,0.849,397.51
Nate McMillan22SEA,5.3,4.7,8.2,1.8,0.6,0.475,0,0.617,391.98
Sean Rooks25MIN,10.9,6.1,1.2,0.4,0.9,0.47,0,0.761,379.26
Ivica Zubac21LAC,9.4,7.7,1.5,0.4,0.9,0.538,0,0.733,369.66
Donyell Marshall32CLE,9.3,6.1,0.7,0.7,0.5,0.395,0.324,0.748,343.04
Boris Diaw25PHO,8.8,4.6,3.9,0.7,0.5,0.477,0.317,0.744,337.2
Dwight Powell25DAL,6.7,4,0.6,0.8,0.5,0.515,0.284,0.759,304.48
J.R. Reid24SAS,9.9,5.8,0.8,0.5,0.4,0.485,0,0.77,303.66
Derek Strong24MIL,6.8,5,0.6,0.5,0,0.457,0.5,0.8,294
Bob Sura29GSW,7.3,3,3.2,0.8,0,0.412,0.329,0.696,291.1
Marreese Speights22PHI,8.6,4.1,0.6,0.5,0.5,0.477,0,0.745,288.64
Jarrett Jack27NOH,8.5,1.9,2.6,0.6,0.1,0.412,0.345,0.845,286.16
Adrian Griffin31DAL,4.6,4.4,1.7,1,0.2,0.48,0,0.774,277.24
Troy Williams23NYK,7.5,3.5,0.9,1.1,0.2,0.49,0.333,0.704,277.02
Iman Shumpert24CLE,7.2,3.8,1.5,1.3,0.3,0.41,0.338,0.667,268.62
Reggie Jackson29LAC,9.5,3,3.2,0.3,0.2,0.453,0.413,0.905,268.38
Cam Reddish22TOT,10.1,2.1,1,1,0.3,0.404,0.359,0.902,264.96
Steve Harris24TOT,9.2,2.2,1.5,0.9,0.1,0.458,0,0.788,261.8
Kyle Macy23PHO,8.1,1.6,2,0.9,0.1,0.511,0.235,0.899,259.55
Predrag Drobnjak29ATL,8.4,3.4,0.7,0.6,0.3,0.438,0.352,0.8,256.54
Juwan Morgan24TOR,5,4,1,0,0,0.667,0.5,0,256.5
Pablo Prigioni36NYK,3.8,2,3.5,1,0,0.461,0.464,0.917,252.2
Leandro Barbosa27PHO,9.5,1.6,1.5,0.5,0.3,0.425,0.324,0.877,250.6
Jarrett Culver20MIN,9.2,3.4,1.7,0.9,0.6,0.404,0.299,0.462,229.44
Marquis Daniels30BOS,5.5,2.3,1.3,0.8,0.4,0.491,0.19,0.684,223.47
Hollis Thompson22PHI,6,3.2,0.9,0.7,0.2,0.46,0.401,0.712,214.7
Cartier Martin25TOT,7.8,3.8,0.9,0.6,0.1,0.368,0.347,0.8,195.3
Solomon Hill28MEM,5.7,3,2,0.6,0.1,0.412,0.381,0.684,191.76
Quinton Ross23LAC,5.1,2.7,1.4,0.7,0.3,0.432,0.25,0.673,189.57
Kyle Korver38MIL,6.7,2.1,1.2,0.4,0.2,0.43,0.418,0.854,187.58
Shelden Williams27NYK,3.9,2.9,0.8,0.3,0.2,0.538,0,0.828,184.44
Joey Dorsey27TOR,3.1,4.4,0.6,0.6,0.4,0.525,0,0.477,171.82
Jeff McInnis31NJN,5.3,1.8,1.9,0.4,0.1,0.441,0.188,0.69,160.08
Daequan Cook24OKC,5.5,2.1,0.3,0.4,0.2,0.368,0.346,0.636,160.08
Frank Johnson34PHO,4.3,1.5,2.4,0.8,0.1,0.436,0.083,0.776,157.68
Garrett Temple32LAC,4.7,2.5,1.4,1,0.2,0.396,0.296,0.742,156.8
Ray Spalding21TOT,3.9,3.4,0.4,0.6,0.6,0.532,0,0.333,154.76
Jordan Nwora22MIL,5.7,2,0.2,0.5,0.2,0.459,0.452,0.76,146.51
Chris Crawford24ATL,4.6,1.8,0.6,0.3,0.3,0.397,0.259,0.778,143.99
Joshua Primo19SAS,5.8,2.3,1.6,0.4,0.5,0.374,0.307,0.746,137.03
Hasheem Thabeet25OKC,2.4,3,0.2,0.5,0.9,0.604,0,0.604,135.72
Russ Schoene28SEA,5.2,2.4,0.5,0.5,0.3,0.387,0.382,0.807,135.52
Lonny Baxter25CHI,4.3,2.5,0.4,0.1,0.4,0.551,1,0.625,130.2
