Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Giannis Antetokounmpo28MIL,31.1,11.8,5.7,0.8,0.8,0.553,0.275,0.645,930.9
Damian Lillard26POR,27,4.9,5.9,0.9,0.3,0.444,0.37,0.895,865.19
Dominique Wilkins*32ATL,28.1,7,3.8,1.2,0.6,0.464,0.289,0.835,845.82
Magic Johnson*28LAL,19.6,6.2,11.9,1.6,0.2,0.492,0.196,0.853,845.46
Gordon Hayward26UTA,21.9,5.4,3.5,1,0.3,0.471,0.398,0.844,765.9
Jerry Stackhouse28WAS,21.5,3.7,4.5,0.9,0.4,0.409,0.29,0.878,733.04
Steve Nash*33PHO,16.9,3.5,11.1,0.7,0.1,0.504,0.47,0.906,723.73
DeAndre Jordan28LAC,12.7,13.8,1.2,0.6,1.7,0.714,0,0.482,691.06
Kenny Anderson25TOT,15.2,2.9,8.3,1.6,0.2,0.418,0.359,0.769,663
Tobias Harris26LAC,20.9,7.9,2.7,0.7,0.4,0.496,0.434,0.877,629.72
Danilo Gallinari31OKC,18.7,5.2,1.9,0.7,0.1,0.438,0.405,0.893,577.2
Eric Bledsoe29MIL,15.9,4.6,5.5,1.5,0.4,0.484,0.329,0.75,561.63
Devin Harris24DAL,14.4,2.3,5.3,1.4,0.1,0.483,0.357,0.821,547.2
Tobias Harris25DET,18.1,5.1,2,0.7,0.3,0.451,0.409,0.846,544.42
Jason Richardson30TOT,15.6,4.1,1.8,1.2,0.2,0.447,0.395,0.73,508.5
Dennis Johnson*28PHO,14.2,4.4,5,1.3,0.5,0.462,0.161,0.791,489.88
Eddy Curry22CHI,16.1,5.4,0.6,0.3,0.9,0.538,0,0.72,467.81
Dale Davis29IND,8,8.3,0.4,0.4,1.1,0.533,0,0.618,456.5
Chris Mullin*34IND,11.3,3,2.3,1.2,0.5,0.481,0.44,0.939,447.85
Craig Ehlo29CLE,10.1,4.7,4.6,1.5,0.4,0.445,0.329,0.679,404.4
Danilo Gallinari32ATL,13.3,4.1,1.5,0.6,0.2,0.434,0.406,0.925,391.2
Isaiah Roby23OKC,10.1,4.8,1.6,0.8,0.8,0.514,0.444,0.672,386.13
Eddie Griffin20HOU,8.6,6,1.1,0.7,1.4,0.4,0.333,0.617,377.3
Jim Jackson31MIA,10.7,5.3,2.5,0.8,0.3,0.442,0.469,0.862,375.16
Khris Middleton22MIL,12.1,3.8,2.1,1,0.2,0.44,0.414,0.861,375
Gordan Giriček26TOT,11.3,3.1,1.7,0.8,0.2,0.436,0.395,0.854,369.6
Rajon Rondo30CHI,7.8,5.1,6.7,1.4,0.2,0.408,0.376,0.6,363.12
Tyrone Hill30TOT,8.6,7.6,0.9,0.9,0.4,0.455,0,0.54,357.93
Rodney McCray30DAL,9,6.2,2.9,0.6,0.4,0.436,0.294,0.719,354.06
John Lucas34MIL,9.2,2,4.8,1.1,0,0.445,0.338,0.802,350.98
Bill Laimbeer35DET,8.7,5.3,1.6,0.6,0.5,0.509,0.37,0.894,350.35
Moochie Norris27HOU,6.6,2.4,3.5,0.8,0,0.446,0.281,0.778,327.24
