Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Andre Miller25CLE,16.5,4.7,10.9,1.6,0.4,0.454,0.253,0.817,813.14
Chris Webber*21WSB,20.1,9.6,4.7,1.5,1.6,0.495,0.276,0.502,769.83
Pascal Siakam27TOR,22.8,8.5,5.3,1.3,0.6,0.494,0.344,0.749,769.37
Tom Gugliotta29PHO,17,8.9,2.8,1.4,0.5,0.483,0.286,0.794,726
Rudy Gay24MEM,19.8,6.2,2.8,1.7,1.1,0.471,0.396,0.805,710.22
Greg Monroe21DET,15.4,9.7,2.3,1.3,0.7,0.521,0,0.739,693
Darius Garland22CLE,21.7,3.3,8.6,1.3,0.1,0.462,0.383,0.892,678.3
Jameer Nelson26ORL,16.7,3.5,5.4,1.2,0.1,0.503,0.453,0.887,642.72
Ricky Davis26MIN,19.1,4.6,4.8,1.2,0.2,0.429,0.282,0.807,617.12
Nick Van Exel27DEN,16.5,2.3,7.4,0.8,0.1,0.398,0.308,0.811,601.2
Jonas Valančiūnas27MEM,14.9,11.3,1.9,0.4,1.1,0.585,0.352,0.74,586.08
Artis Gilmore*36SAS,16.7,8.5,1.4,0.5,1.5,0.618,0,0.701,576.27
Jamal Crawford23CHI,17.3,3.5,5.1,1.4,0.4,0.386,0.317,0.833,558.09
Andrew Wiggins24MIN,22.4,5.2,3.7,0.7,0.9,0.444,0.331,0.72,557.06
Julius Randle27NYK,20.1,9.9,5.1,0.7,0.5,0.411,0.308,0.756,554.21
Maurice Cheeks*27PHI,12.7,2.7,6.4,2.3,0.3,0.55,0.4,0.733,546.12
Cedric Ceballos30DAL,16.6,6.7,1.3,0.8,0.3,0.446,0.328,0.843,541.19
P.J. Brown35NOH,10.8,9,2.2,0.9,0.6,0.446,0,0.864,533.2
Jerry Stackhouse23TOT,15.8,3.4,3.1,1.1,0.7,0.435,0.241,0.787,521.64
Paul Westphal*30SEA,16.7,1.9,4.1,1.3,0.4,0.442,0.24,0.832,493.35
Dennis Rodman*35CHI,5.7,16.1,3.1,0.6,0.3,0.448,0.263,0.568,492.06
Wesley Matthews25POR,13.7,3.4,1.7,1.5,0.2,0.412,0.383,0.86,476.58
Marcus Banks24MIN,12,2.9,4.7,1.2,0.3,0.479,0.364,0.778,445.15
Kyle Anderson29MIN,9.4,5.3,4.9,1.1,0.9,0.509,0.41,0.735,420.32
Tristan Thompson23CLE,8.5,8,0.5,0.4,0.7,0.547,0,0.641,418.08
Eric Paschall23GSW,14,4.6,2.1,0.5,0.2,0.497,0.287,0.774,400.2
Mike Dunleavy33CHI,11.3,4.2,2.3,0.8,0.6,0.43,0.38,0.854,396.9
Greg Ostertag30UTA,6.8,7.4,1.6,0.4,1.8,0.476,0,0.579,394.68
Jeenathan Williams23POR,10.6,3,2,0.6,0.4,0.615,0.375,0.667,393.7
Patrick Beverley25HOU,10.2,3.5,2.7,1.4,0.4,0.414,0.361,0.814,388.12
Tyler Johnson27BRK,12,3,3,0.5,0.1,0.405,0.389,1,379.08
Dennis Schröder28TOT,13.5,3.3,4.6,0.8,0.1,0.431,0.344,0.853,373.1
Benoit Benjamin30NJN,11.1,7.2,0.6,0.4,1,0.51,0,0.76,364.18
Devonte' Graham27SAS,13,2.5,4,0.8,0.3,0.38,0.358,0.75,359.04
Jae Crowder24BOS,9.5,4.6,1.4,1,0.4,0.418,0.282,0.762,341.22
E'Twaun Moore29NOP,11.9,2.4,1.9,0.8,0.2,0.481,0.432,0.763,317.4
Jarred Vanderbilt23LAL,7.2,6.7,1.6,1.2,0.2,0.529,0.303,0.784,316.8
Dave Greenwood28SAS,7.9,7.8,1.3,0.5,0.8,0.51,0,0.772,311.91
Joakim Noah30CHI,4.3,8.8,3.8,0.6,1,0.383,0,0.489,308.79
Bobby Portis24NYK,10.1,5.1,1.5,0.5,0.3,0.45,0.358,0.763,308.06
Tree Rollins29ATL,6.3,6.3,0.7,0.5,2.4,0.549,0,0.72,307.5
Max Strus26MIA,11.5,3.2,2.1,0.5,0.2,0.41,0.35,0.876,306.72
Carl Herrera26HOU,7.5,5.6,0.8,0.6,0.4,0.541,0,0.71,290.82
Jim Cleamons30WSB,7.8,2.3,4.4,0.8,0.2,0.483,0.174,0.735,287.83
Glenn Robinson III26PHI,7.7,3.1,0.8,0.6,0.1,0.518,0.333,0.917,283.71
Gary Grant28LAC,7.5,1.8,3.7,1.5,0.2,0.449,0.274,0.855,271.86
George McCloud34DEN,8.8,3.6,3,0.8,0.3,0.358,0.27,0.81,259.7
