Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Nikola Jokić25DEN,26.4,10.8,8.3,1.3,0.7,0.566,0.388,0.868,1082.98
John Stockton*34UTA,14.4,2.8,10.5,2,0.2,0.548,0.422,0.846,780.13
Steve Nash*30PHO,15.5,3.3,11.5,1,0.1,0.502,0.431,0.887,754.6
Monta Ellis25GSW,24.1,3.5,5.6,2.1,0.3,0.451,0.361,0.789,749.58
Michael Jordan*39WAS,20,6.1,3.8,1.5,0.5,0.445,0.291,0.821,714.1
Rajon Rondo23BOS,13.7,4.4,9.8,2.3,0.1,0.508,0.213,0.621,699.06
Eddie Jones29MIA,17.4,4.6,2.7,1.7,0.9,0.445,0.378,0.844,680.56
Ron Harper23CLE,22.9,4.8,4.8,2.5,1,0.455,0.213,0.684,643.28
Grant Hill*29ORL,16.8,8.9,4.6,0.6,0.3,0.426,0,0.863,611.22
Marcus Camby33DEN,9.1,13.1,3.3,1.1,3.6,0.45,0.3,0.708,600.28
Mike Conley33UTA,16.2,3.5,6,1.4,0.2,0.444,0.412,0.852,564.48
Klay Thompson27GSW,20,3.8,2.5,0.8,0.5,0.488,0.44,0.837,548.8
Terrell Brandon24CLE,13.3,2.8,5.4,1.6,0.2,0.448,0.397,0.855,547.91
Antawn Jamison33CLE,15.8,7.7,1.3,1.1,0.5,0.485,0.342,0.506,541.08
Jason Williams26MEM,14.8,3,8,1.7,0.1,0.382,0.295,0.792,519.44
Raymond Felton28NYK,13.9,2.9,5.5,1.4,0.2,0.427,0.36,0.789,516.8
Shawn Bradley25DAL,11.4,8.1,0.9,0.8,3.3,0.422,0.333,0.722,504.45
Tobias Harris30PHI,14.7,5.7,2.5,0.9,0.5,0.501,0.389,0.876,486.92
Johnny Davis24IND,15.9,2.8,5.4,1.3,0.3,0.428,0.095,0.864,482.8
Bob Dandridge*32WSB,17.4,5.5,4,0.6,0.8,0.451,0.182,0.809,479.52
Isaiah Rider25POR,16.1,4,2.6,0.6,0.3,0.464,0.385,0.812,465.06
Anthony Edwards19MIN,19.3,4.7,2.9,1.1,0.5,0.417,0.329,0.776,446.19
Johnny Newman34DEN,14.7,1.9,1.9,1,0.3,0.431,0.343,0.82,438.06
Andrew Bogut21MIL,9.4,7,2.3,0.6,0.8,0.533,0,0.629,434.72
P.J. Washington22CHO,12.9,6.5,2.5,1.1,1.2,0.44,0.386,0.745,408.7
John Roche30DEN,11.4,1.4,4.9,1,0.1,0.478,0.38,0.866,387.81
Reggie Williams26TOT,13.6,4.2,1.8,1.5,0.6,0.449,0.363,0.843,384.8
Dave Robisch31TOT,10.2,5.9,2.1,0.4,0.4,0.446,0,0.81,355.32
Geoff Huston26CLE,10.5,1.2,5.4,0.5,0,0.498,0.182,0.714,352.45
Nick Anderson32SAC,10.8,4.7,1.7,1.3,0.2,0.391,0.332,0.487,343.38
Steve Nash*23PHO,9.1,2.1,3.4,0.8,0.1,0.459,0.415,0.86,341.64
Samuel Dalembert32DAL,6.6,6.8,0.5,0.5,1.2,0.568,0,0.737,339.36
Mike Woodson30HOU,12.9,2.4,2.5,1.1,0.2,0.438,0.348,0.823,334.8
Ollie Mack23TOT,9.8,3.5,2.5,0.9,0.1,0.46,0,0.64,331.52
Kevon Looney25GSW,6,7.3,2,0.6,0.6,0.571,0,0.6,331.27
Precious Achiuwa23TOR,9.2,6,0.9,0.6,0.5,0.485,0.269,0.702,314.64
Quincy Pondexter26NOP,9,3.1,1.5,0.3,0.4,0.449,0.433,0.758,308.58
Hamidou Diallo22DET,11.2,5.4,1.2,0.5,0.6,0.468,0.39,0.662,305.23
Raef LaFrentz29BOS,7.8,5,1.4,0.4,0.9,0.431,0.392,0.68,297.6
Vitaly Potapenko23CLE,8.4,5.5,0.9,0.6,0.9,0.437,0,0.673,288.75
Josh Green22DAL,9.1,3,1.7,0.7,0.1,0.537,0.402,0.723,287.84
Boris Diaw30SAS,5.8,3.4,2.4,0.7,0.4,0.539,0.385,0.723,271.32
P.J. Tucker31TOR,5.8,5.4,1.1,1.3,0.2,0.406,0.4,0.688,264.16
Clarence Weatherspoon33HOU,5.6,4.2,0.5,0.6,0.4,0.503,0,0.66,264
Clifford Rozier24TOR,4.6,5.7,0.8,0.6,1.1,0.457,0,0.508,263.13
George Hill32TOT,7.6,2.5,2.3,0.9,0.1,0.452,0.314,0.824,262.57
Leon Wood24NJN,7.3,1.6,4.9,0.6,0,0.373,0.3,0.799,253.08
Chris Andersen25DEN,3.4,4.2,0.5,0.5,1.6,0.443,0,0.589,208.8
Tim Frazier28MIL,6.3,2.6,3.5,0.4,0.1,0.424,0.417,0.692,207.68
Charles Davis24WSB,7.6,2.9,1,0.4,0.3,0.47,0.2,0.629,205.67
Earl Boykins23CLE,5.3,1,1.8,0.5,0,0.473,0.4,0.783,193.92
Michael Doleac23ORL,6.4,3.5,0.8,0.5,0.5,0.417,0,0.847,180.18
Michael Holton26POR,5.3,1.8,2.6,0.5,0.1,0.462,0.2,0.829,177.84
Adrian Dantley*35MIL,5.7,1.3,0.9,0.5,0,0.38,0.333,0.692,152.46
Tobias Harris20MIL,4.9,2,0.5,0.3,0.3,0.461,0.333,0.885,150.8
Jim McIlvaine23WSB,2.3,2.9,0.1,0.3,2.1,0.428,0,0.552,144.53
Kurt Rambis34SAC,2.5,3.3,0.8,0.6,0.3,0.516,0,0.667,135.72
Kenny Gattison22PHO,5.2,3.5,0.5,0.3,0.4,0.476,0,0.632,134.42
Festus Ezeli23GSW,2.4,4,0.3,0.3,0.9,0.438,0,0.531,133.92
Nicolò Melli30DAL,4,2.8,0.8,0.2,0.1,0.378,0.333,0.722,132.54
Yogi Ferrell26SAC,4.4,1,1.4,0.4,0.1,0.42,0.304,0.857,129.32
Sasha Pavlović27DAL,4.1,1.2,0.7,0.5,0.3,0.429,0.438,0.8,127.14
José Calderón35ATL,3.6,1.9,2.2,0.2,0,0.404,0.267,0.875,126.15
Manute Bol27GSW,1.9,3.7,0.5,0.2,3.2,0.331,0.188,0.51,126
Ronnie Price28PHO,3.6,1.6,1.9,0.9,0.1,0.377,0.295,0.8,120.96
Eric Montross27DET,2.1,3,0.3,0.3,0.6,0.525,0,0.344,113.75
Al Wood23ATL,4.8,2.3,0.6,0.5,0.1,0.343,0,0.714,113.75
Briante Weber24TOT,3.1,1.3,1.1,0.6,0.1,0.417,0.1,0.688,113.3
Garrett Temple23HOU,5,1.6,0.8,0.4,0.4,0.448,0.25,0.667,112.66
Eddie Gill30MIL,2.3,0.7,1.8,0.5,0.2,0.667,0.667,0,111.6
Ray Blume23CHI,4.6,0.8,1.4,0.5,0,0.459,0.222,0.643,107.67
Mario Hezonja21ORL,4.9,2.2,1,0.5,0.2,0.355,0.299,0.8,106.56
Will Perdue24CHI,3.8,2.8,0.6,0.2,0.3,0.414,0,0.692,104.65
Malcolm Miller25TOR,3.5,0.5,0.1,0.1,0.1,0.423,0.476,0.75,91.79
Jawann Oldham32ORL,1.3,5,0,0.7,1,0.333,0,0.4,91.2
Maurice Carter27LAL,5.5,0.8,0.5,0,0,0.357,0.333,0.917,88.75
Brian Cardinal30MEM,3.4,2.6,0.6,0.3,0.1,0.341,0.309,0.684,86.87
Steve Alford23DAL,2.1,0.8,0.8,0.6,0.1,0.382,0.125,0.941,81.2
Pat Burke32PHO,3.4,1.7,0.4,0.1,0.3,0.496,0.286,0.619,81.18
Chris Richard25CHI,2.1,3.3,0.4,0.4,0.2,0.517,0,0.636,80.6
Billy Paultz35ATL,2.2,2.8,0.5,0.2,0.2,0.409,0,0.515,80.52
Steve Scheffler26SEA,2.1,0.7,0.2,0.2,0,0.609,0,0.95,76.11
Scott Hastings31DEN,1.5,2.5,0.7,0.3,0.4,0.34,0,0.857,74.55
Drew Eubanks21SAS,1.8,1.5,0.3,0.1,0.2,0.577,0,0.846,73.99
Scott Hastings30DET,1.8,1,0.3,0,0,0.571,0.75,1,66.36
Kelvin Cato31DET,2.5,1.8,0.5,0,0.5,0.417,0,0,65.45
Mark Randall26DEN,2.1,0.8,0.4,0.3,0.1,0.34,0.143,0.786,61.6
Emanuel Terry22MIA,1,1,1,0,0,0,0,0.5,55.2
Jarred Vanderbilt19DEN,1.4,1.4,0.2,0.4,0.1,0.474,0,0.6,50.84
Bol Bol21DEN,2.2,0.8,0.2,0.1,0.3,0.431,0.375,0.667,47
Terence Morris27ORL,1.6,1.7,0.2,0.3,0.2,0.327,0,1,44.37
Elliot Perry22LAC,1.3,0.7,1.4,0.9,0.1,0.4,0,0.5,42.9
Mengke Bateer28TOR,1.1,1.1,0.1,0.1,0,0.571,0,0,41.04
Jared Cunningham23LAC,1.8,0.5,0.5,0.2,0,0.364,0.308,0.538,34.31
Sean Marks23TOR,1.4,0.1,0,0.1,0,0.625,0,0.5,27.3
Michael Stewart28TOT,0.5,1.2,0,0.1,0.4,0.417,0,0.75,24.78
Tim Quarterman23HOU,1.3,1,0.3,0,0,0.333,0,1,12.47
Martin Nessley22SAC,0.6,1,0,0.1,0.1,0.667,0,0.25,10.58
Antonius Cleveland25DAL,1,0.6,0.1,0.1,0.3,0.286,0,0.6,10.5
Jerald Honeycutt24MIL,1.7,0.3,0,0.3,0,0.4,0,0.5,0.8
End NBA,,,,,,,,,
