Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Chris Webber*29SAC,23,10.5,5.4,1.6,1.3,0.461,0.238,0.607,817.19
Jamal Mashburn30NOH,21.6,6.1,5.6,1,0.2,0.422,0.389,0.848,729
Bill Cartwright22NYK,21.7,8.9,2,0.6,1.2,0.547,0,0.797,687.36
Kevin Martin26TOT,20.6,3.6,2.4,1,0.1,0.417,0.333,0.876,603.5
Paul Millsap27UTA,14.6,7.1,2.6,1.3,1,0.49,0.333,0.742,601.92
Micheal Williams27MIN,13.7,3.1,7.2,1.7,0.3,0.457,0.222,0.839,559.8
Anthony Mason33CHH,11.6,8.5,4.5,0.9,0.4,0.48,0,0.746,550.08
Billy Owens23GSW,16.5,7.1,3.9,0.9,0.8,0.501,0.091,0.639,549.25
Rony Seikaly25MIA,16.4,11.1,1.5,0.8,1.3,0.481,0.333,0.619,515.28
Tristan Thompson28CLE,12,10.1,2.1,0.6,0.9,0.512,0.391,0.615,507.36
Derrick Favors27UTA,11.8,7.4,1.2,0.7,1.4,0.586,0.218,0.675,505.76
Terrence Jones23HOU,11.7,6.7,1.1,0.5,1.8,0.528,0.351,0.606,492.27
Lester Conner24GSW,11.1,3.7,4.9,2,0.1,0.493,0.167,0.718,474.14
Dwight Powell27DAL,10.6,5.3,1.5,0.6,0.6,0.597,0.307,0.772,440.64
John Salmons28SAC,12.5,4.3,2.6,1.1,0.4,0.477,0.325,0.823,432.29
Johnny Newman30CHH,13,3.2,1.6,1,0.3,0.523,0.25,0.814,402.22
Greg Kelser22DET,14.2,5.5,2.2,1.2,0.7,0.472,0.2,0.719,397.67
Luc Longley29CHI,11.4,5.9,2.8,0.6,1.1,0.455,0,0.736,396.9
Brent Barry26TOT,10.9,2.9,2.6,1.1,0.5,0.421,0.393,0.858,394.68
Antonio Davis35CHI,8.9,8.1,1.9,0.4,0.9,0.407,0,0.768,378.73
Nerlens Noel25OKC,7.4,4.9,0.9,1,1.5,0.684,0.333,0.755,377.4
Thabo Sefolosha28OKC,7.6,3.9,1.5,1.3,0.5,0.481,0.419,0.826,352
James Johnson27TOR,7.9,3.7,1.4,0.8,1,0.589,0.216,0.657,350.84
Lucious Harris32NJN,10.3,3,2,0.7,0.1,0.413,0.346,0.804,345.6
Darko Miličić20ORL,7.6,4.1,1.1,0.4,2.1,0.507,0,0.595,340.67
Andrew Bogut28GSW,5.8,7.7,2.1,0.6,1.7,0.451,1,0.5,339.48
Jim Jackson34TOT,10.5,4.2,2.9,0.5,0.1,0.426,0.414,0.931,337.9
Caron Butler33OKC,9.7,3.2,1.2,1.1,0.3,0.409,0.441,0.842,323.68
B.J. Armstrong23CHI,8.8,1.8,3.7,0.9,0,0.481,0.5,0.874,312.28
Darius Songaila26SAC,7.5,4.2,1.4,0.6,0.2,0.527,0,0.847,306.94
Jacob Gilyard24MEM,3,4,7,3,0,0.333,0.333,0,299.3
Jeff Lamp26SAS,11.1,2.6,1.8,0.6,0,0.502,0.235,0.812,298.08
Matt Geiger25MIA,8.3,5.6,0.7,0.6,0.7,0.536,0.4,0.65,297.99
Jrue Holiday19PHI,8,2.6,3.8,1.1,0.2,0.442,0.39,0.756,297.66
Nazr Mohammed33OKC,6.9,4.8,0.3,0.7,0.4,0.573,0,0.625,286.4
Jason Collins25NJN,5.9,5.1,2,0.9,0.7,0.424,0,0.739,285
Tony Battie23BOS,6.6,5,0.8,0.6,0.9,0.477,0.125,0.675,277.84
Darren Daye25WSB,8.7,2.9,1.7,0.7,0.2,0.496,0.333,0.671,275.52
Alonzo Gee22WAS,7.4,3,0.6,0.6,0.1,0.475,0.778,0.621,267.3
Billy Paultz32HOU,7.4,4.8,1.3,0.3,0.9,0.507,0,0.49,264.45
Terry Dehere23LAC,10.4,1.9,2.8,0.6,0.1,0.407,0.294,0.784,261.96
Luol Deng33MIN,7.1,3.3,0.8,0.7,0.4,0.5,0.318,0.714,259.88
Shane Battier32MEM,5,4,1.4,0.7,0.4,0.426,0.333,0.882,256.52
Darrell Walker22NYK,7.9,2,3.5,1.5,0.2,0.417,0.267,0.791,255.99
Corey Kispert22WAS,8.2,2.7,1.1,0.5,0.3,0.455,0.35,0.871,255.06
Aaron Wiggins23OKC,8.3,3.6,1.4,0.6,0.2,0.463,0.304,0.729,249.26
Robert Traylor23CLE,5.7,4.3,0.9,0.7,1.1,0.497,0,0.567,243.93
Kurt Nimphius27DAL,7,4.6,1.1,0.2,0.9,0.514,0,0.586,242.95
Derrick Favors30OKC,5.3,4.7,0.6,0.4,0.3,0.516,0.125,0.64,227.12
