Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
LeBron James21CLE,31.4,7,6.6,1.6,0.8,0.48,0.335,0.738,1194.25
Shawn Marion27PHO,21.8,11.8,1.8,2,1.7,0.525,0.331,0.809,951.08
Clyde Drexler*34HOU,18,6,5.7,1.9,0.6,0.442,0.355,0.75,728.34
Ryan Anderson23ORL,16.1,7.7,0.9,0.8,0.4,0.439,0.393,0.877,682.64
Bam Adebayo22MIA,15.9,10.2,5.1,1.1,1.3,0.557,0.143,0.691,682.08
Dino Radja*28BOS,19.7,9.8,1.6,0.9,1.5,0.5,0,0.695,673.2
Jermaine O'Neal28IND,19.4,9.6,2.4,0.7,2.6,0.436,0,0.767,669.28
Tobias Harris26LAC,20.9,7.9,2.7,0.7,0.4,0.496,0.434,0.877,629.72
Harvey Grant27WSB,18.6,5.7,2.8,1,0.6,0.487,0.1,0.727,595.7
Calvin Natt27POR,16.2,6,2.3,0.9,0.3,0.583,0.118,0.797,564.46
Otto Porter Jr.23WAS,13.4,6.4,1.5,1.5,0.5,0.516,0.434,0.832,563.98
Scottie Barnes21TOR,15.3,6.6,4.8,1.1,0.8,0.456,0.281,0.772,539.4
Josh Hart27NYK,10.2,7,3.6,1.4,0.5,0.586,0.519,0.789,513
Rajon Rondo27BOS,11.7,5.5,9.8,1.3,0.1,0.403,0.289,0.627,509.49
Jerry Stackhouse23PHI,16,3.5,3,1.4,1,0.452,0.348,0.802,506.6
T.J. Ford25IND,14.9,3.5,5.3,1.2,0.2,0.452,0.337,0.872,506.3
Bryon Russell28UTA,12.4,5.3,1.5,1.5,0.3,0.464,0.354,0.795,499.14
Junior Bridgeman27MIL,16.8,3.8,3,1.1,0.4,0.487,0.143,0.884,492.48
Markelle Fultz24ORL,14,3.9,5.7,1.5,0.4,0.514,0.31,0.783,491.36
JJ Redick31LAC,16.3,1.9,1.4,0.6,0.1,0.48,0.475,0.888,490
Dell Curry31CHH,14.5,3.2,2.1,1.3,0.3,0.453,0.404,0.854,485.52
Gordan Giriček25ORL,14.3,4.8,2.5,1.1,0.1,0.44,0.328,0.816,484.16
Mike Woodson26KCK,17,2.5,1.8,1.5,0.4,0.496,0.238,0.8,448
Marcus Smart27BOS,12.1,3.8,5.9,1.7,0.3,0.418,0.331,0.793,439.28
Jason Hart26CHA,9.5,2.7,5,1.3,0.2,0.449,0.368,0.785,430.95
Ken Norman27LAC,12.1,5.8,1.6,0.7,0.9,0.49,0.143,0.535,399.33
Bobby Phills28CHH,10.4,3.5,3,1.3,0.3,0.446,0.386,0.757,380
P.J. Washington21CHO,12.2,5.4,2.1,0.9,0.8,0.455,0.374,0.647,375.72
Daniel Gibson24CLE,11.6,2.6,3,0.7,0.3,0.4,0.403,0.822,366.96
Tony Massenburg28TOT,10,6.5,0.6,0.5,0.4,0.495,0,0.707,352.3
Mark West30PHO,7.7,6.9,0.5,0.4,2,0.647,0,0.655,348.94
Dennis Scott29TOT,11,3,1.9,0.7,0.5,0.397,0.365,0.808,342.43
Hakim Warrick27MIL,10.2,4.4,0.7,0.4,0.2,0.481,0.167,0.727,332.28
Shabazz Napier28TOT,10.3,2.8,4.7,1.2,0.2,0.412,0.317,0.824,331.2
Phil Hubbard26CLE,9.5,5.7,1.1,1.1,0.1,0.482,0,0.689,330.82
Landry Shamet21LAC,10.9,2.2,2.3,0.5,0.1,0.414,0.45,0.795,314.14
Lester Hudson27TOT,10.9,2.9,2.3,0.9,0.2,0.383,0.25,0.829,290.51
Rod Higgins32GSW,10.2,3.4,0.9,0.6,0.5,0.412,0.347,0.814,286.76
Dwight Powell29DAL,5.9,4,1.1,0.6,0.5,0.619,0.238,0.782,280.56
K.J. McDaniels21PHI,9.2,3.8,1.3,0.8,1.3,0.399,0.293,0.756,274.32
Willie Green28PHI,8.7,1.8,2.1,0.4,0.2,0.457,0.346,0.833,272.64
Avery Johnson35SAS,5.6,1.5,4.3,0.6,0.1,0.447,0.167,0.683,270.25
Taurean Prince26TOT,9.5,3.5,1.9,0.7,0.6,0.401,0.4,0.855,267.41
Sean Williams25BOS,3.7,4,1,1,1,0.333,0,1,260.4
Ryan Bowen26DEN,4.9,4,0.7,1,0.5,0.479,0.083,0.75,256.5
Avery Bradley22BOS,9.2,2.2,2.1,1.3,0.4,0.402,0.317,0.755,252.56
Corliss Williamson33SAC,9.1,3.3,0.6,0.4,0.2,0.51,0,0.715,250.19
Cam Thomas21BRK,10.6,1.7,1.4,0.4,0.1,0.441,0.383,0.868,244.02
