Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Elton Brand27LAC,20.5,9.3,2.9,1,2.2,0.533,1,0.761,889.35
Nikola Jokić22DEN,18.5,10.7,6.1,1.2,0.8,0.499,0.396,0.85,795.44
Erick Dampier28GSW,12.3,12,0.8,0.4,1.9,0.535,0,0.654,653.25
Devin Booker21PHO,24.9,4.5,4.7,0.9,0.3,0.432,0.383,0.878,624.45
Mookie Blaylock25ATL,13.4,3.5,8.4,2.5,0.3,0.429,0.375,0.728,603.63
Rolando Blackman29DAL,19.7,3.5,3.7,0.8,0.3,0.476,0.353,0.854,601.02
Kiki Vandeweghe29POR,20.2,2.9,1.9,0.6,0.2,0.508,0.379,0.878,556.38
Tracy McGrady*29HOU,15.6,4.4,5,1.2,0.4,0.388,0.376,0.801,549.31
Shawn Marion34DAL,12.1,7.8,2.4,1.1,0.7,0.514,0.315,0.782,540
Toni Kukoč*31TOT,14.8,4.9,4.7,1.4,0.5,0.408,0.262,0.725,539.11
Armen Gilliam25TOT,16.7,7.9,1.3,0.9,0.7,0.515,0,0.723,529.54
Ronnie Brewer23UTA,13.7,3.7,2.2,1.7,0.4,0.508,0.259,0.702,518.42
Jeff Green23OKC,15.1,6,1.6,1.3,0.9,0.453,0.333,0.74,511.98
Purvis Short22GSW,17,5.1,2,1,0.1,0.503,0,0.812,504.24
Reggie Williams30DEN,13.4,4.4,3.1,1.5,0.9,0.459,0.32,0.759,501.93
Xavier McDaniel27TOT,17,6.9,2.3,0.9,0.6,0.497,0,0.723,494
Reggie Theus32ORL,18.9,2.9,5.4,0.8,0.2,0.439,0.248,0.853,491.31
JJ Redick31LAC,16.3,1.9,1.4,0.6,0.1,0.48,0.475,0.888,490
JaVale McGee23WAS,10.1,8,0.5,0.5,2.4,0.55,0,0.583,483.72
Albert King23NJN,17,5.8,3.7,1.2,0.5,0.475,0.261,0.775,483.6
John Starks29NYK,15.3,2.7,5.1,1.2,0.1,0.395,0.355,0.737,470.58
Tyrone Corbin30UTA,11.6,6.3,2.1,1.3,0.4,0.503,0,0.826,449.28
Joe Ingles33UTA,12.1,3.6,4.7,0.7,0.2,0.489,0.451,0.844,443.61
Andre Iguodala21PHI,9,5.7,3,1.7,0.6,0.493,0.331,0.743,442.8
Ryan Anderson22ORL,10.6,5.5,0.8,0.5,0.6,0.43,0.393,0.812,423.7
Kenny Thomas28SAC,9.1,7.5,2,0.9,0.5,0.505,0,0.676,420
Dan Majerle24PHO,11.1,5.9,2.6,1.4,0.4,0.424,0.238,0.762,414.45
Jeremy Lin26LAL,11.2,2.6,4.6,1.1,0.4,0.424,0.369,0.795,402.48
Dorian Finney-Smith27DAL,9.8,5.4,1.7,0.9,0.4,0.472,0.394,0.756,384
Kevin Grevey26WSB,14,2.9,2.7,0.9,0.2,0.412,0.37,0.867,383.6
Terrence Ross28ORL,14.7,3.2,1.2,1.1,0.3,0.403,0.351,0.853,383.6
Antonio Davis35TOR,8.6,9.5,0.9,0.5,0.5,0.383,0,0.755,380.54
D.J. Augustin27DET,10.6,1.9,4.9,0.6,0,0.41,0.327,0.87,376.04
Steve Mix32PHI,11.6,3.6,1.8,0.8,0.1,0.516,0.4,0.831,370.5
John Bagley26CLE,10.7,3.5,5.3,1.3,0.1,0.426,0.301,0.831,366.63
Darwin Cook22NJN,11.2,2.9,3.7,1.7,0.4,0.468,0.24,0.733,366
Spencer Haywood*32WSB,13.3,5.6,0.8,0.6,0.9,0.476,0,0.842,361.68
Derrick Williams21MIN,12,5.5,0.6,0.6,0.5,0.43,0.332,0.706,356.7
Victor Alexander23GSW,11.2,5.8,1.3,0.5,0.7,0.516,0.455,0.685,347.49
John Salley28MIA,8.3,6.1,1.6,0.6,1.4,0.502,0,0.799,332.01
Al Thornton26LAC,10.7,3.8,1.2,0.5,0.4,0.478,0.357,0.741,319
Scott Wedman30TOT,11.2,3.8,1.6,0.6,0.2,0.475,0.313,0.794,303.53
Edy Tavares24TOT,4,5.5,0.5,0,3,0.8,0,0,298.2
Earl Watson25MEM,7.7,2.1,4.5,1,0.2,0.426,0.319,0.659,296.06
Mike Sanders26PHO,10.5,3.3,1.5,0.7,0.3,0.494,0.118,0.781,290.88
Dion Glover25TOT,9,3.9,1.9,0.7,0.3,0.39,0.336,0.769,290.36
Bill Garnett22DAL,6.3,5.4,1.4,0.6,0.9,0.533,0,0.741,282
Alex Len26SAC,5.9,6.1,0.5,0.2,1,0.593,0.667,0.708,273
Malik Sealy27DET,7.7,2.8,1.3,0.8,0.3,0.428,0.22,0.824,272.64
Trent Tucker23NYK,8.4,2.8,2.5,0.7,0.1,0.462,0.467,0.672,272.6
Lionel Hollins31HOU,7.6,2.2,5.2,1,0.1,0.461,0.231,0.794,270.84
Mike Sanders32CLE,8.6,3.2,1.4,0.7,0.6,0.497,0.25,0.756,264.32
Pete Myers30CHI,7.9,2.2,3,1,0.2,0.455,0.276,0.701,262.88
Vern Fleming33NJN,7.7,2.2,3.3,0.5,0.1,0.433,0.107,0.751,256.51
Jose Alvarado24NOP,9,2.3,3,1.1,0.2,0.411,0.336,0.813,253.7
Doug McDermott25TOT,9,2.7,0.9,0.2,0.1,0.447,0.37,0.845,243.96
Glen Gondrezick25DEN,5.8,4.2,1.1,1.2,0.3,0.471,0,0.818,241.24
Antonio Daniels33WAS,5.1,1.7,3.6,0.5,0,0.4,0.455,0.758,239.76
Darrell Griffith31UTA,8.9,2,0.8,0.8,0.2,0.464,0.372,0.654,239.36
Jay Humphries31UTA,7.5,1.7,2.9,0.9,0.1,0.436,0.396,0.75,235.44
Devonte' Graham27TOT,7.4,1.7,2.7,0.6,0.2,0.374,0.352,0.748,228.75
Chris Wilcox30BOS,4.2,3,0.4,0.5,0.5,0.719,0,0.672,208.08
Goga Bitadze23TOT,4.4,3.6,1,0.4,0.7,0.552,0.231,0.548,205.2
Danny Granger30LAC,8,2.3,0.7,0.3,0.3,0.429,0.353,0.857,204.12
Buddy Hield24NOP,8.6,2.9,1.4,0.3,0.1,0.393,0.369,0.879,201.96
Kenny Anderson32NOH,6,2,3.3,0.8,0.2,0.407,0.5,0.727,197.88
Tim Frazier24POR,4.6,1.8,3.4,0.4,0,0.444,0.333,0.833,186.32
Terry Davis28DAL,4.9,4.2,0.8,0.4,0.1,0.509,0,0.574,179
Trey Murphy III21NOP,5.4,2.4,0.6,0.4,0.1,0.394,0.382,0.882,173.75
Samardo Samuels23CLE,5.4,3.3,0.4,0.4,0.4,0.455,0,0.701,169.83
Derrick Chievous22HOU,6,1.8,0.7,0.6,0.1,0.506,0.375,0.701,162
Kendrick Nunn27TOT,7.1,1.6,1.3,0.4,0.1,0.424,0.354,0.854,153.18
Ben Handlogten31UTA,4.5,3.1,0.6,0.3,0.2,0.518,0,0.529,145.23
Tiago Splitter32PHI,4.9,2.8,0.5,0.1,0.1,0.452,0.333,0.818,142.5
Chris Duhon30LAL,2.9,1.5,2.9,0.4,0,0.382,0.363,0.462,142.4
Damion Lee26GSW,4.9,2,0.4,0.4,0,0.441,0.397,0.864,139.23
Šarūnas Jasikevičius30GSW,4.3,0.8,2.3,0.5,0,0.366,0.273,0.871,134.47
Courtney Fortson23LAC,4.3,2,1.3,0,0,0.417,0.25,0.667,131.1
James Posey34IND,4.9,3,0.7,0.5,0.1,0.336,0.316,0.733,128.25
Shawn Bradley32DAL,2.7,2.8,0.2,0.3,0.8,0.452,0,0.683,126.5
Daniel Oturu22TOR,3,1.7,0,0,0.7,0.5,0,0.6,120.6
Terry Dehere22LAC,5.3,1.1,1.2,0.4,0,0.377,0.404,0.753,113.05
Elston Turner24DAL,2.9,2,1.3,0.6,0,0.36,0.111,0.824,112.86
Brian Scalabrine24NJN,3.1,2.4,0.8,0.3,0.3,0.402,0.359,0.833,109.47
Rashad McCants22MIN,5,1.3,1,0.7,0.2,0.35,0.267,0.69,108
Bob McCann31WSB,3,2.3,0.4,0.3,0.2,0.497,0.5,0.473,95.55
Terrence Williams23TOT,5,2.4,1.8,0.4,0,0.374,0.273,0.667,95.22
Adrian Griffin26BOS,2.1,2,0.6,0.4,0.1,0.34,0.346,0.75,90.3
Moochie Norris25SEA,3.2,1.7,2,0.6,0,0.325,0.4,0.375,88.92
Keith Edmonson23DEN,4.3,1.2,0.5,0.3,0.1,0.489,0,0.72,81.74
Steve Malovic23SDC,1.9,2.1,0.4,0.2,0,0.548,0,0.778,78.21
